Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags
09/05/2021 22:36;"b'@anggara_arie @mohmahfudmd Ada kalimat ""ditambah lagi bansos yang diberikan secara transparan"" tapi kok di korupsi\xf0\x9f\xa4\xad maaf pak cuman nanya ..\xf0\x9f\x98\x87\xf0\x9f\x98\x81'";0;1,39E+18;AHMADSU02653935;0;Twitter for Android;0;[]
09/05/2021 22:32;b'@HamdanElLomboky @eko_kuntadhi dibayar dibayar... transfer transfer thr thr,  ... yg penting bansos lancarrr';1;1,39E+18;edrov;0;Twitter Web App;0;[]
09/05/2021 22:31;b'@June_dya77 @RachlanNashidik Mbak , siapa koruptor bansos pandemi dan dari partai apa ?';0;1,39E+18;Sang_Rajawali;0;Twitter for iPhone;0;[]
09/05/2021 22:22;b'@SaveMoslem1 dpr gaji mu emang dr madam bansos juara nya maling';0;1,39E+18;HasanAslam19;0;Twitter for Android;0;[]
09/05/2021 22:15;b'@republikaonline Ooo pantes..!! Jangan2 atas perintah madam bansos ?? @KPK_RI @PDI_Perjuangan https://t.co/9kMSdxto0d';0;1,39E+18;AlMaidah_54;0;Twitter for Android;0;[]
09/05/2021 22:15;b'@Sunarto96672711 @hnurwahid @PKSejahtera Bantu negeri? Emang ada apa di negeri ini? Korupsi bansos?\n\nMending lu nasehatin mereka, daripada lo nge twit di twitter';0;1,39E+18;GagalkanBuzzeRP;0;Twitter for Android;0;[]
09/05/2021 22:13;b'@Mdy_Asmara1701 Demi menyelamatkan madam bansos, penyidik yg disingkirkan... Jangan2 Firli itu agen yg ditanam partai entu...';0;1,39E+18;Gus_Kalacakra;0;Twitter Web App;0;[]
09/05/2021 22:10;b'Hasilnya? Ya masyarakat muak. Ditambah ada kasus korupsi dana bansos covid-19, dan kasus lain yg ngebuat masyarakat merasa bahwa pemerintah lg bercanda. Sekarang berharap masyarakat ngikutin kebijakan pemerintah?';0;1,39E+18;farisisfaris;0;Twitter for Android;0;[]
09/05/2021 22:08;b'@graham_asscot Lagi mingkem dia menikmati bagian dari Rampok bansos';0;1,39E+18;SitiSalmaAulia3;0;Twitter for Android;0;[]
09/05/2021 22:08;b'63 Milyar kecil dan seharusnya gampang terbayar, apalagi untuk kesehatan, sementara ada perampok2 jiwasraya 43 T, korupsi bansos, seremoni covid \xf0\x9f\x99\x83\xf0\x9f\xa5\xb2 @KemenkesRI @jokowi';0;1,39E+18;ursunflower09;0;Twitter for iPhone;0;[]
09/05/2021 21:56;"b'@Dpram_Back @Mamahidah3 Akal bulus mrk , Spy Kasus Bansos dihentikan.. Kira"" spt itu mungkin \xf0\x9f\x98\x80'";0;1,39E+18;HennyDiniarti3;0;Twitter for Android;0;[]
09/05/2021 21:47;b'@almeiyra @ganjarpranowo Sabar mas ora usah mblayer, pelan2 wae,\nMaksud pean nikahan kudu di isolasi piye mas? Lha artis sdh di swap?\nDana bansos pun di urus mas sm dinsos di bantu perangkat, Pean pun repot2. Beritanya juga sudah banyak.\nSampean bc di mana klo vaksin itu obat covid (bukan copit)?\xf0\x9f\xa4\x94\xf0\x9f\x99\x84';0;1,39E+18;doan_mie;0;Twitter for Android;0;[]
09/05/2021 21:45;b'@idtodayco @PutraWadapi @kemendagri . Knapa kalian tak pernah sebut Cluster Pilkada, Pasar Tn abang ,Mall,Bansos tunai.Kunjungan Jokowi maumere,Kunjungan Risma ,Kerumunan lainnya selain keagamaan.??\n\nSinis sekali kalian dengan acara keagamaan.?';0;1,39E+18;adykren;1;Twitter for Android;0;[]
09/05/2021 21:42;b'@TeddyGusnaidi Bani bipang senengnya mainin issu agama truuus, ga pernah komenin korupsi bansos, harun masiku, tki china dll';0;1,39E+18;de_needa;0;Twitter for Android;0;[]
09/05/2021 21:32;b'Korban Bansos Bicara... membela korban TWK... kita semua adalah korban korupsi...korban kesewenangan https://t.co/vRZStF3OVP';0;1,39E+18;nang_syam;7;Twitter for Android;0;[]
09/05/2021 21:29;"b'Molor atau sibuk ""bersih2"" dana bansos https://t.co/dz2fPKWV6m'";0;1,39E+18;adila_shatir;0;Twitter for Android;0;[]
09/05/2021 21:29;b'@Megatop99 @RachlanNashidik Otak cebong yg lgi mmbela junjungan nya suruh tuh dana bansos di usut bong https://t.co/wMkdcoIVul';0;1,39E+18;Amirabanten;0;Twitter for Android;0;[]
09/05/2021 21:28;b'@xosantoz @henrysubiakto Oke gw bantu jawab ya:\n1. Korupsi Bansos lg ditangani kpk\n2. Jelasin maksud ugal2an dg angka, liat tabel dibwh.\xf0\x9f\x91\x87\nNo 3, 4, 5 &amp;0;;;;;;
09/05/2021 21:25;"b'@yenithung @Jhonkosmik @SBYudhoyono Buzzer lu ya... Jaman saiki dana bansos aja di korup, infrastruktur ngabisin kas negara yg ujung""!ny untung kaga byr utang terus, kenaikan utang negara plg tinggi di jamane sopo cukup'";0;1,39E+18;YardiHamzah;0;Twitter for Android;0;[]
09/05/2021 21:24;b'@alex_hunter146 @ovick2000 @kakiangbagoes Apalagi ngembat Dana Bansos \xf0\x9f\x98\x81';0;1,39E+18;Camelaila1;0;Twitter for Android;0;[]
09/05/2021 21:23;b'@madhitiaa @panditfootball @ManUtd @premierleague Bansos , Lobster , komisi pemilihan umum , Aziz.\nSemua terjadi saat @ManUtd mengusai semua kompetisi..@jokowi';0;1,39E+18;iynreborn;1;Twitter for Android;0;[]
09/05/2021 21:22;b'@CNNIndonesia Sekalian bunuh aja kaya penjahat kakap aja kelakuanmu... Buru harun masiku ga pernah kalian gaungkan, dr amplop pemilu harun masiku ampe korusi bansos kalian melempem...';0;1,39E+18;Keliex;0;Twitter for Android;0;[]
09/05/2021 21:21;b'Juga berita TKA,Korupsi Bansos ...\n\nOrang2 yg Ahli dibidangnya https://t.co/C5gBgDDhhK';0;1,39E+18;Nanaaang__;0;Twitter for Android;0;[]
09/05/2021 21:19;b'wow ada pengurus partai .. kasus bansos kah ? https://t.co/pJWFOaU97m';0;1,39E+18;selebcuit;1;Twitter Web App;0;[]
09/05/2021 21:17;b'@EJat3010 @KompasTV Anda khan baca sendiri di berita, Bansos diduga melibatkan lbh banyak org dan lembaga. Dlm dakwaan thd Juliari disebut dana Bansos mengalir ke elit politik parpol moncong putih (Herry Herman dll).';0;1,39E+18;THaripriambodo;0;Twitter for Android;0;[]
09/05/2021 21:16;b'@AsenLay9 @DTanjung15 Hidup kok ngarepin dari bansos?';0;1,39E+18;Deandraam3;0;Twitter for Android;0;[]
09/05/2021 21:15;"b'@Matahari_1912 @LatanZa121325 @Sangk4k4l4 @JacksQuevara @Da_yangqu @Patiunus14 @NcuhiRiwo @raka_ardiant @Juhani49281771 @PrilHuseno @ikhsan_fanani @iwa_sungkawa @ZoelHayat @zamanandreansy5 @Cindvia_JKT48 @bakoelrotimanis @Singa_Nala @adistotoAtohjo1 @Pupiena @_Wiwis_Kembali @HotP3pp3rminTea @azis_jogja @jogja_duren @JogjaUpdate @nwasistiadi @cahayafirman @batakpalsu @ImangJasmine @rosenoaji @GantenkSeno @kanjeng_trans @ZahrilLabung @Athie__05 @SBYudhoyono @MS_Didu @KRMTRoySuryo2 @ReflyHZ @marzukialie_MA @Amien__Rais @LaodeMSyarif @RamliRizal @hnurwahid @msi_sohibuliman @HaedarNs @AgusYudhoyono @PDemokrat @GeneralMoeldoko @mohmahfudmd @aniesbaswedan Pantesan... \n\nTernyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/zYx9nbfD1j https://t.co/yq2UFDBx6X'";0;1,39E+18;Zahrah40291660;0;Twitter for Android;0;[]
09/05/2021 21:12;b'mungkin rakyat udah ga percaya lagi dengan covid karna adanya korupsi bansos, wna dengan bebasnya keluar masuk indonesia, sampai terakhir adanya rapid bekas, ntahlah stay safe yang mudik hihi';0;1,39E+18;idsids21;0;Twitter for Android;0;[]
09/05/2021 21:08;"b'Pantesan... \n\nTernyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/zYx9nbfD1j https://t.co/yq2UFDBx6X'";0;1,39E+18;Zahrah40291660;0;Twitter for Android;0;[]
09/05/2021 21:08;b'Mau tanya ke netizen,  klo bulan ramadhan kpk libur ga sih menyidik kasus korupsi bansos, kok ga ada kbr berita kelanjutanya..??';0;1,39E+18;SYandrilee;0;Twitter for Android;0;[]
09/05/2021 21:06;b'@frappeblend awokwok bansos anj';0;1,39E+18;xxdeadscar;0;Twitter for Android;0;[]
09/05/2021 21:03;b'@David_kayadu1 @AliNgabalinNew Yg busuk dan tak punya otak itu... Korupsi bansos... Teriak Pancasila tapi mau ngerubah Pancasila...';0;1,39E+18;AlQadar17;0;Twitter for Android;0;[]
09/05/2021 21:02;b'@republikaonline Yang korupsi bansos ko ngga dipidana sih , itu kan merugikan seluruh rakyat Indonesia, Aneh!!';0;1,39E+18;EdyKusnady9;0;Twitter for Android;0;[]
09/05/2021 21:01;b'@KompasTV Dasar #BaniBipang !!!! Selalu pake radikal radikul intoleran taliban selalu menfitnah umat uslam utk menutupi kejahatannya .. bansos jiwasraya asabri benur dll';0;1,39E+18;SyukurAyub;0;Twitter for Android;0;['BaniBipang']
09/05/2021 21:01;b'@bukanraffa mksh penerima bansos';1;1,39E+18;psikoanalisa;0;Twitter for iPhone;0;[]
09/05/2021 21:01;b'@henrysubiakto Saya setuju dg kang Henry. memang pelaku korupsi bansos adalah perusak NKRI, apalagi mungkin mereka berkelompok.... Sangat sangat tidak waras.';0;1,39E+18;kholis6571;0;Twitter for Android;0;[]
09/05/2021 21:00;b'@detikcom Serangan balik kpk pro novel kepada saingannya, kpn madam bansos ditangkap???';0;1,39E+18;Awanzamrud;0;Twitter for Android;0;[]
09/05/2021 20:51;b'@doan_mie @ganjarpranowo Hha  nikahan artis  ora isolasi mas? \nGek skalian kae daana bansos d urus sek rasah kakean petingsing ngurusi sek mudik\nCukup manut aturan 1th iki, nyatane yo copit seh ono, jare vaksis kui obat gaawkoppot, nyattane akeh sek iseh positif masio d vaksin';0;1,39E+18;almeiyra;0;Twitter for Android;0;[]
09/05/2021 20:46;b'@TeguhSetiaPrab5 @ganjarpranowo Sekalian pak nyuwun bansos koyo tahun wingi\nEeh lali dana bansos gawe bancak an yo, kasuse dugi pundi niku. Kok mireng2 ajeng d hukum mati';0;1,39E+18;almeiyra;0;Twitter for Android;0;[]
09/05/2021 20:44;b'@Askrlfess salah kl kamu pake duit korupsi bansos';0;1,39E+18;pumpkign;0;Twitter for Android;0;[]
09/05/2021 20:37;b'@KompasTV @THaripriambodo Kalau yg gk tangani kasus Bansos dan KKP berarti gpp yah diberentiin?! yg sedang tangani kasus Bansos dan KKP bukannya orgnya sudah ditangkap yah? apa bisa diserahterimakan ke penyidik lainnya saja kasusnya s/d status ASN yg 9 org itu beres..';0;1,39E+18;EJat3010;0;Twitter Web App;0;[]
09/05/2021 20:37;b'@markvz_mazter @lafinaa Ngga papa mas daripada bansos takut dikorupsi \xf0\x9f\xa4\xad';0;1,39E+18;eddysusanto64;0;Twitter for Android;0;[]
09/05/2021 20:23;b'@Aryprasetyo85 Pantes buzzerp girang 75 penyidik senior KPK disingkirkan wong koruptor bansos 18 M aje dibelain Katanya NKRI harga mampos tp koruptor &amp;0;;;;;;
09/05/2021 20:02;b'@eko_kuntadhi Kasus bansos gima dong kemaren sampe sekarang';0;1,39E+18;Pki59905467;0;Twitter for Android;0;[]
09/05/2021 20:02;b'Kira2.. \n\xf0\x9f\x8c\x97BANI CEBONG,\n\xf0\x9f\x8c\x97BANI TIKUS BANSOS,\n\xf0\x9f\x8c\x97BANI BIPANG\n\xf0\x9f\x8c\x97BANI ANJING PELIHARAAN\n\nIkutan LEBARAN Gak \xe2\x81\x89\xef\xb8\x8f\n\n#PakHartoPembasmiPKI \n#PakHartoPembasmiPKI';0;1,39E+18;Muslim_AntiPKI;17;Twitter for Android;0;['PakHartoPembasmiPKI', 'PakHartoPembasmiPKI']
09/05/2021 20:01;b'@eko_kuntadhi Terus giliran di tanyak bansos kok diam aja kubu bong ya';0;1,39E+18;Pki59905467;0;Twitter for Android;0;[]
09/05/2021 19:59;b'Cek NIK KTP! Ini Cara Cek BLT UMKM BRI/BNI 2021 Tahap 2 di Link https://t.co/egDQDJNQj6\n\n#Banpres #BPUM #BLTUMKM #BLT #bansos #TribunKaltim\n \nhttps://t.co/JONqgumRYV via @tribunkaltim';1;1,39E+18;tribunkaltim;0;Twitter Web App;0;['Banpres', 'BPUM', 'BLTUMKM', 'BLT', 'bansos', 'TribunKaltim']
09/05/2021 19:36;b'Bocor! Pegawai KPK Non Aktif Tangani Kasus Besar Bansos Juliari Batubara dan Suap Edy Prabowo https://t.co/sNPsezhWE5 https://t.co/k5VPvTmxGE';0;1,39E+18;myputun;3;Twitter for Android;0;[]
09/05/2021 19:18;b'@HisyamMochtar @Joe_solo_raya Gak seperti itu, krn semuanya serba gaduh, mau yg mana tinggal pilih. Test peg KPK, larangan mudik, TKA, bilang, Mega-BRIN, bansos, 3 periode';0;1,39E+18;kusnansaja14;0;Twitter for Android;0;[]
09/05/2021 19:12;b'Bansos covid ga dikorupsi';1;1,39E+18;cygnudes;0;Twitter for Android;0;[]
09/05/2021 19:04;b'Diantara kalian ada yang bersenang menanti lebaran idul Fitri, karena keranjang belanja sungguh penuh..\nSementara rakyat miskin, masih menanti bansos\nJANGAN BELANJA HASIL KORUPSI JIKA TAK MAU DISEBUT BIADAB';0;1,39E+18;OdinHamid1;0;Twitter for Android;0;[]
09/05/2021 18:53;b'@ayah_neisha @Markonah_002 Yang ada Ong nya itu untung\nAda yang bangga jadi anak katak Bangkong yaitu para  cebong.. karena menghasilkan uang dari ketololannya\nAda yang membenarkan Bagong karena bisa menutupi TKA masuk, KPK diobok-obok, madam bansos dan ank pak lurah serta pak benur dll';0;1,39E+18;salpeteronekey2;0;Twitter Web App;0;[]
09/05/2021 18:41;b'@zahrazll Kalau megang uang bansos takut korupsi';0;1,39E+18;kontrapepsi;0;Twitter for Android;0;[]
09/05/2021 18:36;b'@asep2tak Wkwkwk mie bansos \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 bener2 \xf0\x9f\x98\xad';0;1,39E+18;lolymilkita;0;Twitter for Android;0;[]
09/05/2021 18:36;b'@lolymilkita Supermie? Atau mie bansos lah';0;1,39E+18;asep2tak;0;Twitter for Android;0;[]
09/05/2021 18:31;b'@henrysubiakto Prof, mohon tanggapan nya donk terkait korupsi bansos,jiwasraya,asabri,apakah itu tdk merusak NKRI??';0;1,39E+18;Nasrist;0;Twitter for Android;0;[]
09/05/2021 18:20;b'Apa kabar kasus\nKM50\nKerumunan IBHRS vs pejabat\nMadam Bansos\nKoruptor asabri, jiwasraya dll\nWakil DPR yg masih bebas\nUU Cilaka yg merusak generasi\nPelanggaran HAM penangkapan H. Munarman\nUtang yg menggunung\nBuzzeRp yg belum ditindak pidana\nDrone laut China di Laut Indonesia';0;1,39E+18;BennyRidwan_;0;Twitter for Android;0;[]
09/05/2021 18:14;b'5 Bantuan yang Cair Sebelum Lebaran: Dari BLT, Bansos Sembako, Kartu Prakerja, PKH, sampai Subsidi Listrik - https://t.co/2I5iP4VRWH https://t.co/pYpvVEeNmE';1;1,39E+18;ayojakartacom;0;Twitter Web App;0;[]
09/05/2021 17:56;b'Akibat kebodohan 1 orang dan dibesar2kan oleh buzzeRp semua teralihkan !!!\nMulai dari :\nPembunuhan 6 syuhada\nDiskriminasi IBHRS\nUU Ciptakerja yg merugikan rakyat\nH. Munarman yg belum bisa dijenguk\nKorupsi bansos, jiwasraya, asabri dsb\nWakil DPR yg belum dicyduk KPK';0;1,39E+18;BennyRidwan_;0;Twitter for Android;0;[]
09/05/2021 17:51;b'Wakil DPR senyum melihat TL isinya babi semua\nBuzzeRp merasa senang musuhnya ikut mengejar babi\nMadam bansos ikut lega dengan tersingkirnya orang yg mencari bukti di KPK\nPembunuh 6 syuhada merasa bebas karena tak lagi dipermasalahkan masyarakat\n\nPengalihan isu yg hebat \xf0\x9f\x91\x8d';0;1,39E+18;BennyRidwan_;8;Twitter for Android;0;[]
09/05/2021 17:51;b'@TeddyGusnaidi Loe pikir yg haram cuma babi doang ???\nMaling dana bansos di bagi2 juga haram lek.';0;1,39E+18;warastidaklucu;0;Twitter for Android;0;[]
09/05/2021 17:45;b'@OnJustAnt @xosantoz Korupsi bansos di tengah pandemi itu sungguh keji sekali. Apalagi banyak rakyat kecil yg kehilangan pekerjaannya.';0;1,39E+18;Ryo02218250;0;Twitter for Android;0;[]
09/05/2021 17:35;b'BANSOS IMLEK NASIONAL PENGUSAHA PEDULI NKRI || KLENTENG BANYUMAS https://t.co/4dxDEvGkj4 lewat @YouTube';1;1,39E+18;tetung88;0;Twitter Web App;0;[]
09/05/2021 17:35;b'@henrysubiakto Mana komentar professsor mengenai korupsi bansos, jiwasraya, asabri dll... ? Malu dong ama gelar tuuh...';0;1,39E+18;wahaidiriku;0;Twitter for Android;0;[]
09/05/2021 17:23;b'Eh itu saosnya kok gak rata\nIya kek dana bansos\nCakssss';0;1,39E+18;DimasanantaSap1;0;Twitter for Android;0;[]
09/05/2021 17:21;b'@EdyWija55235739 Sepertinya kita harus rela Madam Bansos bisa aman dari jerat hukum dunia. Mudah\xc2\xb2an jerat hukum alam kubur dan akhirat nanti yg menuntaskan rasa keadilan.';0;1,39E+18;ZZhorief;0;Twitter for Android;0;[]
09/05/2021 17:21;"b""Semoga keluarga ini diberkahi oleh Alloh Ta'ala.\n\nSangat tabah dan sabar. Betapa beratnya jalan kaki sejauh Gombong ke Bandung.\n\nHanya modal 120 ribu dan berserah diri kepada Alloh.\n\nUntung saja istri beliau bukan kaum feminis jaman now.\nSystem bansos mestinya mengcover mrk. https://t.co/GMyu4lVb3T""";0;1,39E+18;jetsilvers;2;Twitter for Android;0;[]
09/05/2021 17:21;b'@DamarJuniarto Khan ktanya 50% lbh yg milih.Jd base on that rezim ini bisa korup bebas gitu x ya? Menyedihkan dn tdk tahu malu. Udh jelas2 Partai Penguasa itu:\n1. Ngilangin Harun Masiku\n2. Rampok Dana Bansos\n3. Kpla Daerahnya bnyk korupsi\n4. Blum lg ketua2 DPP dn DPR nya\nMau di bawa kmn negara?';0;1,39E+18;mastotoping;0;Twitter for iPhone;0;[]
09/05/2021 17:18;b'@rolis_edi @maspiyuaja Cebong hidupnya dari maling bansos pantesan tolol';0;1,39E+18;DjokoTjondro;0;Twitter for Android;0;[]
09/05/2021 17:16;b'Kementerian Sosial (Kemensos) akan menggandeng perguruan tinggi di daerah untuk mempercepat pemadanan data penerima bantuan sosial (bansos) dengan data kependudukan\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n\nhttps://t.co/JCI1K8Qj6o https://t.co/HSUUGSA5on';1;1,39E+18;hestirahaayu16;0;Twitter for iPhone;0;[]
09/05/2021 17:11;b'Kasus - kasus :\n\nKM50\nMaling Bansos mensos\nMaling Benur menKKP\nIBHRS\nMunarman\nJiwasraya\nBumiputera\nDjoko tjandra\nWalkot Cimahi\nDitjen pajak kemkeu\nTPPU Danareksa\nImportasi tekstil\nTKA China\nPemecatan pegawai KPK\n....DLL\n\nSemua tertutup oleh BABI \xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7 https://t.co/RwO3n4bHhF';0;1,39E+18;RomitsuT;8;Twitter for Android;0;[]
09/05/2021 17:11;b'@Markonah_002 @marzukialie_MA Ternyata gak cuma dana bansos saja yg dibegal, kata2 dibegal juga, kan ngehek bgt tuh orang\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x99\x88';0;1,39E+18;Bubudi101J;1;Twitter Web App;0;[]
09/05/2021 17:08;b'@MuhSujarw4 Hoax Thaliban mereka menjadi sia-sia.. jika folower kita cerdas niscaya mereka bisa menarik mundur kronologi isu itu hingga berbuah RUU KPK semata2 kerjaan BuzzeRp yang salah satunya piaraan koruptor bansos covid itu..';0;1,39E+18;WSetyorini2;0;Twitter for Android;0;[]
09/05/2021 17:02;b'@ariefbogie @rmdn111 @txtdrpemerintah Semuanya bisa di tilep dari mulai fotocopy sampe proyek desa, ada bumdes, proyek jalan jembatan atau irigasi\nMalah bansos kemaren dimintain 20 rebu wkwkwk';0;1,39E+18;_aditiahermawan;0;Twitter for Android;0;[]
09/05/2021 17:00;b'@decepticonsx SOON BANSOS PAKE UANG HASIL KERJA SENDIRI';0;1,39E+18;littleeliarr;0;Twitter for Android;0;[]
09/05/2021 16:53;b'@rmol_id promosi bipang, bangsa taipang datang kenegri secara besar besaran. apa kabar kasus bansos,km50 dan jiwasraya..??';0;1,39E+18;kembargroup;0;Twitter for Android;0;[]
09/05/2021 16:52;b'@Mone74439379 @RachlanNashidik Bapak bansos ..bapak asabri...bapak lobster...bapak bipang lebih bagus';0;1,39E+18;warastidaklucu;0;Twitter for Android;0;[]
09/05/2021 16:49;b'@Siti_Khadijah95 Apa kabar korupsi dana bansos?';0;1,39E+18;peneduhsajaa;0;Twitter for Android;0;[]
09/05/2021 16:47;b'@OposisiCerdas @WiewiexPalesti Apa kabar kasus korupsi dana bansos dan TKA yg trus berdatangan?';0;1,39E+18;peneduhsajaa;0;Twitter for Android;0;[]
09/05/2021 16:46;b'@maspiyuaja Hukum mati koruptor bansos!';0;1,39E+18;ImamNganuu;0;Twitter for Android;0;[]
