Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags;
05/05/2021 22:48;b'RT @BossTemlen: Salah satu kasus besar yang sedang dihadapi oleh KPK selain Mega Korupsi Bansos dan Ekspor Benih Lobster\n\nSamin Tan, Taipan\xe2\x80\xa6';;1,39E+18;Valkyreism;467;Twitter for Android;1;[];
05/05/2021 22:47;b'Kalau Maling2 Bansos dibiarkan,, TKA China dibiarkan masuk.. itu wibawa pemerintah rontok. https://t.co/LI8NLcz5BS';0;1,39E+18;jmertani;1;Twitter Web App;0;[];
05/05/2021 22:46;b'Lebih Geger lagi Lakinya di bui istri di ajak foto berdua dan di update di twiter.\n\nhttps://t.co/b8hH45qRhb';;1,39E+18;Fani63690254;0;Twitter for Android;0;[];
05/05/2021 22:46;b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6';;1,39E+18;Rhoonee;587;Twitter for Android;1;[];
05/05/2021 22:45;b'@geloraco Kalo sekedar kegiatan itu hanya sekedar ada. Yg di inginkan rakyat itu komitmen dalam penuntasan kasus2 korupsi yg melibatkan para petinggi elit. Sampai skrg yg disebut madam bansos gk pernah di tindaklajuti.';0;1,39E+18;DannyAyubi;0;Twitter Web App;0;[];
05/05/2021 22:45;b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6';;1,39E+18;yanzulfian9;587;Twitter for Android;1;[];
05/05/2021 22:45;b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6';;1,39E+18;usroh2014;587;Twitter for Android;1;[];
05/05/2021 22:44;b'RT @BudiSetyarso: A, seorang penyidik senior. Menangani kasus korupsi simulator SIM hingga bansos 2020. Pd 2012 ketika ikut menyidik korups\xe2\x80\xa6';;1,39E+18;yanuarwib;197;Twitter for Android;1;[];
05/05/2021 22:44;b'RT @Ndons_Back: Weww \n\nUang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos - VICE https://t.co/5bKdKvGUhg';;1,39E+18;Hansyo70;266;Twitter for Android;1;[];
05/05/2021 22:44;b'RT @kumparan: Sekjen Kemensos, Hartono Laras, menegaskan tak pernah menerima suap proyek bansos. Ia mengaku hanya pernah mendapat 1 unit se\xe2\x80\xa6';;1,39E+18;shd0601;12;Twitter for iPhone;1;[];
05/05/2021 22:43;b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6';;1,39E+18;juragan67304626;1730;Twitter for Android;1;[];
05/05/2021 22:43;b'Begitu mudahnya menyematkan DUTA..\nSaya juga mau menetapkan :\n- Julia r Juliur jadi Duta maling bansos\n- Haru Maskiku jadi Duta DPO\nMungkin ada Duta Duta yang lain..? https://t.co/FQSdnYBEfF';0;1,39E+18;BintoroBean;0;Twitter for iPhone;0;[];
05/05/2021 22:42;b'@detikcom Jalan tikus pada ditutup, tapi yang namanya tikus tetep aja berkeliaran, karena tikus selalu cerdik mencari celah, ada tikus bansos, ada tikus benur \xf0\x9f\xa4\xa3';0;1,39E+18;HerlambaRandy;0;Twitter Web App;0;[];
05/05/2021 22:42;b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6';;1,39E+18;CemenRezim;1730;Twitter for Android;1;[];
05/05/2021 22:42;b'RT @RicKY_KCh: uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M';;1,39E+18;setyobasuki16;34;Twitter Web App;1;[];
05/05/2021 22:41;b'RT @D3ffiM45rizal: Nasdem Yakin 21jt Data Bansos Ganda tjdi scr Sistemik krn angkany tdk sedikit. Kl kesalahan teknis 21rb, masuk akal. Tp\xe2\x80\xa6';;1,39E+18;EdiKeceput;27;Twitter for Android;1;[];
05/05/2021 22:41;b'RT @VICE_ID: Menurut keterangan saksi, terdakwa pejabat Kemensos mengajak tim teknis pembagian bansos karaokean di Senayan sebagai hadiah k\xe2\x80\xa6';;1,39E+18;aphroditeyowx;1977;Twitter for iPhone;1;[];
05/05/2021 22:40;"b""RT @yuesefa: @hipohan Apakah si madam (maling dana masyarakat) bansos ini baca cuitan kita ya?\nBantu dong sampaikan ke do'i.""";;1,39E+18;SMujsin;1;Twitter for Android;1;[];
05/05/2021 22:40;b'RT @andry19633: Rizal Ramli Meminta Ketua KPK Bongkar 21 Juta Data Ganda Penerima Bansos Dan Penyalur Abal-Abal https://t.co/GfLwrlzQxm  @R\xe2\x80\xa6';;1,39E+18;Sutardi85A;43;Twitter for Android;1;[];
05/05/2021 22:40;b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6';;1,39E+18;aaxoposisi;587;Twitter for iPhone;1;[];
05/05/2021 22:38;b'RT @RicKY_KCh: uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M';;1,39E+18;Akrap214;34;Twitter for Android;1;[];
05/05/2021 22:38;b'@Winartosandila Cebong goblok ditipu ekonomi meroket,dtipu corona nggak bakal masuk indonesia,di tipu bansos ,cebong mah gitu ,goblok';0;1,39E+18;feri_ulakan;0;Twitter for Android;0;[];
05/05/2021 22:37;b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6';;1,39E+18;ElfizaEnny;587;Twitter for Android;1;[];
05/05/2021 22:37;b'RT @Ndons_Back: Weww \n\nUang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos - VICE https://t.co/5bKdKvGUhg';;1,39E+18;Nomnom46720674;266;Twitter for Android;1;[];
05/05/2021 22:36;b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6';;1,39E+18;LuthfiRashya;587;Twitter for Android;1;[];
