Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags;
10/05/2021 01:02;b'Wakil rakyat memalukan, jangan kasih ampun, Golkar mana suaranya atau berlagak tidak tahu, meniru PDIP membisu dikala kader korupsi Bansos.\n\nAzis Syamsuddin Mangkir dari Panggilan KPK https://t.co/3tAhIqNZrD lewat @hariankompas';0;1,39E+18;hariyantorina2;0;Twitter for Android;0;[];
10/05/2021 01:07;b'PDIP juara korupsinya, sarang para KORUPTOR baik kelas teri hingga kelas kakap. Jangan lupakan H Masiku, juliari batubara ( maling bansos), madam bansos dll';0;1,39E+18;amulia86401;5;Twitter Web App;0;[];
10/05/2021 01:11;b'@Pki59905467 @eko_kuntadhi Biasakan banyak literasi dulu sebelum komen, yg mainan bansos kan sudah ngandang di penjara.. Apa mau nyusul sekalian?';0;1,39E+18;yudhaandreas99;0;Twitter for Android;0;[];
10/05/2021 01:13;b'@WSetyorini2 @GianTakeshi87 @KeluargaBer_ @03__nakula @Lakpesdam_PBNU Katanya orang NU kok nuduh orang tanpa bukti? \nKasih bukti dong Nakula memang piaraannya menteri yg katanya nyolong bansos (belum terbukti di pengadilan dan belum ada keputusan hukum tetap). \nKalo tuduhannya nggak terbukti, kamu fitnah orang dong.';0;1,39E+18;AGoeci;0;Twitter for Android;0;[];
10/05/2021 01:13;b'Apa kabar yg korupsi bansos ya?';0;1,39E+18;puspadaryanavvv;1;Twitter for Android;0;[];
10/05/2021 01:16;b'RT @taslemandra: Jarah Duit Bansos, Sudah..\nJarah Duit Proyek, Sudah..\nSiap\xc2\xb2 Duit Wakaf &amp;0;;;;;;;
10/05/2021 01:16;b'Siapapun partai penguasa,sdh pst rentan dgn tindak KKN,dan itu wajar dan berlaku pd semua rezim,trmsk rezim saat ini dimna PDI-P sbg leadernya.Yg tdk wajar adl,sdh slh,msh dibela oleh jari2 bayaran alias buzzerRp.yg krg ajar adl,duit bansos msh diembat juga.#wayahegantipenguasa';0;1,39E+18;LorNegoro;0;Twitter for Android;0;['wayahegantipenguasa'];
10/05/2021 01:20;b'@tempodotco Korupsi Bansos trilyunan didiemin';0;1,39E+18;AndreMan2003;0;Twitter for Android;0;[];
10/05/2021 01:21;b'@korantempo Korupsi Bansos trilyunan bakalan nguap';0;1,39E+18;AndreMan2003;0;Twitter for Android;0;[];
10/05/2021 01:25;b'Sbnrnya klo yg udah OTT korup mnding hukum mati ajalah. Apalagi bansos. Iblis aja ngiri.';0;1,39E+18;AngghaSparingga;0;Twitter for Android;0;[];
10/05/2021 01:26;b'@rmol_id Fokus TKA dan Korupsi Bansos';0;1,39E+18;peneduhsajaa;0;Twitter for Android;0;[];
10/05/2021 01:28;b'@febridiansyah Trus siapa yg menyingkirkan mas? Yang ott bansos dr partai mas jb lo,,,';0;1,39E+18;Juanda14203796;0;Twitter for Android;0;[];
10/05/2021 01:29;b'@inayahhilya Apa korupsi di partai juara korupsi itu udah berakhir?? \nCoba liat di Pks ada berapa lagi yg kena OTT \nAda berapa orang di partai juara korupsi yg kena OTT \nBeberapa nama yg sudah disebutkan di Pengadilan korupsi ektp bansos sampai sekarang ga tersentuh .. Dimana keadilan';0;1,39E+18;MusuhDajjal10;0;Twitter for Android;0;[];
10/05/2021 01:32;b'Makin gelap keberadaan  harun masiku dan makin hilang lah kasus BESAR korupsi di negeri ini, Korupsi Bansos, korupsi di ASABRI, Korupsi di Jiwasraya, dan kasus korupsi besar lainnya #GEBUK @KPK_RI #TKASerbuIndonesia https://t.co/sSVz5nBNtH';0;1,39E+18;m_mirah;7;Twitter for iPhone;0;['GEBUK', 'TKASerbuIndonesia'];
10/05/2021 01:33;b'@djokoAdv lebih kusus...lucu kamu ya, dari ucapan menyimpan dendam yang teramat mendalam... kenapa kamu tidak berpikir Usut tuntas Madam Bansos itu pencurian paling kejam sepanjang sejaran NKRI berdiri, bisa dibilang lebih parah dari Edi Tamsil.';0;1,39E+18;winniputry1;0;Twitter Web App;0;[];
10/05/2021 01:35;b'@PutraWadapi Setaan apa yg merasukimu hingga bansos kau embat juga.....';0;1,39E+18;Aminjakut;0;Twitter for Android;0;[];
10/05/2021 01:37;b'@hendryfaiz309 @maspiyuaja Gak cuma itu, ada lagi, tuh partai nya kang bansos https://t.co/lMBX03RXRP';0;1,39E+18;Ariefsulaiman02;0;Twitter for Android;0;[];
10/05/2021 01:37;b'@marlina_idha Bukannya sudah teruji tes tangkap gurita maling Bansos, Jiwasraya, Asabri? kenapa bisa tidak lolos?mo cari pegawai macam apa??';0;1,39E+18;sugito43334255;0;Twitter for Android;0;[];
10/05/2021 01:38;b'@korantempo @tempodotco Pelemahan KPK terasa kian nyengat bau nya...\n\nSelamat jalan kasus Bansos, ekspor benih lobster dan kasus kakap lainya';0;1,39E+18;mas_widi01;0;Twitter for Android;0;[];
10/05/2021 01:39;b'@didi_405 @paipu_yaku @FahryBakrie @TheCircle25 @detikcom Oknum kok jadi langganan KPK?\nbahkan dari Tempo bberapa waktu lalu, ada suara tentang Madam Bansos. Siapa ya si Madam, kalau bukan kader ecek ecek yg main Korupsi Bansos, masak sih masih dibilang oknum?';0;1,39E+18;DarmadiAktivize;2;Twitter for Android;0;[];
10/05/2021 01:39;b'@tukanggendang5 @AndryDevry @Heripolitia @febridiansyah @KPK_RI @Edhie_Baskoro Lampirkan aj bang rekam jejak korupsi bansos, asabri dll posting biar dia paham';0;1,39E+18;zulfiarrahman;0;Twitter for Android;0;[];
10/05/2021 01:41;b'@edwinhanggara Bansos umkm e ben cair sik';1;1,39E+18;srapann;0;Twitter for iPhone;0;[];
10/05/2021 01:41;b'@febridiansyah @AyiIsmail4 Para penerima bansos marah besar... diotak mereka isinya hny bgmn caranya menghabisi 75 orang ini + plus gub dki yg skg, gub bus rongsokn tdk masuk dftr';0;1,39E+18;jokosantok1234;0;Twitter for Android;0;[];
10/05/2021 01:43;b'@qorygore Mungkin para LC banyak yg ga dapet. Jadi dana bansos diberikan secara langsung agar tdk terlewatkan.';0;1,39E+18;nasbiih;0;Twitter for Android;0;[];
10/05/2021 01:45;b'@jokowi @mohmahfudmd @luhutbinsarp Just fwd.\nOrang yg seharusnya dpt bansos yg seperti ini https://t.co/taOh3Tbr4C';0;1,39E+18;Nemo020221;0;Twitter for Android;0;[];
10/05/2021 01:47;b'@Regar_Oposisi @Da_yangqu Mirip selfy koruptor bansos kmren';0;1,39E+18;harmanssyah;0;Twitter for Android;0;[];
10/05/2021 01:50;b'@June_dya77 @RachlanNashidik Ga kaya partai progresif ya, yg urusannya ngentit dana bansos\n\nEeaaaa \xf0\x9f\xa4\xa3';0;1,39E+18;gabusrangers;0;Twitter Web App;0;[];
10/05/2021 01:50;b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....';0;1,39E+18;Arkaana03;338;Twitter for Android;1;[];
10/05/2021 01:52;b'@Dennysiregar7 Bener bang bully terus mau salah ato bener, yg penting kelompok kita dana Bansos, atau pakdhe jangan kesentuh, yg penting permainan ini masih banyak percaya dan pengikut setia. Jangan ada oposisi ke yg bayar buzzer.. Lanjutkan...';0;1,39E+18;kusdiono24;0;Twitter for Android;0;[];
10/05/2021 01:53;b'Kementian sosial RI wajib mengawal Program2 Bansos(BPNT,PKH dll) hingga hak KPM betul di terima utuh, mohon agar tdk terjadi penggelapan dan pemotongan hak dan penyimpangan  lainnya, dan mohon apapun pengaduan rakyat wajib di tindak lanjuti khususnya Jatim Madura Pamekasan';1;1,39E+18;ZainalFatah16;0;Twitter for Android;0;[];
10/05/2021 01:56;b'@detikcom @PutraWadapi Semua kebodohan sengaja ditampilkan agar publik heboh, lupa sama jiwasraya, asabri, bansos  pembantaian 6 laskar, harun masiku,  bpjs, dll';0;1,39E+18;AnwarRafki;0;Twitter for Android;0;[];
10/05/2021 01:57;b'@korantempo @msaid_didu Harun Masiku menyimpan rahasia besar Madam Bansos, Jokowi dan @KPU_ID . Segala daya piaga agar kasusnya tetap gelap akan dilakukan.';0;1,39E+18;RPanggaleh;2;Twitter Web App;0;[];
10/05/2021 01:58;b'@FahryBakrie @msaid_didu @detikcom Oooh Pantes Sekolam to sm Koruptor Bansos.. \xf0\x9f\x98\xa1';0;1,39E+18;Alvaro_Hakim007;0;Twitter Web App;0;[];
10/05/2021 01:58;b'Pak Prabowo hrs datang sendiri ke KPK lapor mister M di KPK. Jangan suruh orang lain yg ungkap ke publik. Ibu Risma saja datang sendiri ke KPK lapor kejanggalan data penerima bansos. https://t.co/l2J50ceVML';0;1,39E+18;PutraWadapi;21;Twitter for Android;0;[];
10/05/2021 01:59;b'@Dennysiregar7 @KPK_RI Yg dihabisin kok yg sfg nanganin bansos dan kasus2 besar lainnya?\n\n\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3';0;1,39E+18;think_gus;0;Twitter for Android;0;[];
10/05/2021 02:02;b'Link UMKM 2021 simak cara daftar bantuan umkm online 2021.\n\nAnda juga bisa mengetahui cara cek bantuan BPUM E From BRI BPUM E From BNI dan PNM Mekaar dalam artikel ini.\n\n#pnmmekar #bpumbni #eformbri\n\nhttps://t.co/hbbbTXNsL0';1;1,39E+18;tribunpontianak;0;Twitter for Android;0;['pnmmekar', 'bpumbni', 'eformbri'];
10/05/2021 02:04;b'Bhabinkamtibmas Kelurahan Jabungan Bripka Rohadi bersama Ketua Rw.1 mendampingi penyaluran Bansos dari Akbp (Purn) Retno Yuli Setiasih kepada Warga kurang mampu di Wilayah Kelurahan Jabungan Kecamatan Banyumanik Kota Semarang. https://t.co/Nyx74jMuqv';1;1,39E+18;PolsekBanyuman2;0;Twitter for Android;0;[];
10/05/2021 02:05;b'@PutraWadapi @msaid_didu Ini kan yg korupsi Bansos covid \xf0\x9f\x98\x80\xf0\x9f\x98\x80';0;1,39E+18;q15704497;0;Twitter for Android;0;[];
10/05/2021 02:08;b'@republikaonline Madam bansos menghimbau';0;1,39E+18;Sikkam9;0;Twitter for Android;0;[];
10/05/2021 02:09;b'Dari awal copid sampe sekarang nurut ama pemerintah pake masker dan gak pernah dpet bansos juga.\nmasker pun beli sendiri gak pernah dapet juga dri pemerintah, giliran ada yg ngelanggar malah dijadiin duta masker..\nwkwkw masih sehat kan bos @ridwankamil ????';0;1,39E+18;dik_genPetir;0;Twitter for Android;0;[];
10/05/2021 02:10;b'HIDUP SARDEN BANSOS https://t.co/2tIyrJYEAG';1;1,39E+18;Jodiepratama10;0;Twitter for iPhone;0;[];
10/05/2021 02:13;b'@ganjarpranowo den pripun den kok bnyak pemudik yg lolos ?\nBikin iri. !\nTau gitubsaya ngeyel aja.\nnurut pemerintah gak pernah dapet apaa apa.\nPake masker beli sendiri, bansos gak pernah dapet.\nyg ngelanggar malah dijadiin duta masker wkwkw';0;1,39E+18;dik_genPetir;0;Twitter for Android;0;[];
10/05/2021 02:14;b'@DavidGosal4 @korantempo Kasus bansos, benih lobster, jiwasraya &amp;0;;;;;;;
10/05/2021 02:15;b'@AldhiTR @txtdrbekasi Rame bgt kemaren gua lewat situ, udah kayak antri bansos';0;1,39E+18;rgoestama;0;Twitter for Android;0;[];
10/05/2021 02:18;b'@DTanjung15 Betul pisan nyai...  Jangankan ngomongin yg udh meninggal,ngomongin yg masih hidup aja dosa!! Apalagi di bulan puasa. \n\nNyai, Kenapa aku gk pernah dapat BANSOS ya?! \nPerjuangin Aku Dong nyai\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f';0;1,39E+18;Capcus88663338;0;Twitter for Android;0;[];
10/05/2021 02:22;b'@884253_Blu @tracewinkle Akhirnya Bisa Temui Bos Bumiputera, Nasabah Dijanjikan Klaim Cair November 2020\n\nsemoga semua cepet selesai ya \njiwasraya,bansos,bpjs,bakrie life,kresna life\n\nhttps://t.co/FWH8jBZ2WI';1;1,39E+18;KuswonoMulya;0;TweetDeck;0;[];
10/05/2021 02:27;b'@PutraWadapi Ada apa dengan Indonesia ku? \nSudah cukup oknum penjabat yang serakah\xf0\x9f\x98\x93\nJangan lagi sesama warga yang menggores luka \xf0\x9f\x98\x91\nBegini lah cermin buram penanganan covid \nMulai korupsi Bansos yang angkaanya puluhan digit, hingga bisnis anti gent bekas mmbuat warga makin sakit';0;1,39E+18;Musafir69788203;0;Twitter for Android;0;[];
10/05/2021 02:28;b'@febridiansyah Bansos \xf0\x9f\xa4\x9d Benur KKP\nNastak dan Nasbung bersatu hajar KPK \xf0\x9f\x98\x82';0;1,39E+18;ashimkhair;0;Twitter for Android;0;[];
10/05/2021 02:28;b'@haikal_hassan Ada apa dengan Indonesia ku? \nSudah cukup oknum penjabat yang serakah\xf0\x9f\x98\x93\nJangan lagi sesama warga yang menggores luka \xf0\x9f\x98\x91\nBegini lah cermin buram penanganan covid \nMulai korupsi Bansos yang angkaanya puluhan digit, hingga bisnis anti gent bekas mmbuat warga makin sakit\xf0\x9f\x98\x91';0;1,39E+18;Musafir69788203;0;Twitter for Android;0;[];
10/05/2021 02:34;b'@doan_mie @ganjarpranowo Le ra ilang mergo d gawe ladang bisnis, bisnis bansos, bisnis swab, bisnis rapid daur ulang, kui sek marai kopt ra ilang2, mergo. Op rs gampangg memvonis kopit karna oleh insentif sko pemerintah dan nominal e gde\nPdahal ng rs kur d inpus karo wei vitamin c tol';0;1,39E+18;almeiyra;0;Twitter for Android;0;[];
10/05/2021 02:37;b'@Beritasatu Helleh, nko di garap meneh koyo anggaran bansos';0;1,39E+18;ohsanca;0;Twitter for Android;0;[];
10/05/2021 02:38;b'@AntonStefanus @S_ariffudin @febridiansyah OTT Bansos, Benur klihatanya udah @febridiansyah mengundurkan diri ya.\nItu baru satu yg mengundurkan diri.\nCoba 75 org yg ga lolos mundur jg, pasti lebih dasyat kerja KPK';0;1,39E+18;LembahTidar_;1;Twitter for Android;0;[];
10/05/2021 02:39;b'Pelaku korupsi bansos Mentri nya dari partai moncong putih, 2x bupati Nganjuk ketangkep korupsi juga dari partai yg sama, gitu kok masih ada rakyat yg ngebelain partai moncong putih';0;1,39E+18;NganjukBoys;0;Twitter for Android;0;[];
10/05/2021 02:41;b'@liputan6dotcom Ayo @KPK_RI jangan hanya kelas ini yang di ekpose soal OTT, yg Kakap donk di proses... \nmasih banyak PR KPK\n\n#Harunmasiku \n#Bansos\n#Jiwasraya\n#TWK\n#RSSumberWaras\n#TanahCengkareng\n#BLBI\n#Century';0;1,39E+18;rmacellak;0;Twitter for Android;0;['Harunmasiku', 'Bansos', 'Jiwasraya', 'TWK', 'RSSumberWaras', 'TanahCengkareng', 'BLBI', 'Century'];
10/05/2021 02:43;b'@David_kayadu1 @AliNgabalinNew YANG MALING  BANSOS ELU MINGKEM , DASAR BIPANG SUNGSANG..';0;1,39E+18;JujunKadrun;0;Twitter Web App;0;[];
10/05/2021 02:44;"b'@AREAJULID banyak juga yg ga percaya covid sampe skrg, akhirnya ya covid ga selesai"".\n\nPemerintah udh berusaha fix their fault diawal dengan cara ini itu tp warga nyerang terus, aplgi dengan ada kasus PCR bekas dan korupsi dana bansos. Udh kepercayaan masy. Thdp pemerintah ya makin turun.'";0;1,39E+18;tai_kecil;0;Twitter for Android;0;[];
10/05/2021 02:46;b'Salahnya Novel Baswedan dkk tdk minta ijin dulu Ketum partai ketika mau bongkar Korupsi Dana Bansos dan OTT lainnya jadi Ketum marah maka dibikin siasat Test wawasan Kebangsaan utk menyingkirkan Novel Baswedan dkk, kenapa Ketum marah takut perolehan suara di Pilpres 2024 Jeblok. https://t.co/Nu9AYcK1uH';0;1,39E+18;ahim_abah;0;Twitter for Android;0;[];
10/05/2021 02:48;b'@Suwarno51471735 @RachlanNashidik @jokowi Halo jiwasraya,  ASABRI,  BANSOS';0;1,39E+18;muhdirsolong99;0;Twitter for Android;0;[];
10/05/2021 02:53;b'Kalo menggolap bansos? https://t.co/RqHNpLW5ZX https://t.co/SHJ86YrmEe';0;1,39E+18;asuhan_nemesis;0;Twitter for Android;0;[];
10/05/2021 03:01;b'@imanlagi Tp gbs gitu jg man,tamparan buat pemerintah skrg sih,negara lain bs ada yg bebas covid sdkng kita ga. Udah gt bansos dikorupsi,masy ga dpt insentif memadai jg pas covid,wisata dibuka,peraturan berubah2.  Salah sih kl pejabat maen nyerang warga yg beda pendapat';0;1,39E+18;bangmontblanc;0;Twitter for iPhone;0;[];
10/05/2021 03:01;b'ICW menilai apabila 75 pegawai KPK dipecat, kasus-kasus besar seperti suap bansos, benih lobster, hingga skandal pajak berpotensi dihentikan. #kumparanNews https://t.co/RiarGCSrSD';0;1,39E+18;kumparan;10;dlvr.it;0;['kumparanNews'];
10/05/2021 03:01;b'Kantor Pos Bogor telah menyalurkan Bantuan Sosial Tunai (BST) tahap 12 dan 13 kepada 121.940 keluarga penerima manfaat (KPM) di wilayah Kota Bogor.\n\nhttps://t.co/Xbb6XGLtU1\n\n#Bansos #BansosTunai #BansosBogor #Kemensos #KementerianSosial #KementerianSosialRI https://t.co/rbVtdpdIrH';1;1,39E+18;netralnews;0;Hootsuite Inc.;0;['Bansos', 'BansosTunai', 'BansosBogor', 'Kemensos', 'KementerianSosial', 'KementerianSosialRI'];
10/05/2021 03:02;b'Nasib 75 penyidik KPK ditentukan olh kemenpan RB, dan berkoordinasi  dgn BKN,\n Mentri Kemenpan RB, dri partai mana?, Mentri yg kena kss korupsi Bansos dri partai mana?\nKta lihat aja kedpn nasib 75 Penyidik KPK\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 https://t.co/22gPZFAjxT';0;1,39E+18;Risma87gmailco1;0;Twitter for Android;0;[];
10/05/2021 03:03;b'@KPK_RI bansos + benur bakal menguap ga min?';0;1,39E+18;HendrasmaraWow;0;Twitter for Android;0;[];
10/05/2021 03:07;b'@JebulMania291 Coba dikroscek dulu, dari partai mana bapak satu ini, jangan2 gegara danah bansos bapak itu dijinakkan utk menduduki kursi empuk';0;1,39E+18;yakobus81406404;0;Twitter Web App;0;[];
10/05/2021 03:13;b'RT @NcuhiRiwo: Dan mengalahkan isu dibawah ini ? : \n~ KM50\n~ Madam Bansos\n~ Mas Godie\n~ Markus Tanjung Balai';0;1,39E+18;ManusiaPinggirn;5;Twitter for Android;1;[];
10/05/2021 03:16;b'@azwarsiregar @henrysubiakto Wah .. teman dekat semuanya ya .. itu ada koruptor bansos kelas kakap JB yg harus dihukum mati';0;1,39E+18;BujangWiryaatm1;1;Twitter for Android;0;[];
10/05/2021 03:16;b'Kamu bisa melakukan Update data penerima Bansos, baik PKH, BPNT, BLT Dana Desa dan BLT UMKM.\n\nCara mengecek penerima dilakukan melalui https://t.co/ILZficm8hH.\n\n#bpnt #bansosbpnt #cekbansos\n\nhttps://t.co/SZv4duxrav';1;1,39E+18;tribunpontianak;0;Twitter for Android;0;['bpnt', 'bansosbpnt', 'cekbansos'];
10/05/2021 03:18;b'@adriCB8 Jangankan ramadhan.. bansos buat rakyat tak mampu aja masih di embat juga kok.';0;1,39E+18;JaenoXTM;0;Twitter for Android;0;[];
10/05/2021 03:18;b'Cara mengecek penerima dilakukan melalui https://t.co/ILZfic4xq9.\n\nSementara mengecek BLT Dana Desa melalui https://t.co/jJNAdNYXHS.\n\n#bltdd #bltdanadesa #bansos #cekbansos\n\nhttps://t.co/Feh4GqmyYU';1;1,39E+18;tribunpontianak;1;Twitter for Android;0;['bltdd', 'bltdanadesa', 'bansos', 'cekbansos'];
10/05/2021 03:22;b'@febridiansyah @DjafarHasny3 oh ada kpu dan bansos juga ternyata\nyo wis ,kita prihatin saja lah';0;1,39E+18;kiki_set_;0;Twitter for Android;0;[];
10/05/2021 03:22;b'Cair Mei 2021, Bansos BPNT dan PKH Bisa Dicek Melalui Laman https://t.co/aNlDrwBm6V https://t.co/RZ5TKsVs5j https://t.co/VDI1hzyvZc';1;1,39E+18;galamedianews;1;dlvr.it;0;[];
10/05/2021 03:26;b'RT @bey0urbae: Temen\xc2\xb2 tolong bantu report link https://t.co/IJnzYLf5lA yaa.. ini hoax nya kesebar melalui Whatsapp takutnya banyak yg ngisi\xe2\x80\xa6';0;1,39E+18;ffaikaaarrrr;7;Twitter for Android;1;[];
10/05/2021 03:28;b'@bangZhack86 Hanya hiburan dg OTT oleh KPK yg sdh ditangkap aja blm beres kabeh bansos gmn ?\nOrg pd tggu kpn madam di proses';0;1,39E+18;baiki95;0;Twitter for Android;0;[];
10/05/2021 03:32;b'Hidup MADAM BANSOS !! https://t.co/gAEaiw9VZg';0;1,39E+18;GalileoGilelo;0;Twitter for Android;0;[];
10/05/2021 03:35;b'Giat Bhabinkamtibmas AIPDA SULISTYO Melaksankanan Bansos Dalam Rangka Menjelang Hari Raya Idul Fitri  memberikan bantuan dari Kapolres Tebingtinggi  berupa 5 kg beras cap tomat dan Tali asih  Kepada Ibu IPONG  warga Desa Sipispis kec  Sipispis Kab Sergai https://t.co/jwjFCZHmsY';1;1,39E+18;polseksipispis1;0;Twitter for Android;0;[];
10/05/2021 03:36;b'LOH EMANG ITU TUJUANNYA\n\nICW menilai apabila 75 pegawai KPK dipecat, kasus-kasus besar seperti suap bansos, benih lobster, hingga skandal pajak berpotensi dihentikan. #kumparanNews \n\nhttps://t.co/YJ6OCEVegA';0;1,39E+18;dnelz;0;Twitter for iPhone;0;['kumparanNews'];
10/05/2021 03:38;b'@febridiansyah @na_dirs Bansos,OTT KPU,benur mantab\nGub sulsel 1M,nganjuk ratusan juga..kelebihan bayar  bisa dikembalikan,coba semua bisa dikembalikan tidak gaduh dan negara tidak rugi';0;1,39E+18;Redstreet15;0;Twitter for Android;0;[];
10/05/2021 03:38;b'@nspullkp @Akun_Purwokerto @AlghifAqsa Formula E uang nya masih jaminan.\nKlw bansos uang nya uda dirampok.\nUda dibagi2.\nYou kecipratan ga???\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a';0;1,39E+18;beypejuang;0;Twitter for Android;0;[];
10/05/2021 03:40;b'@xixisila pasti ga pernah makan sarden bansos';0;1,39E+18;olavluv;0;Twitter for iPhone;0;[];
