Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags;
10/05/2021 23:43;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;miharja_ozzy;237;Twitter for Android;1;[];
10/05/2021 23:43;b'RT @SirianaGde: Para koruptor &amp;;;;;;;;
10/05/2021 23:42;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:42;"b'@ilham_darfaz @solikin_pipi @tubirfess Kayak korupsi dana bansos, antigen bekas, dll. Dua kondisi itu sama2 bikin ekonomi ancur, nah kalo ujung2ny sama2 ancur knp ga ambil langkah ""ekstrim"" aja?'";0;1,39E+18;Vinn___125;0;Twitter for Android;0;[];
10/05/2021 23:38;b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6';;1,39E+18;Syahria44307450;414;Twitter for Android;1;[];
10/05/2021 23:38;b'RT @rajapeanutbuter: @Lukman_HARP Saya dulu malas ikut klub ini itu tapi diwajibkan ikut minimal satu.\n\nAkhirnya bikin club motor. Kerjaann\xe2\x80\xa6';;1,39E+18;Hegie_bae;1;Twitter for Android;1;[];
10/05/2021 23:37;"b'@doeldjoni Bansos covid gede. Bisa dibagiin merata buat jatah 2-4 minggu utk tiap keluarga, ngasihnya sembako,bukan uang.\nSetelah merata, bisa dikasih kebijakan ""tutup semua, dilarang keluar semua termasuk yg bekerja selama 2-4 minggu !""'";0;1,39E+18;AzizatilNurul;0;Twitter for Android;0;[];
10/05/2021 23:37;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:35;b'@Lukman_HARP Saya dulu malas ikut klub ini itu tapi diwajibkan ikut minimal satu.\n\nAkhirnya bikin club motor. Kerjaannya nongkrong dan bansos. Gak punya ruangan, tempat parkir pun jadi :))';1;1,39E+18;rajapeanutbuter;1;Twitter for Android;0;[];
10/05/2021 23:35;b'Waduh, Dirjen Kemensos Ungkap Perintah Juliari Potong Rp10 Ribu Paket\xc2\xa0Bansos https://t.co/VGJQfdMFPD';0;1,39E+18;hajinewsonline;0;WordPress.com;0;[];
10/05/2021 23:35;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:34;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;threehartono;237;Twitter for Android;1;[];
10/05/2021 23:33;b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6';;1,39E+18;Fathur4521;414;Twitter for Android;1;[];
10/05/2021 23:31;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;Swarnad71915084;237;Twitter for Android;1;[];
10/05/2021 23:30;b'RT @rmahesatri: Ah, gaji ini, itu dll mah kecil.. Tapi proyekannya yg gede. Bolelah tengok kasus bansos/swab test yg blm lama ini. Biasalah~';;1,39E+18;Vjejays;1;Twitter for Android;1;[];
10/05/2021 23:27;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;RamdhaniBrutus;237;Twitter for Android;1;[];
10/05/2021 23:26;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:25;b'RT @marzukialie_MA: @KPK_RI Maaf, klo anda KPK apa gak malu ott yang ecek2 begini? Kasih kewenangan @KejaksaanRI utk menyadap, hasil pasti\xe2\x80\xa6';;1,39E+18;SarahDrAcad;22;Twitter for Android;1;[];
10/05/2021 23:24;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:23;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;Jaya52102315;708;Twitter for Android;1;[];
10/05/2021 23:22;b'RT @PresidenKopi: Jiwasraya, Asabri, bansos, lobster...\nApa kabarnya ???';;1,39E+18;ekossri2;27;Twitter Web App;1;[];
10/05/2021 23:22;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;ElPertama;237;Twitter for iPhone;1;[];
10/05/2021 23:19;b'RT @hiranoa101: @amirrotinsulu @ferdiriva pake dana darimana kak kan bansos dikorup';;1,39E+18;nonemnolyf;1;Twitter for Android;1;[];
10/05/2021 23:19;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:18;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:17;b'RT @veaadeeana: Banyak pengalihan...akhirnya betul2 teralihkan,\n*Proses hukum pembantaian 6 laskar FPI di km 50.\n*Persidangan ib Hrs dkk.\n*\xe2\x80\xa6';;1,39E+18;irastirawan;147;Twitter for Android;1;[];
10/05/2021 23:15;b'RT @FKadrun: Juara 1 miss bipang bansos https://t.co/cfjci5QbOB';;1,39E+18;ZRsaja;76;Twitter for Android;1;[];
10/05/2021 23:14;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 23:10;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;akoemala;237;Twitter for Android;1;[];
10/05/2021 23:10;b'Menteri Sosial Tri Rismaharini mengaku siap memberikan penjelasan mengenai persoalan 21 juta data ganda bantuan sosial (bansos) kepada DPR. Simak selengkapnya. #datagandabansos https://t.co/Kw9aV53w11';1;1,39E+18;Genpi_Co;0;genpico;0;['datagandabansos'];
10/05/2021 23:08;b'@susipudjiastuti @msaid_didu Bunuh maling bansos dan stek antigen bekas.. ... otomatis rakyat akn patuh pada prokes..';0;1,39E+18;Sutrisn19549877;0;Twitter for Android;0;[];
10/05/2021 23:04;b'Tak Hanya Bantuan dari Kemensos, Banpres BPUM 2021 Juga Cair Sebelum Lebaran, Begini Cara Cek Bansos PKH, BPNT, dan BLT UMKM https://t.co/snqvJ8wR1a';1;1,39E+18;MasjidSunan;0;Twitter for Android;0;[];
10/05/2021 22:58;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:58;b'RT @FPKSDPRRI: Coba kita cermati 4 kejadian yg berurutan ini yg baru saja terjadi (1) masalah pertanyaan yg diajukan kepada pegawai KPK, (2\xe2\x80\xa6';;1,39E+18;slametharyanto;31;Twitter Web App;1;[];
10/05/2021 22:56;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:53;b'RT @awiekoe: @PutraErlangga_ @DPP_PKB @PDI_Perjuangan Ternyata gw diblock sm partainya madam bansos ya @fpdip_jakarta \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/8ju5i\xe2\x80\xa6';;1,39E+18;DENSUS_______99;1;Twitter for Android;1;[];
10/05/2021 22:51;b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6';;1,39E+18;AdeCand65866045;105;Twitter for Android;1;['BebaskanHRSDanAktivis'];
10/05/2021 22:48;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;Dessy73404518;237;Twitter for Android;1;[];
10/05/2021 22:46;b'RT @sambatan__hati: @txtdrpemerintah Tahun lalu mah sebel kalo liat pada nekat mudik sedangkan di sini kita bener2 taat dan jaga... tapi ta\xe2\x80\xa6';;1,39E+18;malphxte;20;Twitter for Android;1;[];
10/05/2021 22:46;b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6';;1,39E+18;Komaini_ahmad24;105;Twitter Web App;1;['BebaskanHRSDanAktivis'];
10/05/2021 22:44;b'RT @penguraiairmata: @dariandywarhol @txtdrpemerintah Emang selama ini ga keluyuran? :( gini, covid di endonesia ga bakal kelar kelar selam\xe2\x80\xa6';;1,39E+18;premolarinsisiv;10;Twitter for iPhone;1;[];
10/05/2021 22:44;b'RT @FKadrun: Juara 1 miss bipang bansos https://t.co/cfjci5QbOB';;1,39E+18;adinda07_juwita;76;Twitter for Android;1;[];
10/05/2021 22:43;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:43;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;GendukNieha;887;Twitter for Android;1;[];
10/05/2021 22:42;b'RT @veaadeeana: Banyak pengalihan...akhirnya betul2 teralihkan,\n*Proses hukum pembantaian 6 laskar FPI di km 50.\n*Persidangan ib Hrs dkk.\n*\xe2\x80\xa6';;1,39E+18;AlKausar5;147;Twitter for Android;1;[];
10/05/2021 22:42;b'@SridianaEva Angka segitu mah kecil dibanding data ganda bansos yg 21jt aja ada kok hehe \nCorona smart made in mukidi\nInget cerita perampok yg di kadalin manager bank yg dompleng rampokan malah lbh bny ngambil nya dr perampok.. ya kek gt dah corona di marih';0;1,39E+18;im_batoe;0;Twitter for Android;0;[];
10/05/2021 22:35;b'@Fahrihamzah Abang lagi senang dgn kelakuan rezim ini mengeluarkan pegawai2 KPK yg lagi mengusut Madam Bansos dan kasus2 lain? Sukses abang didunia namun berat tanggung jawabmu menjawab pertanyaan Allah SWT nanti bang...';0;1,39E+18;Bambang07000838;0;Twitter for Android;0;[];
10/05/2021 22:35;b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6';;1,39E+18;NajaiRocky;414;Twitter for Android;1;[];
10/05/2021 22:33;b'RT @OposisiCerdas: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\nhttps://t.co/TsZHaGDesR';;1,39E+18;PradityaBeni;31;Twitter for Android;1;[];
10/05/2021 22:33;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;fitrah_;217;Twitter for Android;1;[];
10/05/2021 22:32;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:29;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:27;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:23;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:22;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:21;b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6';;1,39E+18;zlindra;3382;Twitter for iPhone;1;[];
10/05/2021 22:21;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:20;b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6';;1,39E+18;Monitor40585232;105;Twitter for Android;1;['BebaskanHRSDanAktivis'];
10/05/2021 22:20;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:18;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:18;"b""RT @fghar135: @ustadtengkuzul Bukan salah pake.!!!\nCuma'realokasi' ke Bansos Covid19.\nKan ada Perpu Covid-19.\nBukti klo\nPDIP Itu bantu wong\xe2\x80\xa6""";;1,39E+18;maswuranto;1;Twitter for Android;1;[];
10/05/2021 22:18;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:17;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:17;b'@Icu663 @RicKY_KCh @panca66 Betul sekali termasuk koruptor saat ini dan yang lalu, bansos saat ini, serta hambalang yang lalu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';0;1,39E+18;Taqim35937476;0;Twitter for iPhone;0;[];
10/05/2021 22:17;b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6';;1,39E+18;Ezanuansaa;3382;Twitter for Android;1;[];
10/05/2021 22:16;b'RT @merdekadotcom: Mantan Menteri Sosial Juliari Batubara Jalani Sidang Lanjutan Suap Bansos Covid-19: Mantan Menteri Sosial Juliari Batuba\xe2\x80\xa6';;1,39E+18;lukman141070;1;Twitter for Android;1;[];
10/05/2021 22:14;b'RT @SirianaGde: Para koruptor &amp;;;;;;;;
10/05/2021 22:12;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:10;b'@Budionotaslim21 @Erasace @Dandanbuyasa @bayoeighara4 @Hilmi28 @ustadtengkuzul Hahahaha kadrun lu liat itu investasi bodong 212 mart hahahaha. Ngomong ngomong aja korupsi kek yang iye aje. Korupsi bansos udah diproses drun. Hahahaha pelakunya udeh di tangkap masih aje lu bahas bahas.';1;1,39E+18;Noonelikeus8;0;Twitter for Android;0;[];
10/05/2021 22:08;b'RT @SirianaGde: Para koruptor &amp;;;;;;;;
10/05/2021 22:06;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:04;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:03;b'RT @nang_syam: Korban Bansos Bicara... membela korban TWK... kita semua adalah korban korupsi...korban kesewenangan https://t.co/vRZStF3OVP';;1,39E+18;NetizenUnited;9;Twitter for Android;1;[];
10/05/2021 22:02;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:02;b'Kalo Madem Bansos siapa? https://t.co/lTxZPAJN5P';0;1,39E+18;03_malikha;0;Twitter for Android;0;[];
10/05/2021 22:01;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:00;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 22:00;"b'@RommyRoosyana @jokowi Walaupun ""katanya"" korupsi adalah kejahatan luar biasa, tapi gak pernah ada namanya napi koruptor yg dapat hukuman luar biasa, bahkan untuk kasus korupsi bansos covid-19.'";0;1,39E+18;Nandagustiann;0;Twitter for Android;0;[];
10/05/2021 21:58;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:58;"b'Yang lain lagi story in parcel dan hampers""an lebaran.\n\naku be like :  \nyang dapat bansos indomi, gula, minyak curah, mantau \xf0\x9f\x91\x80'";0;1,39E+18;tomyhrhp;0;Twitter for Android;0;[];
10/05/2021 21:58;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;xdjulistyox;237;Twitter for Android;1;[];
10/05/2021 21:58;b'@txtdrpemerintah ngurus data pemilih tetap aja nggak beres. Apalagi data bansos.\n*canda bansos';0;1,39E+18;kenzler_;0;Twitter for Android;0;[];
10/05/2021 21:56;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:56;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:53;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:53;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:51;b'@susipudjiastuti Buk susi singapur dan Malaysia berani melakukan locdon karena mereka ada duit buat jamin rakyat nya ..indoneisa emang bisa sementara duit bansos aja di tilap';0;1,39E+18;LukmanRahmawati;0;Twitter for Android;0;[];
10/05/2021 21:51;b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6';;1,39E+18;cahyohdh;105;Twitter for Android;1;['BebaskanHRSDanAktivis'];
10/05/2021 21:50;b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6';;1,39E+18;EddoGustiawan;237;Twitter for Android;1;[];
10/05/2021 21:49;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:48;b'Muncul Nama Pimpinan Komisi VIII dalam Sidang Suap Bansos Covid-19 https://t.co/qWLtFlZjIr lewat @Onlineindo News';0;1,39E+18;RepelitaO;0;Twitter Web App;0;[];
10/05/2021 21:47;b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6';;1,39E+18;NajaiRocky;105;Twitter for Android;1;['BebaskanHRSDanAktivis'];
10/05/2021 21:46;b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6';;1,39E+18;annisam_r;3382;Twitter Web App;1;[];
10/05/2021 21:45;b'@jo18709296 @BossTemlen Cuman sekumpulan pemakan bipang yang percaya\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nKalau memang sumpah serapah itu manjur,,trus kemana sumpah serapah rakyat yang menjerit hari ini ditengah ketidak adilan dan korupsi yang merajalela,terlebih lagi pelaku korupsi bansos,pasti banjir sumpah serapah dia,';0;1,39E+18;Negeripinokio;0;Twitter Web App;0;[];
10/05/2021 21:45;b'@yunitawalia @coffebit Kalo ga Bansos ya Genduren mentah :(';0;1,39E+18;FtrFebriyanto;0;Twitter for Android;0;[];
10/05/2021 21:44;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:44;b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6';;1,39E+18;thewayon1;414;Twitter for Android;1;[];
10/05/2021 21:44;b'@PutraWadapi MALING DUIT BANSOS MAKSUDNYA?';0;1,39E+18;FerliFengly;0;Twitter for Android;0;[];
10/05/2021 21:43;b'@uncleian_ RT lah seikhlasnya jangan RT korupsi bansos';0;1,39E+18;norishito09;0;Twitter for Android;1;[];
10/05/2021 21:43;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:42;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:41;b'Korupsi bansos dan lainnya.\nSekarang warga negara asing lenggang kangkung masuk indonesia buat bekerja, bahkan negara menjamin kesejahteraan keluarga wna tersebut.\nDi saat, rakyat sendiri susah cari kerja.\nDi saat, rakyat sendiri banyak yang penggangguran.';0;1,39E+18;siirisma;0;Twitter for Android;0;[];
10/05/2021 21:38;b'RT @sambatan__hati: @txtdrpemerintah Tahun lalu mah sebel kalo liat pada nekat mudik sedangkan di sini kita bener2 taat dan jaga... tapi ta\xe2\x80\xa6';;1,39E+18;farizaladika;20;Twitter for iPhone;1;[];
10/05/2021 21:37;b'@indirapn_ hmm bisa bgtt sii.. gakepikiran juga aku pas ituuu tp kalo dipikirpikir sii bisa jadi bgt tp yaudalahyaa untuk pembelajaran aja keknya kalo bansos jgn ke pinggir jalan, kalo semisal iyapun yg bner bner membutuhkan aja kekny\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c';0;1,39E+18;pureeheroin;0;Twitter for Android;0;[];
10/05/2021 21:37;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
10/05/2021 21:36;b'RT @PresidenKopi: Jiwasraya, Asabri, bansos, lobster...\nApa kabarnya ???';;1,39E+18;KavindraOemar;27;Twitter for Android;1;[];
10/05/2021 21:36;b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp;;;;;;;;
