Tanggal;Banyak Retweet;Tweet;Terjemah
13/05/2021 03:54;0.0;sih kalau partai monyong putih ujung ujung dagang nasionalis cilik ujung ujung jual daulat negara korupsi bansos cilik;what if the monyong putih party is the end of the small nationalist trade, the end of the sale of state sovereignty is the corruption of the little social assistance
13/05/2021 04:02;0.0;hahaha bansos embat incentive embat;hahaha embat social assistance embat incentive
13/05/2021 04:05;0.0;madam bansos aksi;madam social assistance action
13/05/2021 04:07;0.0;abisnye anak bahasanye ade saja bang afzil pake hampers tinggal bilang bansos saja ribet wkwminal aidin wal faizin ma prend;after all, the language is okay, bro, afzil uses hampers, all you have to do is say social assistance is complicated, wkwminal aidin wal faizin ma prend
13/05/2021 04:17;0.0;dapet sarden bansos nih;get sardines for social assistance
13/05/2021 04:17;0.0;maklum bang banyak makan babi panggang sarden bansos tuh;you know, you eat a lot of roasted pork, sardines, social assistance
13/05/2021 04:17;12.0;teman lieus sungkharisma bansos gang sempit tamansari wagub dki mudah;friend, lieus sungkharisma, social assistance, the narrow alley of tamansari, deputy governor of dki jakarta, is easy
13/05/2021 04:30;15.0;selamatlebaranjagakesehatanbanyak tertawa atur anjur perintah dalam tangan kovid 19 kalau bansos berangkat pagi gilir kovid nomor salah perintah cool banget sudah warganegara model;happy lebaran, take care of your health, laugh a lot, arrange orders in the hands of covid 19, if the social assistance leaves in the morning, it's the covid-19 shift, the number is wrong, the order is really cool, you're already a model citizen
13/05/2021 04:35;15.0;selamatlebaranjagakesehatanbanyak tertawa atur anjur perintah dalam tangan kovid 19 klo;happy lebaran, keep healthy, laugh a lot, put orders in the hands of covid 19 if you are
13/05/2021 04:44;0.0;lelet proses bansos;slow process of social assistance
13/05/2021 04:50;0.0;bani bipang cocuk bangat smua halal bansos ektapi asabri jiwasraya bpjs embat smua;bani bipang is very compatible with all halal social assistance, ektapi, asabri jiwasraya, bpjs, all of them
13/05/2021 04:51;0.0;sopir kondektur bus akap sehat daja sehat larang mudik rejeki stop tidak insentif setop kuasa kas negara kocar-kacir bansos saja korup;bus conductor driver who says healthy and healthy, prohibits going home, fortune, stops, no incentives, stops the power of the state treasury to be messy, social assistance is corrupt
13/05/2021 04:52;0.0;makan haram maksud steak daging sapi beli hasil korupsi bansos;eating haram means beef steak buying the results of social assistance corruption
13/05/2021 05:05;1.0;isu datang tka cina isu korup bansos isu bong fakta;the issue came from china's tka, the issue of corruption, social assistance, the issue of factual bongs
13/05/2021 05:09;0.0;hambalang blbi bansos formula lebih anggar bnyak;hamper blbi social assistance, the formula is more budgetary
13/05/2021 05:14;0.0;cari muka luu coba bicara tentang kpk berani gaak madam bansos putra lurah ancam demi adil puan setop izin wna;look for face luu try to talk about kpk dare or not madam bansos the son of the village head threatens to be fair, madam, stop foreign permission
13/05/2021 05:17;0.0;koruptor masyarakat susah ekonomi tega korupsi bansos masyarakat koruptor buruk hukum mati follow;corrupt people in economic hardship have the heart to corrupt social assistance for bad corrupt people the death penalty follow
13/05/2021 05:44;2.0;ngumpulin duik kencreng lampu merah lapak onlen bansos dunmay lapak bitcoin;collect duik kencreng red light online social assistance stall dunmay bitcoin stall
13/05/2021 05:55;0.0;kamu dana bansos sikat maling mingkem tai lu;you fund social assistance to brush the thief away tai lu
13/05/2021 05:59;2.0;dipromoin makan haram bipang raya lebaran mau bikin gaduh biar lupa korupsi dana bansos tka;being promoted to eat haram bipang raya eid wants to make a noise so you forget about corruption in the social assistance fund tka
13/05/2021 05:59;0.0;perintah anggar bayar buzzerrp seperti kamu sih duit bansos;fencing orders pay buzzerrp like you, social assistance money
13/05/2021 06:14;0.0;dana bansos korup diam;corrupt social assistance funds are silent
13/05/2021 06:15;0.0;bansos tunai 300 ribu cair mei 2021 cek terima indonesia;cash assistance 300 thousand disbursed in may 2021 check received indonesia
13/05/2021 06:17;0.0;bulls rampok dana bansos wkwkwk;bulls rob social assistance funds wkwkwk
13/05/2021 06:18;3.0;maafkan kamu nonaktifin 75 pegawai kpk bilang konflik israel palestina batas konflik agama nerobos jalur sepeda korupsi dana bansos bbrapa org;sorry for deactivating 75 kpk employees said the conflict israel palestine religious conflict boundary broke through the bicycle lane corruption of social assistance funds several people
13/05/2021 06:23;3.0;maafkan kamu nonaktifin 75 pegawai kpk bilang konflik israel d;sorry you disabled 75 kpk employees said the israel conflict d
13/05/2021 06:29;0.0;uang bansos;social assistance money
13/05/2021 06:34;0.0;analogi anak disemangatin sangka dana bansos teman 2 mengerubungin plis jangan bawa nama aku sianak bilang tenang celah korup indonesia ajar salah aku heuheu;children's analogy is encouraged, thinking that the social assistance funds from friends 2 are swarming around. please don't take my name. sianak says calm down, indonesia's corrupt loophole, teach me wrong
13/05/2021 06:39;0.0;koruptor bansos bunuh rakyat miskin iya rakyat sudah paham sampai rumah pada rapid rumah sakit;social assistance corruptors kill poor people, yes, people understand that they arrive home at the rapid hospital
13/05/2021 06:40;0.0;komen banyak bani bipang doyan bansos panggang;many comments from bipang people like grilled social assistance
13/05/2021 06:41;0.0;nyediain khong guan bekas bansos suaranyaaa;provide khong guan, the former voice assistance
13/05/2021 06:43;1.0;kepala isi otak pakai mikir bantai dipalestina saudara muslim hak muslim ambil bela urus miskin negara indonesia karena perintah abai karena dikelolah rakus serakah dana bansos mereka embat;head, fill the brain, use thinking, massacre in palestine, muslim brothers, muslim rights, take care of the poor in indonesia because orders are ignored because they are managed by greed, they don't get social assistance funds
13/05/2021 06:46;0.0;rusuh ngrampok duit bansos untuk rakyat rusuh ngejual daulat nkri kpada aseng paham kamu mbok dhe cebong;rioters rob social assistance money for the people, riots sell homeland sovereignty to aseng, understand that you are mbok dhe cebong
13/05/2021 06:58;0.0;ditileb seperti duit bansos;ditileb like social assistance money
13/05/2021 06:59;0.0;otak kamu sih cacing akibat doyan makan bipang kamu faham 75 pecat garap 2 satu bansos;your brain is a worm because you like to eat bipang you understand
13/05/2021 07:00;0.0;pancasilais korupsi bansos;social assistance corruption
13/05/2021 07:23;0.0;urus kamu juga ngaku suci benar kaffah tidak langgar hukum atur sah daripada ngaku pancasilais nasionalis eh bansos embat;take care of you, claiming to be holy, right, kaffah doesn't violate the law, regulates it, rather than claiming to be a nationalist pancasila eh social assistance embat
13/05/2021 07:28;3.0;think  bp munarman kriminalisasi rezim tutup km50 tendang bp novel rezim tutup e-ktapi skandal kpu dengan hilang harun masiku korupsi bansos sandiwara rezim takut kuak hebat lurah;think bp munarman criminalizes regime closes km50 kicks bp novel regime closes e-kbut kpu scandal with missing harun masiku corruption, social assistance plays, regime fears kuak great lurah
13/05/2021 07:31;3.0;think  bp munarman kriminalisasi rezim tutup km50 tendang bp novel rezim ingin;think bp munarman criminalize regime close km50 kick bp novel regime want
13/05/2021 07:33;0.0;maaf israel koruptor dana bansos skip;sorry israel corrupts social assistance funds skip
13/05/2021 07:50;0.0;korupsi bansos tidak bunuh perlahan warga;social assistance corruption doesn't kill people slowly
13/05/2021 08:11;0.0;e ktapi disbut bansos bebas wara wiri sakti;e kbut it's called social assistance free of wara wiri magic
13/05/2021 08:12;0.0;2 harap bansos sok ngurusi negara ngurus rumah tangga blum;2 i hope that social assistance is pretentious about taking care of the country, taking care of the household, not yet
13/05/2021 08:38;0.0;tukang martabak toping bansos kalau pimpin;martabak toping the social assistance if you lead
13/05/2021 08:43;0.0;slank temenya partai bansos slankpenipu;slank is the theme of the social assistance party, slank is a fraud
13/05/2021 08:56;0.0;gimana ini lanjut hukum korupsi bansos cc hukum mati mantan mensos julia;how about this, the law for corruption in the social assistance cc is executed by ex-social minister julia
13/05/2021 09:11;2.0;ngumpulin duik kencreng lampu merah lapak onlen bansos dunmay;collect duik kencreng red light stall online social assistance dunmay
13/05/2021 09:17;0.0;aroma balas dendam nuansa bela koruptor kakap alir dana bansos madam;the smell of revenge, the nuances of defending corruptors, snapper, madam's social assistance funds flow
13/05/2021 09:31;0.0;cek terima bansos tunai 300 ribu akses cair mei 2021;check, receive 300 thousand cash assistance, liquid access in may 2021
13/05/2021 09:33;0.0;jual minoritas norak kamu boy lebaran sok sok nyulut api lagi minoritas nguasain harta negara demen korup tri nilep bansos minoritas kabar boy ilang berita telorasin biji tendang;selling the tacky minority, you boy lebaran pretends to start the fire again, the minority controls state property, corrupt dement, tri nilep, social assistance, minority news, boy is missing, telorasin news kicks in
13/05/2021 09:43;0.0;cie kejang kejang gara gara 75 non aktif gajah teriak teriak bansos bansos kejang kejang tidak bansos;cie convulsions convulsions because of 75 inactive elephants shouting social assistance social assistance seizures convulsions not social assistance
13/05/2021 09:47;0.0;laah bandit sih itu pdip partai juara korupsi usung presiden presiden pilih menteri itu juli bansos menteri laut menpora 2 periode boro 2 ekonomi roket nyungsep pimpin bodoh lahir akibat pilih bodoh;it's a bandit, pdip, the corruption champion party, supports the president, elects the minister, july, social assistance, minister of the sea, menpora, 2nd period, boro 2, rocket economy.
13/05/2021 09:55;0.0;hampers bansos idulfitri;eid al-fitr social assistance hampers
13/05/2021 10:00;0.0;bom bunuh suruh alih isu korupsi bansos;suicide bomber orders social assistance corruption issue
13/05/2021 10:02;0.0;nyelidiki korupsi bansos sudah tidak berani;investigating social assistance corruption is no longer brave
13/05/2021 10:43;0.0;selamat dana bansos bebas;happy free social assistance funds
13/05/2021 10:45;0.0;singkir staff tangan madam bansos koruptor kakap;get rid of madam bansos corrupt corrupt staff
13/05/2021 10:51;0.0;dendam bro suka kritik dendam evaluasi kerja harun bansos korupsi juga tangkap tangan kpk dinganjuk dukung wna pasca larang mudik lebaran;vengeance, bro, likes to criticize, revenge, work evaluation, aaron, social assistance, corruption, also arrests the kpk, is called to support foreigners after the ban on going home for eid
13/05/2021 11:06;0.0;coba indonesia kemarin korupsi dana bansos;try indonesia yesterday corruption of social assistance funds
13/05/2021 11:06;0.0;tuju koar 2 deh kamu madam bansos hukum anggota 2 partai madam bansos anak lurah lurah karena tidak visi misi bantu lurah visi misi lurah;go to koar 2, you madam social assistance law, member of 2 parties, madam social assistance, the son of the lurah, because you don't have a vision and mission, help the lurah with the vision and mission of the lurah
13/05/2021 11:09;0.0;bansos rakyat miskin korupsi tapi rakyat jelantah kais ngais makan syukur rakyat khatam syukur ngomong menteri dagang menghbau ngurus harga sembako;social assistance for the poor is corrupt, but the people who are used to it are unable to eat, thanksgiving, the people of khatam are grateful to say that the minister of trade has asked to take care of the prices of basic necessities
13/05/2021 11:31;0.0;lagi nangani 75 madam bansos;still handling 75 madam bansos
13/05/2021 11:32;0.0;indonesia jualiri batubara maling bansos;indonesia sells coal thief for social assistance
13/05/2021 11:34;0.0;bansos mane bansos  tanya doang jngn marah;social assistance, social assistance, just ask, don't be angry
13/05/2021 11:37;0.0;enak k rupsi dana bansos;good for social assistance funds
13/05/2021 11:48;0.0;jiwasraya asabri ektapi bansos masak maaf;jiwasraya asabri ektapi cooking social assistance sorry
13/05/2021 12:00;0.0;halah ngapain emosi lucu cebong tutup mata tidak ekspos 1 korupsi bansos 2 7 t2 korupsi jiwasraya 13 t3 korupsi asabri 10 t4 korupsi pelindo ii 6 t5 korupsi kota waringin timur 5 8 t bangsat coba;what is funny emotion cebong closes eyes not exposed 1 social assistance corruption 2 7 t2 jiwasraya corruption 13 t3 asabri corruption 10 t4 pelindo corruption ii 6 t5 east waringin city corruption 5 8 t bastard try
13/05/2021 12:00;0.0;maaf laku alat swab bekas koruptor bansos;sorry for the swab tool used by social assistance corruptors
13/05/2021 12:01;1.0;kepala isi otak pakai mikir bantai dipalestina saudara muslim hak muslim;head, fill your brain, use thinking, slaughter in palestine, muslim brothers, muslim rights
13/05/2021 12:08;0.0;lobster bansos gimana;how about lobster bansos
13/05/2021 12:08;0.0;maksud bong koruptor bansos trilyunan koruptor import benur kepala 2 daerah korup koruptor kakap sp3;the purpose of bong corruptors, social assistance, trillions of corruptors importing fried shrimp, the head of 2 corrupt regions, big corruptors sp3
13/05/2021 12:24;0.0;6 bantu sosial cair cek daftar terima bantu cair diskon pln via bansos bltumkm pkh diskonlistrikpln;6 liquid social assistance check the list receive help liquid discount pln via social assistance bltumkm pkh electricity discount
13/05/2021 12:27;1.0;menko pmk blt dd salur 3 6 juta kpm target 8 juta kpm kabupaten;coordinating minister for pmk blt dd channel 3 6 million kpm target 8 million kpm district
13/05/2021 12:46;0.0;gimana dendam kalau bansos 6trilyun bagi rakyat maling madam senang senang;how about revenge if the social assistance of 6 trillion for the people of the madam thief is happy
13/05/2021 13:13;0.0;nu n muhammadiah sudah gubris madam bansos aman;nu n muhammadiah already gubris madam social assistance is safe
13/05/2021 13:15;0.0;andre kasatgas pimpin tangan duga korupsi bantu sosial bansos covid 19 seret mantan menteri sosial juliari peter batubara muka sidang nonaktif sumber;andre kasatgas leads the charge on suspicion of corruption, social assistance, social assistance, covid 19, drags former social minister juliari peter coal in front of session off source
13/05/2021 13:21;0.0;kabar bansos ngabalin yak;the news of social assistance is back
13/05/2021 13:25;1.0;data terima bansos kuota 15 ribu;data receive 15 thousand quota social assistance
13/05/2021 13:27;0.0;kuat dukung rezim bipang dan bebas dengan leluasa geng madam bansos tuk korupsi hadeuh;strong support the bipang regime and freely freely the social assistance madam gang for corruption
13/05/2021 13:49;0.0;beranijujurpecat salah novel dan kawan-kawan ungkap tangkap kader pdi p bansos;dare to be honest, fire one of the novels and friends reveal the arrest of a cadre of pdi p bansos
13/05/2021 13:50;0.0;barusan juga saya abis debat sama gapercaya covid bansos covid percaya;just now, i just finished a debate with not believing in covid, bansos, believing in covid
13/05/2021 13:55;0.0;dana bansos hak miskin dicuri kabar madam;the social assistance funds for the poor were stolen, madam's news
13/05/2021 13:57;0.0;koruptor pdip semayam bansos miskin;pdip corruptors are like poor social assistance
13/05/2021 14:08;0.0;hmchh bansos;hmchh social assistance
13/05/2021 14:08;8.0;miskin hak curi korupsi bansos;poor right to steal social assistance corruption
13/05/2021 14:12;0.0;kembali dana bansos korupsi;back to the corruption aid fund
13/05/2021 14:13;2.0;duit hasil kentitan bansos semayam;money from social assistance
13/05/2021 14:13;0.0;miskin bansos korup plak sama tugas partai;poor social assistance, corrupt plaque, same as party duty
13/05/2021 14:13;0.0;ngetik juragan bansos;type social assistance skipper
13/05/2021 14:15;1.0;bansos milik miskin embat;social assistance belongs to the poor embat
13/05/2021 14:17;0.0;dana bansos miskin kader pedeipeh sikat;social assistance funds for the poor pedeipeh brush cadres
13/05/2021 14:19;0.0;bansos orang miskin korup tugas partaik;social assistance for the poor, corrupt, the party's task
13/05/2021 14:20;1.0;duit bansos semayam;social assistance money
13/05/2021 14:20;0.0;setan semayam rumah kuntit dana bansos;the devil resides in the house, stalking the social assistance fund
13/05/2021 14:23;0.0;eksploitasi orang miskin cilik karena mudah bodoh tau 2 duit bansos sikat;exploitation of little poor people because it's easy to be stupid, you know 2 brushes of social assistance money
13/05/2021 14:23;0.0;miskin maling bansos;poor social assistance thief
13/05/2021 14:24;10.0;ironis bansos untuk rakyat miskin embat;ironic social assistance for the poor embat
13/05/2021 14:24;399.0;tuhan semayam gubuk miskin bansos semayam rumah 2 serakah;god is like a poor hut, social assistance is like a house 2 greedy
13/05/2021 14:25;0.0;bansos banget;very helpful
13/05/2021 14:26;0.0;bansos ooh bansos;social assistance ooh social assistance
13/05/2021 14:27;0.0;hade goreng aku bansos;hade fried i'm bansos
13/05/2021 14:28;0.0;bansos semayam hati makkk;social assistance in my heart makkk
13/05/2021 14:30;0.0;tuhan semayam gubuk miskinbansos semayam rumah 2 serakah milik terna banteng;god is like a poor hut, social assistance is like a greedy house belonging to a bull breed
13/05/2021 14:34;0.0;woy bansos embat partai losaya tuhan murka kamu dkk;wow, social assistance for the losaya party, god is angry with you and friends
13/05/2021 14:35;7.0;maksud biar miskin hibur lupa dana bansos dapat sudah garong;i mean, so that the poor can be entertained, forgetting that the social assistance funds have been stolen
13/05/2021 14:38;0.0;dana bansos orang miskin gimana;what about the social assistance funds for the poor?
13/05/2021 14:38;0.0;lupa maling dana bansos rakyat miskin partai pdi juang teman teman garong dana bansos;forgot to steal social assistance funds for the poor, the pdi struggle, friends, gang up on social assistance funds
13/05/2021 14:39;0.0;korupsi bansos harun masiku xc3  cku kabar;corruption social assistance harun masiku xc3 cku how are you
13/05/2021 14:40;0.0;bansos miskin triliun embat;trillion embat poor social assistance
13/05/2021 14:40;0.0;bawa 2 nama miskin laku bansos rakyat miskin embat sisa koruptor susah rakyat bela habis 2 kpk mati manusia munafik layak tokoh beranijujurpecatberanijujurpecat;bring 2 names of poor people to social assistance, poor people, four remaining corruptors, it's hard for the people to defend 2 kpk dead, hypocritical people deserve to be brave, honest, fire, dare to be honest, fire
13/05/2021 14:43;0.0;dengan masyarakat maling dana bansos rakyat;with the people stealing the people's social assistance funds
13/05/2021 14:44;0.0;bansos semayam tangan serakah;social assistance is like a greedy hand
13/05/2021 14:44;0.0;mak banteng tuhan semayam gubuk orang miskin orang miskin dana bansos begal orang partai banteng;mak bull, god is like the hut of the poor, the poor, social assistance funds, steal the bull party
13/05/2021 14:45;0.0;bansos semayam jabat rakus sarang pki p;social assistance in the form of a greedy handshake of the pki pki's nest
13/05/2021 14:46;3.0;jual miskin mulu maling bansos itu urusin;selling the poor, stealing the social assistance, take care of it
13/05/2021 14:46;0.0;tuhan semayam gubuk miskin hasil garong korupsi bansos semayam;god, the poor hut, the result of looting the social assistance corruption in semarang
13/05/2021 14:48;0.0;partai korupsi bansos tenggelam;social assistance corruption party sinks
13/05/2021 14:50;3.0;bansos semayam istana madam saatnyarushmoney saatnyarushmoney;social assistance at madam's palace it's time for rushmoney it's time for rushmoney
13/05/2021 14:51;0.0;kantor pos kota bogor gerak cepat kejar salur bansos jalur komunitas salur daya kantor lurah camat sekolah lapang kemensos;bogor city post office move quickly to pursue social assistance channel community channel power channel head office subdistrict headman field school ministry of social affairs
13/05/2021 14:52;0.0;korupsi bansos anak lurah lurah kpk lemah;the corruption of the sub-district head's child social assistance corruption is weak
13/05/2021 14:52;2.0;tuhan semayam gubuk simiskin curi dana bansos hak miskim hanya dzalim tapi juga ingkar tuhan;god is like a poor hut stealing social assistance funds, the poor's rights are only wrong but also deny god
13/05/2021 14:53;0.0;ingin rakyat miskin terus bansos bansos;want the poor to continue to provide social assistance
13/05/2021 14:53;0.0;karena orang miskin bansos bansos korup korup partai;because poor people, social assistance, corrupt party, corrupt social assistance
13/05/2021 14:54;0.0;sayang hak miskin kuntit maling bansos sembunyi ketiak maddams;honey, poor rights, stalkers, thieves, social assistance, hides in the armpits of maddams
13/05/2021 14:55;0.0;malaikat izrail rumah koruptor embat dana bansos madam;angel izrail, the house of the corrupt, holds the social assistance fund, madam
13/05/2021 14:55;1.0;miskin gubuk gubuk jual makan nyambung hidup karena jatah bansos miskin garong kader partai;poor huts, huts, selling food, survive because of the social assistance allowance, the poor rob the party cadres
13/05/2021 14:55;0.0;miskin curi madam bansos;poor steal madam social assistance
13/05/2021 14:56;0.0;setan tanduk semayam bansos gerogot duit negara;the horned demon of the social assistance system robs the state of money
13/05/2021 14:57;2.0;makanye sampai tegaaa korupsi duit bansos orang miskin emh ckckckkk;that's why you have the heart to corrupt the money for the social assistance of the poor, emh ckckckkk
13/05/2021 15:01;0.0;miskin bansos dkentit;poor social assistance dkentit
13/05/2021 15:02;0.0;dana bansos miskin embat urat malu sudah putus;the social assistance funds for the poor have broken the veins of shame
13/05/2021 15:02;2.0;skenario sindikat tidak lulus 75 jabat 75 putih ngerampok bansos bongkar pegawai partai penjara atw partai dibubarin atw juga regime dibubarin usul;scenario syndicate does not pass 75 positions 75 white robs social assistance dismantle party employees jail or party disbands or disbands regime proposes
13/05/2021 15:05;0.0;woiii bansos kamu bong;wow your help bro
13/05/2021 15:08;44.0;uang bansos semayam istana madam;social assistance money at madam's palace
13/05/2021 15:09;0.0;takut tidak tuhan hak miskin ambil bansos bansos;don't be afraid, god, the poor, take social assistance, social assistance
13/05/2021 15:09;0.0;tuhan semayam gubuk miskin dana bansos semayam saku juliari dkk;god is like a poor hut, social assistance funds are like a pocket, juliari et al
13/05/2021 15:10;1.0;covid bijak perintah efektif dana bansos tunjang tenaga kesehatan larang mudik perintah sibuk menghapal nama ikan;covid is wise, effective orders, social assistance funds support health workers, prohibits going home, orders are busy memorizing fish names
13/05/2021 15:10;0.0;miskin nama 2 bansos korupsi yah;poor, the names of 2 social assistance for corruption
13/05/2021 15:10;2.0;skenario sindikat tidak lulus 75 jabat 75 putih;syndicate scenario does not pass 75 positions 75 white
13/05/2021 15:10;0.0;this  bjudulnya thari bansos ngasih ngertiin kondisi terima tau;this is the title thari bansos, giving you understanding of the conditions of receipt, you know
13/05/2021 15:10;0.0;tapi bansos notabene orang miskin makan orang deket;but the social assistance incidentally poor people eat close people
13/05/2021 15:11;0.0;bansos proses bang dukung korupsi seperti gerombol kamu pasu berani mati bela;social assistance process, bro, support corruption like a gang, you dare to die and defend
13/05/2021 15:11;0.0;betull miskin dana embat madam bansos;really poor funds, madam social assistance
13/05/2021 15:11;0.0;embat bansos kader partai;embat social assistance for party cadres
13/05/2021 15:13;0.0;makaudnya doa ramg kismin bansos dicuri;macau, the prayer for the kismin bansos is stolen
13/05/2021 15:14;10.0;sangking tindas korupsi blbi keruk sda negara uang simpan luar negeri sangkin tindas korupsi bansos cilik;sangking suppresses corruption, blbi, dredges state sda, saving money abroad, sangkins, suppresses corruption, small social assistance
13/05/2021 15:15;0.0;maling bansos semayam jantung cc;the thief of social assistance in the heart of cc
13/05/2021 15:15;10.0;sangking tindas korupsi blbi keruk sda negara uang simpan luar negeri sangkin te;sangking suppress corruption blbi dredging state sda ??money saved abroad sangkin te
13/05/2021 15:16;0.0;tuhan gubuk bansos istana;god of the palace social assistance hut
13/05/2021 15:18;0.0;duit bansos semayam gubuk 2 miskin lahap kader pdip;social assistance money is like hut 2, the poor devour pdip cadres
13/05/2021 15:18;1.0;mudah malaikat cabut nyawa semayam tubuh kutil dana bansos;it's easy for angels to take the life of a wart body with social assistance funds
