Tanggal;Tweets;Dif;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags
05/05/2021 04:48;b'@PNS_Ababil Gak perlu naik karena masih ada insentif bansos';4;1;1,39E+18;AyuPangesti19;0;Twitter for Android;0;[]
05/05/2021 05:12;b'Bansos Datang Masyarakat Senang, Cukup Dengan GakSusah PatuhiProkes Kita Perang Lawan Copid. https://t.co/zOh48iSXom';4;1;1,39E+18;muxvar;0;Twitter for Android;0;[]
05/05/2021 05:29;b'INILAH CARA ||  MENDAPATKAN BANSOS PKH KEMENSOS 2021 https://t.co/pUdj4rimbF via @YouTube';4;1;1,39E+18;AbacoFamily;0;Twitter Web App;0;[]
05/05/2021 05:51;b'@DSofdi @iskandar__fauzi Silahkan bro di pahami, jika data yg anda percayai berarti 21 juta penerima bansos fiktif gimana? https://t.co/5JXk7uS9kq';4;1;1,39E+18;Danannnk;0;Twitter for Android;0;[]
05/05/2021 06:07;b'Nikmat apalagi yg kau dustakan, bansos gratis,pulsa internet gratis,bahkan warga tdk mampu gratis HP tuh\n#IndonesiaMaju https://t.co/VS53E8Evji';4;1;1,39E+18;pejuangind01;0;Twitter for Android;0;['IndonesiaMaju']
05/05/2021 06:32;b'@IwanRoisRidwan Bansos cair dianggap giveaway pemerintah... pd belanja..';4;1;1,39E+18;MamiaAja;0;Twitter for Android;0;[]
05/05/2021 06:56;b'Lagi, Bertambah 3 Juta Penerima BLT UMKM Tahun 2021, Login https://t.co/uJHUd39FPO Untuk Cek Nama Anda\n \nhttps://t.co/rjzamLylap via @tribunkaltim #bansos #bltumkm';4;1;1,39E+18;tribunkaltim;0;Twitter Web App;0;['bansos', 'bltumkm']
05/05/2021 07:25;b'Bansos masyarakat peduli dampak Covid-19 dari jasa UPK LKM Maju Karya Tahun 2020 di Desa Leminggir. https://t.co/9WDqZhYMr1';4;1;1,39E+18;KOTAKU_KabMoker;0;Twitter Web App;0;[]
05/05/2021 07:44;b'Wakil Ketua Komisi II DPR Pertanyakan Perbaikan Data Penerima Bansos https://t.co/K6wJp6TgZD';4;1;1,39E+18;nu_online;1;dlvr.it;0;[]
05/05/2021 07:47;b'Giat bhabinkamtibmas dalam membagikan bansos https://t.co/Qf7zbqFC04';4;1;1,39E+18;MorawaPolsek;0;Instagram;0;[]
05/05/2021 07:54;b'Koramil-01/Koja Bersama Artha Graha Peduli Dan Budha Tzu Chi Distribusikan 1.350 Paket Bansos Warga Terdampak Covid-19 \n\nKodam Jaya - Jakarta Utara. Kolonel Inf Roynald Sumendap Dandim 0502/JU secara simbolis memberikan bantuan sosial berupa paket Beras dan masker kepada Warga https://t.co/xTs3KzDrr3';4;1;1,39E+18;KodamJaya6;0;Twitter Web App;0;[]
05/05/2021 08:33;b'Bhabinkamtibmas Polsek Widasari dan Bhabinsa Koramil 1606/Bangodua laksanakan Kegiatan Pendistribusian Beras Bansos dari Polres Indramayu / Yayasan BUDHA TZU CHI kepada masyarakat Jompo Desa Bangkaloa Ilir, beras tersebut dalam kemasan 10 Kg. https://t.co/52gvLHUqTV';4;1;1,39E+18;WidasariHumas;0;Twitter for Android;0;[]
05/05/2021 08:35;b'Pemerintah sudah berusaha mengurangi efek pandemi ini dengan berbagai bantuan mulai bansos, BLT, prakerja, subsidi ini itu dan lainnya. Terlepas dari baik buruk pelaksanaan di lapangan.\n\nTapi sama juga bohong kalo dana bantuan itu malah dipake buat beli HP, baju, sepatu dll.';4;1;1,39E+18;kimochiii_;3;Twitter Web App;0;[]
05/05/2021 08:39;b'@arseniogyaneswr Mau lgsg ke camat minta bansos \xf0\x9f\x98\xad';4;1;1,39E+18;zeelau_;0;Twitter for Android;0;[]
05/05/2021 08:52;b'Bhabinkamtibmas Sidakaya monitoring bansos di Smp Taman Hidayah https://t.co/F0bB4qxSHD';4;1;1,39E+18;CPolsek;0;Twitter for Android;0;[]
05/05/2021 09:36;b'Wakil Ketua Komisi VIII DPR RI @dpr_ri Ace Hasan Syadzily meminta pemerintah memastikan tidak ada kerugian negara akibat 21 juta data ganda penerima bantuan sosial (bansos) di Kemeneterian Sosial. @kemensosri @kemensos_pkh @official.kpk @jokowi \n\n#dprri #bansos #kemensos #kpk https://t.co/nztUv7KOyo';4;1;1,39E+18;golkar_id;2;Twitter for iPhone;0;['dprri', 'bansos', 'kemensos', 'kpk']
05/05/2021 10:05;b'[GOVTIONARY]\nHello Gov-Maniac !!\nMenurut Hendri Saparini, ada 2,9 juta pengangguran baru akibat pandemi yang menjadi penyebab mandeknya daya beli masyarakat. Karena selama ini hanya mengandalkan bansos dari pemerintah.\nLengkapnya baca penjelasan di bawah ya!\n#HimipBersinar https://t.co/vLaVzK2G9P';4;1;1,39E+18;himipfisipunmul;0;Twitter for Android;0;['HimipBersinar']
05/05/2021 10:28;b'Simak, Ini Syarat dan Cara Mendapatkan Bansos BLT PKH hingga Rp 3 Juta\n\nKlik untuk baca: https://t.co/bMsFk3vupy';4;1;1,39E+18;Nursali04678063;0;Twitter for Android;0;[]
05/05/2021 11:31;b'BKTM Kampungdalem Aiptu Kukuh mujianto\nSambang / Bintibmas bersama Babinsa di WKD lingkungan RT.02/3 pantau giat penyaluran Bansos dari Dinas sosial sebanyak 49 KPM. https://t.co/KOGqhNjJKD';4;1;1,39E+18;polsekkdrkota;0;Twitter for Android;1;[]
05/05/2021 11:34;b'Jalin Silaturohmi, Anggota Koramil 06/Gondang bersama Polsek Gondang melaksanakan Giat Bansos pembagian Nasi Kotak untuk buka puasa di wilayah kec Gondang. https://t.co/ap6wAm6wbQ';4;1;1,39E+18;Kodim_Sragen;0;Twitter for Android;0;[]
05/05/2021 11:50;b'@cibel_tompelan @JSuryoP1 Betul bahkan THR pun rakyat yang kasih mereka dan itu bukan rakyat ganda yg cuma menerima bansos doang';4;1;1,39E+18;achinagra;0;Twitter for Android;0;[]
05/05/2021 12:19;b'Cek Penerima Bansos Kemensos Cair Awal Mei, Segera Login https://t.co/ct1QPBdSBb\n \nhttps://t.co/DV761JuzH5 via @tribunnews ..com/nasional';4;1;1,39E+18;SonbaiYosafat;0;Twitter Web App;0;[]
05/05/2021 12:37;b'@jembersolo @titing_ys Lapor dong pastinya bila gaji dibawa UMR bansos, kis, bantuan sembako hrs dpt... diurus lewat rt, kepala desa mungkin sdh ada namanya, numun tdk dianggap butuh mungkin diberikan ke yg lain';4;1;1,39E+18;lusyuli01;0;Twitter for Android;0;[]
05/05/2021 12:49;b'@KataBewe Bewe, kasus bansos sudah diproses pengadilan. Urusan KPK sdh selesai';4;1;1,39E+18;HAPOSANM;0;Twitter for Android;0;[]
05/05/2021 13:41;b'Semoga masalah ini bisa terbuka se-lebar2nya \nSiapa saja yang merampok uang triliunan itu \nKelompok mana?\nMungkinkah Orang sekitar madam?\nhttps://t.co/vqUQLZy446';4;1;1,39E+18;soeyoto1;2;Twitter for Android;0;[]
05/05/2021 14:22;b'TANGERANG TODAY\nRabu, 5 Mei 2021\n\nGiat pendistribusian Bansos bagi balita Kelurahan Poris Jaya\n\nSimak berita dan dapatkan informasi Kota Tangerang di Tangerang Today\n\n#kotatangerang\n#tangerangkota\n#siaranpers\n#beritakota\n#tangerangnews\n#infokota https://t.co/N9liro39gH';4;1;1,39E+18;Kota_Tangerang;0;TweetDeck;0;['kotatangerang', 'tangerangkota', 'siaranpers', 'beritakota', 'tangerangnews', 'infokota']
05/05/2021 14:39;b'AKSES https://t.co/ZqcsedwLd7, Segera Cek Penerima Bansos PKH dan BPNT yang Cair Awal Mei 2021 https://t.co/9Rc4m0OL6r';4;1;1,39E+18;tribunnews;1;Twitter Web App;0;[]
05/05/2021 14:52;b'Jelang Pemberian Bansos, Kelurahan Pontir Akan Kunjungi Rumah Warga Penerima\xc2\xa0Manfaat https://t.co/D4tv1MP0GY';4;1;1,39E+18;mas_habe;0;WordPress.com;0;[]
05/05/2021 14:57;b'@NurSyafaah15 @FerdinandHaean3 @aniesbaswedan Hei jenius..\nPinjaman yg anda sebut dan APBN sdh berbentuk jalan tol, bandara, jln trans papua dan kalimantan, bendungan, rumah bersubsidi, bansos, kartu prakerja, kartu pelajar, bantuan tunai, dll.\nAPBD DKI? TGUPP, Disetor ke asing, mark up alat pemadam, lem aibon, dll.';4;1;1,39E+18;EkoBasu89400740;0;Twitter for Android;0;[]
05/05/2021 15:06;b'RT @mediaindonesia: BADAN Pengawasan Keuangan dan Pembangunan (BPKP) melakukan audit terhadap proyek pengadaan bansos sembako covid-19 di w\xe2\x80\xa6';4;1;1,39E+18;Upik1610;2;Twitter for iPhone;1;[]
05/05/2021 15:09;b'@iniabayyyyy @lqrqst @txtdrberseragam dari bansos';4;1;1,39E+18;uticapcipcup;0;Twitter for iPhone;0;[]
05/05/2021 15:25;b'@bdngfess bahas duit bansos covid yg ilang';4;1;1,39E+18;zoeyyfang;0;Twitter for Android;0;[]
05/05/2021 15:32;b'Kapolsek Brang Rea Salurkan Bansos Bagi Warga Lansia di Desa Rarak Ronges https://t.co/6MXXguqtji \n@Humas_PoldaNTB #KimCipedes';4;1;1,39E+18;kimcipedes;0;Twitter Web App;0;['KimCipedes']
05/05/2021 16:27;b'Cek Penerima Bansos PKH dan BPNT yang Cair Mei 2021, Akses https://t.co/h0mNHUCtTA, Masukkan Nama\n\nhttps://t.co/TasZQywcXo';4;1;1,39E+18;Arizono42588437;0;Twitter for Android;0;[]
05/05/2021 16:36;b'@pureiceaqua Banyak kak, kitabisa. com, PMI, bansos bencana\xf0\x9f\x98\x8a';4;1;1,39E+18;ystpani;0;Twitter for Android;0;[]
05/05/2021 20:48;"b""Kanit Binmas Polsek Ngusikan Aipda Achmad Sjafi'i serahkan Bansos berupa sembako kepada warga Desa Sumbernongko https://t.co/xR65YT0f7L""";4;1;1,39E+18;HNgusikan;0;Twitter for Android;0;[]
06/05/2021 01:05;b'Top News Koran Rakyat Merdeka\n\nPemerintah Kebut Pencairan THR Dan Bansos\nKonsumsi Lebaran 2021 Bakal Lebih Nendang...!\n\n#Bansos #THR #thr2021 #Lebaran2021 #lebaran #RakyatMerdeka #RMid\n\nhttps://t.co/gvaLU8TISv';4;1;1,39E+18;Andespen1;0;Twitter Web App;0;['Bansos', 'THR', 'thr2021', 'Lebaran2021', 'lebaran', 'RakyatMerdeka', 'RMid']
06/05/2021 01:06;b'Penyaluran BPUM dan Bansos Sasar Warga Kelurahan Wasior https://t.co/sWO9AURQ3o';4;1;1,39E+18;webpapuakita;0;WordPress.com;0;[]
06/05/2021 02:04;b'Dinas Sosial (Dinsos) Kota Bandar Lampung telah mengusulkan data penerima bansos tunai Covid-19 sebanyak 30 ribu keluarga penerima manfaat (KPM).\n\n#dinsos #dinasosial #bantuansosial #bansos #KPM #penerminabansos #bansoscovid #lampungpostid \nhttps://t.co/sfTvYtMr9c';4;1;1,39E+18;lampungpostid;0;Twitter Web App;0;['dinsos', 'dinasosial', 'bantuansosial', 'bansos', 'KPM', 'penerminabansos', 'bansoscovid', 'lampungpostid']
06/05/2021 02:09;b'Mensos Risma Harus Pastikan Penyaluran Bansos Pada 21 Juta Data Ganda Dihentikan https://t.co/cQn0s0USP2 https://t.co/BWBbhaz2Dr';4;1;1,39E+18;RMOLMagz;0;dlvr.it;0;[]
06/05/2021 02:17;b'Bupati Sumbawa Minta Data Penerima Bansos Dimutakhirkan https://t.co/mpW9X7am5U';4;1;1,39E+18;Kominfotik_Sbw;0;Twitter for Android;0;[]
06/05/2021 02:36;b'Kelurahan Pondok Petir Gelar Sosialisasi Bansos Masyarakat Pra\xc2\xa0Sejahtera https://t.co/H8RpXJAzwj';4;1;1,39E+18;depoknews;0;WordPress.com;0;[]
06/05/2021 02:42;b'digunakan sebaik mungkin,\xe2\x80\x9d tutur Mahyudin. \n\nSelengkapnya di https://t.co/dGw2RJNy7o\n. \n#ntbgemilang #bansos #gubernurntb\n#bangzul';4;1;1,39E+18;NTB_Prov;0;Twitter for Android;0;['ntbgemilang', 'bansos', 'gubernurntb', 'bangzul']
06/05/2021 02:45;b'Masih Ada Bansos Cair Mei 2021, Segera Cek Penerima Terbaru Lewat https://t.co/JpArDa9iG0, Ini Caranya https://t.co/hvtp8dn8MA';4;1;1,39E+18;aloysiamita;0;Twitter for Android;0;[]
06/05/2021 02:55;b'BPKP manfaatkan New DTKS untuk terus kawal bansos\n\nSelengkapnya https://t.co/SZJ5VQG5xU\n\n#InfoPengawasan #HadirBermanfaat';45;1;1,39E+18;BPKPgoid;0;Twitter for Android;0;['InfoPengawasan', 'HadirBermanfaat']
06/05/2021 03:07;b'@KemensosRI terus melakukan pemberdayaan KAT SAD melalui bantuan sosial. Agar dapat dilaksanakan secara transparan, akuntabel &amp;4;1;;;;;;
06/05/2021 03:07;b'Pemprov DKI Jakarta telah meluncurkan Bantuan Sosial (Bansos) Pemenuhan Kebutuhan Dasar (PKD) bagi Lansia, Disabilitas dan Anak, yang berbasis Data Terpadu Kesejahteraan Sosial (DTKS). \n\nBerikut tanya jawab yang seeing ditanyakan masyarakat.\n\n#KLJ\xc2\xa0#KPDJ\xc2\xa0#KAJ\xc2\xa0#JagaJakarta #bansos https://t.co/wX5HUHQv02';4;1;1,39E+18;DKIJakarta;3;Twitter for Android;0;['KLJ', 'KPDJ', 'KAJ', 'JagaJakarta', 'bansos']
06/05/2021 03:10;b'#News: Kelurahan Pondok Petir Gelar Sosialisasi Bansos Masyarakat Pra Sejahtera https://t.co/WQNRtphqod | Depok News';4;1;1,39E+18;depokinfo_;0;IFTTT;0;['News']
06/05/2021 03:15;b'Penyerahan Bansos Butuh Proses dan Waktu serta Padan dengan NIK  https://t.co/uIEMmwVOK1';4;1;1,39E+18;mediaindonesia;0;micom;0;[]
06/05/2021 03:21;b'@Antoniusfebri1 @kompascom Akhirnya Bisa Temui Bos Bumiputera, Nasabah Dijanjikan Klaim Cair November 2020\n\nsemoga semua cepet selesai ya \njiwasraya,bansos,bpjs,bakrie life,kresna life https://t.co/SJslUUHpWw';4;1;1,39E+18;merpatipthwe;0;Twitter for Android;0;[]
06/05/2021 03:21;b'@drunkenkaii @jodohkamusyggg @bertanyarl Akhirnya Bisa Temui Bos Bumiputera, Nasabah Dijanjikan Klaim Cair November 2020\n\nsemoga semua cepet selesai ya \njiwasraya,bansos,bpjs,bakrie life,kresna life https://t.co/sWVAqKBt9x';4;1;1,39E+18;merpatipthwe;0;Twitter for Android;0;[]
06/05/2021 03:22;b'@bedool76 @kompascom Akhirnya Bisa Temui Bos Bumiputera, Nasabah Dijanjikan Klaim Cair November 2020\n\nsemoga semua cepet selesai ya \njiwasraya,bansos,bpjs,bakrie life,kresna life https://t.co/bMbVINF2dj';4;1;1,39E+18;merpatipthwe;0;Twitter for Android;0;[]
06/05/2021 03:22;b'@mt4user @filosofiksi Akhirnya Bisa Temui Bos Bumiputera, Nasabah Dijanjikan Klaim Cair November 2020\n\nsemoga semua cepet selesai ya \njiwasraya,bansos,bpjs,bakrie life,kresna life https://t.co/0aWkI1fp5W';4;1;1,39E+18;merpatipthwe;0;Twitter for Android;0;[]
06/05/2021 03:29;b'LOGIN https://t.co/ZqcsedwLd7 dan Input Nama, Cara Cek Penerima Bansos PKH dan BPNT Cair Mei 2021\n\nhttps://t.co/crMiCNnbAe';4;1;1,39E+18;tribunnews;0;Twitter Web App;0;[]
06/05/2021 03:39;b'Penyaluran Bansos Perlu Waktu, Data Penerima Harus Sepadan dengan\xc2\xa0NIK https://t.co/FDGPBd4xgF';4;1;1,39E+18;d_onenews_com;0;WordPress.com;0;[]
06/05/2021 03:58;b'#UUNo2th2020\nLebih lanjut dipakarkan Ninoy, termasuk juga terkait penyediaan bahan sembilan bahan pokok (sembako) untuk bantuan sosial (Bansos). Berdasarkan UU Nomor 2/2020, penyediaan bahan sembako pun diputuskan untuk melakukan tindakan darurat;4;1;;;;;;
06/05/2021 03:58;b'#UUNo2th2020\nPemenuhan stok untuk penyaluran bansos harus diperhatikan. Merek dan produsen barang menjadi isu yang tidak penting. Yang terpenting barang kriteria kesehatan, untuk keperluan darurat.. https://t.co/DnDY6r0y70';4;1;1,39E+18;Adekeci97022190;8;Twitter for Android;0;['UUNo2th2020']
06/05/2021 04:01;b'RT @Adekeci97022190: #UUNo2th2020\nLebih lanjut dipakarkan Ninoy, termasuk juga terkait penyediaan bahan sembilan bahan pokok (sembako) untu\xe2\x80\xa6';4;1;1,39E+18;FamilyLovebird;7;Twitter Web App;1;['UUNo2th2020']
06/05/2021 04:01;b'RT @Adekeci97022190: #UUNo2th2020\nPemenuhan stok untuk penyaluran bansos harus diperhatikan. Merek dan produsen barang menjadi isu yang tid\xe2\x80\xa6';4;1;1,39E+18;FamilyLovebird;8;Twitter Web App;1;['UUNo2th2020']
06/05/2021 04:08;b'Kemensos Rekam NIK Suku Anak Dalam Agar Bisa Mengakses Bansos https://t.co/1UWccN5XDe';4;1;1,39E+18;liputan6dotcom;3;dlvr.it;0;[]
06/05/2021 04:08;b'Kemensos Rekam NIK Suku Anak Dalam Agar Bisa Mengakses Bansos: Kementerian Sosial RI melakukan pemberdayaan Komunitas Adat Terpencil (KAT) Suku Anak Dalam (SAD) dengan bantuan sosial (bansos) menggandeng Pemerintah Daerah dan Lembaga Sosial Kemasyarakat\xe2\x80\xa6 https://t.co/ij34QUltgT';4;1;1,39E+18;merdekadotcom;1;dlvr.it;0;[]
06/05/2021 04:12;b'RT @liputan6dotcom: Kemensos Rekam NIK Suku Anak Dalam Agar Bisa Mengakses Bansos https://t.co/1UWccN5XDe';4;1;1,39E+18;KekeySRiana;3;Twitter for Android;1;[]
06/05/2021 04:33;b'Alhamdulillah, 8.104 Lansia dan Yatim Piatu Karanganyar Dapat Bansos Rp300.000 https://t.co/GNvtXFNAtv https://t.co/4fzSfmcJHs';4;1;1,39E+18;soloposdotcom;0;dlvr.it;0;[]
06/05/2021 04:35;b'@adekiil Tenang ada bansos';4;1;1,39E+18;adeweee_;0;Twitter for iPhone;0;[]
06/05/2021 04:41;b'Berdasarkan UU No 2/2020, penyediaan bahan sembako diputuskan untuk melakukan tindakan darurat dan menangani krisis. Pemenuhan stok untuk penyaluran bansos harus diperhatikan.\n.\n.\n.\n#UUNo2th2020\nhttps://t.co/RevJsQions';4;1;1,39E+18;sheyalll;6;Twitter for Android;0;['UUNo2th2020']
06/05/2021 04:46;b'Permasalahan tersebut disebabkan oleh basis data penerima bansos yang tidak akurat dan update.\n\nUntuk meningkatkan akuntabilitas bantuan sosial, BPKP telah merekemendasikan Kementerian Sosial untuk memperbaiki Data Terpadu Kesejahteraan Sosial (DTKS). \n\n.';4;1;1,39E+18;BPKPgoid;0;Twitter for Android;0;[]
06/05/2021 05:03;b'PEMBERIAN  BANSOS KEPADA SIE KAMTIBMAS DI KELURAHAN WATES ( Kamis 06/05/2021 ). https://t.co/EWfCPEDZRL';4;1;1,39E+18;HumasPolsekWat1;0;Twitter for Android;0;[]
06/05/2021 05:12;b'Ingat! Cek Bansos 2021 Kini di https://t.co/b2exAxphpg https://t.co/yIRRjClXsB';4;1;1,39E+18;NSujaman;0;Twitter Web App;0;[]
06/05/2021 05:28;b'Seperti diketahui, Kemensos saat ini terus melakukan pemberdayaan Komunitas Adat Terpencil (KAT) Suku Anak Dalam (SAD) melalui bansos. https://t.co/B9DfWX2dWt';4;1;1,39E+18;kompascom;1;dlvr.it;0;[]
06/05/2021 05:40;b'Cek Penerima Bansos Kemensos, Akses https://t.co/ICYf7IbgoO, Cair Sebelum Lebaran 2021 https://t.co/TC9otuiHDs https://t.co/KXGlj5w8ec';4;1;1,39E+18;symbiosismerch;0;dlvr.it;0;[]
06/05/2021 05:50;b'Penyaluran Bansos dari Kemensos R.I Untuk Anggota FBBI Terdampak Covid-19, Terlaksana Dengan Baik https://t.co/rATaDxme5o';4;1;1,39E+18;Siahaan_Boy;0;Revive Social App;0;[]
06/05/2021 05:56;b'@OposisiCerdas @WiewiexPalesti Wihhhh bansos bs ngalir trs nih';4;1;1,39E+18;ZyAnanda;0;Twitter for Android;0;[]
06/05/2021 05:59;b'Bhayangkari Polres Jember Sebar Bansos Ribuan Sak Beras di 31\xc2\xa0Kecamatan https://t.co/oTnQdBbgsn';4;1;1,39E+18;SKHmemorandum;0;WordPress.com;0;[]
06/05/2021 06:00;b'Program Bantuan Sosial Tunai (BST) tahap akhir di Kabupaten Bekasi, Jawa Barat, hampir selesai.\n\nhttps://t.co/1SkJwB8T2r\n\n#BantuanSosial #BantuanSosialTunai #Bansos #BansosTunai #Kemensos #KementerianSosial #KementerianSosialRI https://t.co/52OWuzktg5';4;1;1,39E+18;netralnews;0;Hootsuite Inc.;0;['BantuanSosial', 'BantuanSosialTunai', 'Bansos', 'BansosTunai', 'Kemensos', 'KementerianSosial', 'KementerianSosialRI']
06/05/2021 06:11;b'Bansos Untuk Berdayakan KAT SAD Butuh Proses Dan Sesuai NIK https://t.co/3jm0rbeg9s';4;1;1,39E+18;amirfiqi;0;Bitly;0;[]
06/05/2021 06:37;b'Sinergitas Bhabinkamtibmas bersama Lurah Salurkan Bansos kepada Lansia dan Anak Yatim\xc2\xa0Piatu https://t.co/cqPZK3MUaB';4;1;1,39E+18;polres_bjb;0;WordPress.com;0;[]
06/05/2021 06:40;b'@kunxfu @emptire @alekraxs @jungjk9_ @jeonmaxij @Vantesnw @lieyonqin @inveop @wintercbear @kteahvyng @jheaminz @margleeq @agretsif @letnantt @burwon @lnikth @nctmarrcklee List penerima bansos?';4;1;1,39E+18;JAEMlMNA;0;Twitter for Android;0;[]
06/05/2021 06:48;b'@kadalbuntunc Sibuk packing bansos ni';4;1;1,39E+18;imaaaaaer;0;Twitter Web App;0;[]
06/05/2021 07:06;b'Koordinator Divisi Komunikasi KKI Warsi Sukmareni menyatakan bansos dari Kemensos yang diberikan kepada warga KAT SAD harus padan dengan NIK yang membutuhkan upaya dan tenaga ekstra untuk perekaman data. #Kemensos https://t.co/AeJq4qaZzI';45;1;1,39E+18;jpnncom;0;JPNN News Update;0;['Kemensos']
06/05/2021 07:17;b'Menurut Eko, insentif dapat diwujudkan dalam Bantuan Langsung Tunai (BLT) atau bantuan sosial (bansos) bagi sopir, kernet, tukang cuci mobil dan lainnya yang terpaksa tidak dapat bekerja akibat larangan mudik tersebut.\n\n#PDIPerjuangan \n#SolidBergerak';4;1;1,39E+18;PDI_Perjuangan;1;Twitter for Android;0;['PDIPerjuangan', 'SolidBergerak']
06/05/2021 07:30;b'Komisi Pemberantasan Korupsi (KPK) menyatakan bahwa sistem penyerahan bantuan sosial (bansos) Kementerian Sosial (Kemensos) harus masuk Data Terpadu Kesejahteraan Sosial (DTKS) dan padan dengan Nomor Induk Kependudukan (NIK).\n\n#SmartNews @kompascom https://t.co/srb6FYpYYO';45;1;1,39E+18;RadioSmartFM;0;TweetDeck;0;['SmartNews']
06/05/2021 07:41;b'Pemprov DKI sediakan bansos Pemenuhan Kebutuhan Dasar (PKD) https://t.co/dJNs9xjlpZ';4;1;1,39E+18;idntimes;0;dlvr.it;0;[]
06/05/2021 07:50;b'Pemerintah meminta masyarakat untuk segera membelanjakan uang tunjangan hari raya (THR) dan bansos pada momen bulan puasa dan Lebaran.\nYuk baca berita selengkapnya di sini https://t.co/fNqmL9ZM46\n\n#THR #bansos #ASN #pertumbuhanekonomi #belanjaonline #ecommerce #Kemenkeu https://t.co/wY4zgEgwyy';4;1;1,39E+18;DDTCNews;0;Twitter Web App;0;['THR', 'bansos', 'ASN', 'pertumbuhanekonomi', 'belanjaonline', 'ecommerce', 'Kemenkeu']
06/05/2021 08:06;b'Yuk 2 hari lagi menuju bansos ! Udah pada ikut patungan belum ni? https://t.co/vqHKTF2zLa';4;1;1,39E+18;ShillaShaliya;0;Twitter for iPhone;0;[]
06/05/2021 08:19;b'RT @PDI_Perjuangan: Menurut Eko, insentif dapat diwujudkan dalam Bantuan Langsung Tunai (BLT) atau bantuan sosial (bansos) bagi sopir, kern\xe2\x80\xa6';4;1;1,39E+18;eko_suwanto;1;Twitter for Android;1;[]
06/05/2021 08:22;b'Gubernur NTB Berikan Bansos untuk 958 Petugas Kebersihan https://t.co/YZMdFKXgEl lewat @LOMBOKTODAY.CO.ID';4;1;1,39E+18;Lomboktodaycoid;0;Twitter Web App;0;[]
06/05/2021 08:40;b'Sebanyak 958 Petugas Kebersihan Diguyur Bansos\xc2\xa0Gubernur https://t.co/XUSicvCnYL';4;1;1,39E+18;BiBoyemare;0;WordPress.com;0;[]
06/05/2021 09:05;b'KJP Plus, Bansos, BLT UMKM, Kartu Prakerja, Subsidi Listrik &amp;4;1;;;;;;
