Tanggal;Screen Name;Source;Hashtags;Sentiment;Tweet
05/05/2021 00:11;menakdobol;Twitter for Android;[];0;justeru halu radikalisme khilafah tutup fakt bahay korupsi  bansos e-ktp asabr jiwasraya korupsi  libat parta dukung jokowi
05/05/2021 00:11;follow_sahabat;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:11;iluvatar188;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:12;Riooanfer;Twitter for Android;[];1;banget lo bantu sosial bansos cair me ayo disi
05/05/2021 00:12;ArifulBahri;Twitter for iPhone;[];0;data ganda terima bansos jut ambil data kpu milu
05/05/2021 00:12;AdinaArjun;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:12;Riooanfer;Twitter for Android;[];0;rangkum bantu cair me ayo past lumayan
05/05/2021 00:12;azzahrah_maria;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:13;JalakHa23534860;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:14;Cahyadi_refa;Twitter for Android;[];0;pdip parta raj korup madam bansos terus ideolog komunis gant pancasila men
05/05/2021 00:14;baaangp;Twitter for Android;[];0;risma data ganda terima bansos bobrok kerja kader pdip juliar batubar salah er
05/05/2021 00:14;Adudu7231;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:15;putraaawcksn;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:16;rizal9973;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:16;Fery49857895;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:17;ShowMen05;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:17;1qbalbagas;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:17;rndaniah;Twitter for iPhone;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 00:17;kip13392274;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:18;Zack_1806;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:18;tHoNk1031;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:18;WandaAbdillah34;Twitter Web App;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:18;Cahyadi_refa;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:18;duduldulp;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:19;fajarasn;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:19;UnsuperMenn;Twitter Web App;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:19;zaenal_mustofa_;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:20;despu;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:20;syarifptk;Twitter for Android;[];0;temu data ganda terima bansos risma saran mundur mensos
05/05/2021 00:21;aldytris;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:22;keisukeabdul;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:22;Dodo02205610;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:22;azula_azulaKyu;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:23;efnita_herwit;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:23;bednboujee;Twitter Web App;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:25;Swarnad71915084;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:26;uketri;Twitter for Android;[];0; sidik senior tangan korupsi  simulator sim bansos pd sidik korupsi 
05/05/2021 00:26;BagusGenjing16;Twitter for Android;[];0;formul e perkar angkat sprt hilang harun masiku bansos mandeg namac hilang surat dakw terang benerang
05/05/2021 00:26;ajenar;Twitter Web App;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:26;maju_ahmad;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:27;backPM_84;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:28;Indahny15692156;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:28;Swarnad71915084;Twitter for Android;[];0;sidik kpk kendal hukum berantas korupsi  us
05/05/2021 00:29;HelfiaNilChalis;Twitter Web App;[];0;jut data ganda alokas dan bansos jut data fiktif salur t
05/05/2021 00:29;suryobumi;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:30;nggapunyatujuan;Twitter Web App;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:30;SriAriawaty;Twitter Web App;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:31;Amanyfas;Twitter for iPhone;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:31;Adell1ne;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:32;PradityaBeni;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:32;prodygeer;Twitter Web App;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:33;rinokrismasurya;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:35;raannggaa69;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:35;kvnbonauli;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:35;bahrunikatur;Twitter Web App;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:36;siluthfi;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:37;urraidan;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:37;laukdaun7;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:38;EddieBachroel;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:40;Reebdullah1;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:40;AlpaSW;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:40;NatushaSholihah;Twitter Web App;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:42;ok_ko1977;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:42;UncleUcok;Twitter for iPhone;[];0;orng korupsi  bansos
05/05/2021 00:42;Jalal_RI;Twitter Web App;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:42;aesthete_sh;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:43;dirham23661620;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:43;ferd11an_;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:43;haniyuli3;Twitter for iPhone;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:44;walian76;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:44;Betadin7;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:44;Niawahdania667;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:45;SriAriawaty;Twitter Web App;[];0;madam bansos kabur niihpenyidik kpk dug pecat tangan korupsi  kakap
05/05/2021 00:45;Rabbiyaya;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 00:46;KnSuyono;Twitter for Android;[];0;risma data ganda terima bansos bobrok kerja kader pdip juliar batubar salah er
05/05/2021 00:46;terlahirpendosa;Twitter for iPhone;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:47;i_dzaqi;Twitter for Android;[];0;dug singkir insan baik kpk tangan meg korupsi  bum pertiw spt bansos bi
05/05/2021 00:47;MFeisalReza;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:47;Niawahdania667;Twitter for Android;[];0;mahasiswa tagih janji kpk hukum mat koruptor bansos covid
05/05/2021 00:47;suryobumi;Twitter for Android;[];0;sidik kpk kendal hukum berantas korupsi  us
05/05/2021 00:47;agusmalik_siak;Twitter for Android;[];0;tes wawas bangs korupsi  bansos pandem muas pejabatb peras rakyat
05/05/2021 00:47;MUdyiana;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:48;zaravenue;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 00:48;xrannu;Twitter for iPhone;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:49;83d326acb5b249c;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:50;gunkz___;Twitter for iPhone;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:51;deaaaym;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 00:51;SupriadiAcu;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 00:51;oktdw;Twitter for iPhone;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:52;burningbearf;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:52;harman_abu;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:54;matamera2;Twitter for Android;[];0;buram ente enak hidup vaksin gratis dapet bansos ye ng ye ng e
05/05/2021 00:54;fourtuness;Twitter for Android;[];0;freelancing sugih bab ngepet dsbcewek perkos cowok disalahin ceweknyakorupsi  uang
05/05/2021 00:54;RW06_CBK_BDG;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:54;bang_oemar;Twitter for iPhone;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:54;irhandy_santoso;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:55;KampusBrandal;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:55;;;;0;kader parta ngembat duit bansos sesua kaidah agam sesua pancasila impor beras garam tan padi
05/05/2021 00:55;ridhorahadi;Twitter for Android;[];0;kutip icw ketidakmauan boyong harun masiku proses hukum hilang nam politis dlm dakw korupsi  bansos lin
05/05/2021 00:55;riskuadrat;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 00:55;foers79;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:55;Bahrul_nuzulul;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:55;utamiwinanti;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:56;IraYantiRasyim;Twitter for iPhone;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:56;Amirabanten;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 00:57;chaidar_2000;Twitter for Android;[];0; sidik senior tangan korupsi  simulator sim bansos pd sidik korupsi 
05/05/2021 00:57;santymarlim21;Twitter for Android;[];0;madame bansos jgn boss pimpin kepal banteng yaaa
05/05/2021 00:57;icedbluue;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 00:57;N0bunaGun;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 00:58;MTorvald;Twitter for Android;[];0; sidik senior tangan korupsi  simulator sim bansos pd sidik korupsi 
05/05/2021 00:58;Jelantah_pedas;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 00:58;jorghymadya;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 00:58;shoufi_aslelmjg;Twitter for iPhone;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 00:59;Niawahdania667;Twitter for Android;[];0;lapor risma kpk jut data terima bansos ganda tangan kp
05/05/2021 00:59;EmhaJoe;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 01:00;matrisDhafidz;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 01:01;DodikCandra4;Twitter for Android;[];0;efek frustas saking pandem banyak berit korupsi  bansos swab paka alat bekas paka oknum tanggung korelas dgn pandem in bis muak efek frustasi
05/05/2021 01:01;evikusss;Twitter for iPhone;[];0;menteri sr mulyan apbn anggar pulih ekonomi nasional
05/05/2021 01:02;gandiprastyawan;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 01:02;lolalfriza;Twitter for iPhone;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 01:03;Betadin7;Twitter for Android;[];0;sidik kpk kendal hukum berantas korupsi  us
05/05/2021 01:03;faradhil;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:03;Joko58877407;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:04;Fredy_Santana01;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:04;batulangit5;Twitter Web App;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:04;widawardhiansya;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:04;YetiAdriyani2;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 01:04;HadiTiawarman7;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 01:05;ArniChairul;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:05;dedisupriadikrw;Twitter for Android;[];0;pungl y lurah pegawai lurah y siih ko pecat lurahmy klo menteri korupsi  bansos pecat
05/05/2021 01:05;BengkalisSutan;Twitter for Android;[];0;sidik kpk kendal hukum berantas korupsi  us
05/05/2021 01:06;RamdhaniBrutus;Twitter for Android;[];0; sidik senior tangan korupsi  simulator sim bansos pd sidik korupsi 
05/05/2021 01:06;aniezz479;Twitter for Android;[];0;korupsi  bansos tuh receh pemprov dk mat bagak liat
05/05/2021 01:07;udahannnn;Twitter for Android;[];0;kayak denger kalo korup dan bansos covid hukum mat ehem yuk tagih janji yukk
05/05/2021 01:07;HelmiAnwarA;Twitter for Android;[];0;selamat jiw tu covid utam gun antigen bekas utam wisatawan asing neger utam jug potong dan bansos utam lag kay kaum elit utama
05/05/2021 01:07;RamdhaniBrutus;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:08;WandaSuhanda18;Twitter for Android;[];0;data ganda terima bansos jut ambil data kpu milu
05/05/2021 01:08;AndraJulian5;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 01:08;adiesoelistjo;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 01:09;MadameLou2;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:10;;;;0;busuk kpk degil
05/05/2021 01:10;achek_neggro;Twitter for Android;[];0;gercep bener klo cob dah klo korupsi  bansos sm antigen bekas kwkw
05/05/2021 01:10;Santo_Amora;Twitter Web App;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 01:10;Amelieeerr;Twitter for iPhone;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 01:12;Noname30958307;Twitter for Android;[];0;dug singkir insan baik kpk tangan meg korupsi  bum pertiw spt bansos bi
05/05/2021 01:12;iya_ayy;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 01:12;Lia_Lio;Twitter for Android;[];0;sidik bongkar korupsi  kakap spt e-ktp simulator sim ekspor benur jg bansos bs asn l
05/05/2021 01:12;beautydyah;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:13;bonaonana;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 01:13;el_rohman;Twitter Web App;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 01:14;linbangsa;Twitter for Android;['SahabatLAPOR'];1;selamat pag sahabatlapor jalan baru data padu sejahter sosial dtks terima bansos te
05/05/2021 01:15;kingstaryadi;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:15;JuniOthman2;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 01:16;;;;0;kerja panit ada barang
05/05/2021 01:16;hary717;Twitter Web App;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:16;ojongoyo;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 01:17;samiaji63;Twitter for iPhone;[];0;bag bansos dikentit  b bangsat pilih a
05/05/2021 01:17;AcepCevot;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:17;Mufti_Brebes;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:18;FantadeLatte;Twitter for iPhone;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 01:19;ApolloCreed80;Twitter for Android;[];0;dah indonesia ngomongin covid gu kag percaya  bansos covid korup teg bener kuas teg orang kag tuh maap publik kamer kag kay artis ketangkep narkob maap kamer tumpul tumpul tumpul
05/05/2021 01:19;SambasNuryadi;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:19;zainuddinmassa;Twitter for Android;[];0;tangkap buzzer bayar sert dedengkot bahay nkr hukum mat libat korupsi  bansos
05/05/2021 01:20;lintasarthaeng;Twitter for Android;[];0; sidik senior tangan korupsi  simulator sim bansos pd sidik korupsi 
05/05/2021 01:20;KampusBrandal;Twitter for Android;[];0; sidik senior tangan korupsi  simulator sim bansos pd sidik korupsi 
05/05/2021 01:20;anamjb82;Twitter for Android;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:20;Joehan_d;Twitter for Android;['SaveKPK'];0;tangkap madam bansos savekpkbambang widjojanto indikas sdm kpk habis
05/05/2021 01:21;dundin02;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:21;PengusahaRasa;Twitter for Android;[];0;usah sed paket bansos fiktif emang laku korupsi  bansos nyikat komisi
05/05/2021 01:22;penghobi_tidur;Twitter for Android;[];0;bansos ambil bang
05/05/2021 01:22;Muminae4;Twitter for Android;[];0;halaahhh meg korupsi  bansos doang fee formul e lebih bayar formul e lebih bayar usut gue dukung kpk skrng
05/05/2021 01:22;putrimaharann;Twitter for Android;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:22;Gabutsihhh;Twitter Web App;[];0;tangan sidik nam edar med singkir kpk
05/05/2021 01:23;abudabudan;Twitter for Android;[];0;problem data problem utam seringkal sumber data bed data tenta
05/05/2021 01:23;robichandra_;Twitter for Android;[];0;terang saksi dakwa  jabat kemensos ajak tim teknis bag bansos karaoke senayan hadiah k
05/05/2021 01:24;ZulfadlanZN;Twitter Web App;[];0;hadap kpk meg korupsi  bansos ekspor benih lobstersamin taipan
05/05/2021 01:24;iankrambil;Twitter for Android;[];0;s batak waras lsg diem jg kepingin liat korupsi  bansos cpt slsa tp kpk lambat skal kerja sengaj lambat biar u sudut perintah
05/05/2021 01:24;bang_adiet;Twitter for iPhone;[];0;tangan sidik nam edar med singkir kpk
