Tanggal;Screen Name;Source;Hashtags;Sentiment;Tweet
09/05/2021 08:21;Putra__Wajo;Twitter Web App;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 08:43;SultanNKRI_;Twitter for Android;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 08:48;Cilalalla;Twitter Web App;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 08:52;bedo333l;Twitter for Android;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 09:08;TjNf1710;Twitter for Android;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 09:14;dhogasin;Twitter for Android;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 10:05;TA_K3N;Twitter for iPhone;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 13:58;Valencia2107;Twitter for Android;['uulindungipenanganancovid nanCovid'];1;ad bansos lindung hukum uulindungipenanganancovid nancovid
09/05/2021 05:55;GATRA_com;GATRA.com;[];1;aksi berani bhayangkari bansos zon merah
12/05/2021 04:22;Dellaciousss;Twitter for Android;[];1;alas bansos bentuk uang
05/05/2021 03:48;bukhori_uby;Twitter for Android;[];1;aleg pks bukhori yusuf komisi viii dpr ri panggil menteri sosial rism kait lapor
05/05/2021 13:37;PKS_PSREBO;Twitter for Android;[];1;aleg pks bukhori yusuf komisi viii dpr ri panggil menteri sosial rism kait lapor
06/05/2021 04:33;soloposdotcom;dlvr.it;[];1;alhamdulillah lansi yatim piatu karanganyar bansos
08/05/2021 22:02;Mingyusdd;Twitter for Android;[];1;alhamdulillah tau dapet bansos
12/05/2021 14:17;herditiya1;Twitter for Android;[];1;aman jahat bansos ngabalin kritik tes pegawai kpk otak sungsang
05/05/2021 01:55;PajakPayakumbuh;Twitter for iPhone;[];1;apbn peran sentral pulih ekonomi nasional cermin  kerja apbn kuartal i realisasi bel
11/05/2021 09:13;pajakbkttinggi;Twitter Web App;[];1;apbn peran sentral pulih ekonomi nasional cermin  kerja apbn kuartal i realisasi bel
05/05/2021 17:32;naufalffrds;Twitter for iPhone;[];1;apel pagi siang dikit ngantor sore dikit leren maghrib bukber bad maghrib packing bansos malem pulang mandi gabis tidur gel main hp ngetweet trus tweetny bac iya
06/05/2021 04:02;megasptrid;Twitter Web App;[];1;april ge cek weh daftar nggany mah
11/05/2021 04:45;InvestorID;Investor Daily;[];1;aprobi gimni apolin forwatan bansos yatim piatu lansi sandang disabilitas
11/05/2021 11:01;Awanzamrud;Twitter for Android;[];1;ayo kpk usut madam bansos
06/05/2021 00:19;miftahspara;Twitter Web App;[];1;ayok kerumun kayak ntt hadiah jaket bagus dark pakde lumayan beli jaket bonus bansos isi mie instan ayok tinggal hadiah jaket istimewa
12/05/2021 10:27;lampostco;Twitter Web App;['bansos', 'sosial', 'pandemi', 'lampung', 'lampostco'];1;bandar radin inten ii lampung sentuh masyarakat pegawai dampak pandemi bagi paket sembako bansos sosial pandemi lampung lampostco
05/05/2021 11:13;conan_idn;Twitter for Android;['SaveKPK'];1;bang nangkep madam bansos savekpk
05/05/2021 00:08;metamorfosa_co;Twitter for Android;[];1;banget lo bantu sosial bansos cair mei ayo disi
05/05/2021 00:12;Riooanfer;Twitter for Android;[];1;banget lo bantu sosial bansos cair mei ayo disi
05/05/2021 00:06;pikiran_tukar;Twitter Web App;['bansos', 'bantuan', 'bantuansosial', 'tukarpikiran', 'BLT', 'BLTcair'];1;banget lo bantu sosial bansos cair mei ayo simak info tarik sayang banget leewatkan ini bansos bantu bantuansosial tukarpikiran blt bltcair
06/05/2021 11:55;Xiaoleejen;Twitter for Android;[];1;bansos
06/05/2021 14:52;menangsengg;dlvr.it;[];1;bansos atas dampak covid perintah kuat sistem lindung sejahter sosial
07/05/2021 08:19;dailyplanetnew1;Buffer;['Bansos'];1;bansos atas dampak covid perintah kuat sistem lindung sejahter sosial
07/05/2021 14:50;gresnewsdotcom;Twitter for Android;[];1;bansos atas dampak covid perintah kuat sistem lindung sejahter sosial
07/05/2021 06:00;kabarwarga;SerbaCeban;[];1;bansos atas dampak covid perintah kuat sistem lindung sejahter sosial by
06/05/2021 11:33;lotnokkk69;Twitter for iPhone;[];1;bansos bah
08/05/2021 12:54;rezazikri;dlvr.it;[];1;bansos bpnt pkh cair mei cek daftar terima
08/05/2021 12:55;IDCorner;IDCorner.Co.iD;['INDONESIA'];1;bansos bpnt pkh cair mei cek daftar terim indonesia
12/05/2021 23:00;Mukhlas74679335;Twitter Web App;['DukungKebaikanUntukNKRI'];1;bansos bukti hadir dukungkebaikanuntuknkri
05/05/2021 06:32;MamiaAja;Twitter for Android;[];1;bansos cair anggap giveaway perintah pd belanja
07/05/2021 21:07;PegiatSosial;dlvr.it;[];1;bansos cair lebaran cek bansos ktp
07/05/2021 20:40;tribunkaltim;Twitter Web App;[];1;bansos cair lebaran cek bansos ktp via
10/05/2021 23:37;AzizatilNurul;Twitter for Android;[];1;bansos covid gede dibagiin rat jatah minggu utk keluarg ngasihny sembako uang telah rat kasih bijak tutup larang minggu
09/05/2021 19:12;cygnudes;Twitter for Android;[];1;bansos covid korupsi
12/05/2021 12:16;WartaBromo;Twitter Web App;['beritahariini', 'beritapasuruan', 'beritalumajang', 'beritaprobolinggo', 'infolumajang', 'infoprobolinggo', 'infopasuruan', 'trendingtopic', 'infoterkini', 'info', 'wartabromo'];1;bansos covid kot pasuruan cair rapel beritahariini beritapasuruan beritalumajang beritaprobolinggo infolumajang infoprobolinggo infopasuruan trendingtopic infoterkini info wartabromo
07/05/2021 14:50;gratiamundi_;Twitter for Android;[];1;bansos covid wkwkwkw
12/05/2021 03:18;Berita_Sumatera;Twitter for Android;['Airlangga2024', 'AirlanggaUntukRakyat'];1;bansos day ekonomi rakyat airlangg airlanggauntukrakyat
06/05/2021 06:11;amirfiqi;Bitly;[];1;bansos day kat sad butuh proses sesuai nik
08/05/2021 16:44;InaKorandotcom;Twitter Web App;[];1;bansos idul fitri himatra
08/05/2021 16:34;IkiInstitut;Twitter Web App;[];1;bansos idul fitri himatr via
11/05/2021 14:25;IkiInstitut;Twitter Web App;[];1;bansos idul fitri pulung pondok labu via
09/05/2021 17:35;tetung88;Twitter Web App;[];1;bansos imlek nasional usah peduli nkri klenteng banyumas
07/05/2021 05:00;XtoperXman;Twitter Web App;[];1;bansos indonesia
06/05/2021 14:18;humas_timur;Twitter Web App;['divisihumaspolri', 'HumasPmj'];1;bansos kapolres metro bekas kombespol hendr gunaw s i k damping kapolsek cikarang timur kompol josmen sitorus s h wakapolsek cikarang timur akp agus sugand s h kp bong des jatirej cikarang timur divisihumaspolrihumaspmj
06/05/2021 14:21;humas_timur;Twitter Web App;['divisihumaspolri', 'HumasPmj'];1;bansos kapolres metro bekas kombespol hendr gunaw s i k damping kapolsek cikarang timur kompol josmen sitorus s h wakapolsek cikarang timur akp agus sugand s h kp bong des jatirej cikarang timur divisihumaspolrihumaspmj
06/05/2021 14:21;humas_timur;Twitter Web App;['divisihumaspolri', 'HumasPmj'];1;bansos kapolres metro bekas kombespol hendr gunaw s i k damping kapolsek cikarang timur kompol josmen sitorus s h wakapolsek cikarang timur akp agus sugand s h kp bong des jatirej cikarang timur divisihumaspolrihumaspmj
12/05/2021 02:35;MelkyLi07449060;Twitter for Android;[];1;bansos kemensos cair mei cek
11/05/2021 08:59;NusadailyCom;Hootsuite Inc.;[];1;bansos kot batu gelontor jelang lebaran
12/05/2021 08:45;sumselterkini;sumselterkini;[];1;bansos manfaat lebaran masyarakat terim silah
05/05/2021 07:25;KOTAKU_KabMoker;Twitter Web App;[];1;bansos masyarakat peduli dampak covid jas upk lkm maju kary des leminggir
05/05/2021 05:12;muxvar;Twitter for Android;[];1;bansos masyarakat senang gaksusah patuhiprokes perang lawan copid
11/05/2021 08:52;aldinurfadilahh;Twitter Web App;[];1;bansos perintah ribu cair lebaran hasil rapat menko pmk
12/05/2021 00:29;aldinurfadilahh;Twitter Web App;[];1;bansos perintah ribu cair lebaran hasil rapat menko pmk
09/05/2021 07:57;auliarahmanl;IFTTT;[];1;bansos pkh bpnt cair mei akses cek terima
10/05/2021 12:30;tribunnews;Twitter Web App;[];1;bansos pkh bpnt cair mei akses cek terima
10/05/2021 12:34;Garhine;Twitter for Android;[];1;bansos pkh bpnt cair mei akses cek terima
09/05/2021 22:46;tribunnews;Twitter Web App;[];1;bansos pkh bpnt cair mei cek terim laman resmi
09/05/2021 22:56;tribunnews;Twitter Web App;[];1;bansos pkh bpnt cair mei cek terim laman resmi
09/05/2021 23:11;i_dontknowwhat;Twitter for Android;[];1;bansos pkh bpnt cair mei cek terim laman resmi
09/05/2021 23:29;Slash074;Twitter Web App;[];1;bansos pkh bpnt cair mei cek terim laman resmi
10/05/2021 00:15;IDCorner;IDCorner.Co.iD;['INDONESIA'];1;bansos pkh bpnt cair mei cek terim laman resmi indonesia
09/05/2021 10:00;soenardo;WordPress.com;[];1;bansos pkh bpnt cair meic
08/05/2021 08:52;SeputarPonorogo;dlvr.it;[];1;bansos polsek pulung polres ponorogo rumah bakar kanal ponorogo
10/05/2021 04:30;subagyonasa;Instagram;['icp', 'icppeduli', 'infocegatanpurbalingga', 'icppbg'];1;bansos sembako ramadhan k wakil kecamatansemog nambah icp icppeduli infocegatanpurbalingg icppbg
10/05/2021 04:37;infocegatanpbg;Instagram;['icppbg', 'icppeduli', 'infocegatanpurbalingga', 'ramadhan2021'];1;bansos sembako ramadhan k wakil kecamatansemog nambah icppbg icppeduli infocegatanpurbalingg ramadhan
09/05/2021 09:53;Cilalalla;Twitter Web App;[];1;bansos sembako tanggung menteri sosial ad tiga
09/05/2021 10:01;Urrangawak;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tiga
09/05/2021 10:17;OkyWandra;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tiga
09/05/2021 10:21;Alcy_One01;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tiga
09/05/2021 10:36;shae_ll;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tiga
09/05/2021 11:11;vini_vidi_veci;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tiga
09/05/2021 13:43;TjNf1710;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tiga
09/05/2021 09:43;dhogasin;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tig s
09/05/2021 09:52;OkyWandra;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tig s
09/05/2021 09:54;Cilalalla;Twitter Web App;[];1;bansos sembako tanggung menteri sosial ad tig s
09/05/2021 09:55;SimfoniTaksa;Twitter Web App;[];1;bansos sembako tanggung menteri sosial ad tig s
09/05/2021 10:01;Urrangawak;Twitter for Android;[];1;bansos sembako tanggung menteri sosial ad tig s
09/05/2021 09:48;SimfoniTaksa;Twitter Web App;['uulindungipenanganancovid nanCovid'];1;bansos sembako tanggung menteri sosial ad tig swast koperasi bumn lindung hukum uulindungipenanganancovid nancovid
09/05/2021 09:42;Alcy_One01;Twitter for Android;['uulindungipenanganancovid nanCovid'];1;bansos sembako tanggung menteri sosial ad tig swast koperasi bumn uulindungipenanganancovid nancovid
09/05/2021 18:14;ayojakartacom;Twitter Web App;[];1;bantu cair lebaran blt bansos sembako kartu pra kerja pkh subsidi listrik
10/05/2021 23:04;MasjidSunan;Twitter for Android;[];1;bantu kemensos banpres bpum cair lebaran cek bansos pkh bpnt blt umkm
08/05/2021 05:14;Revenge00810455;Twitter Web App;[];1;bantu sosial cair mei program kartu sembako bantu pangan non-tunai bpnt dancprogramckeluargacharapanc pkh salur bansos tunai ribu jalan april
08/05/2021 05:35;muta_nafia;Twitter for Android;[];1;bantu sosial cair mei program kartu sembako bantu pangan non-tunai bpnt dancprogramckeluargacharapanc pkh salur bansos tunai ribu jalan april
07/05/2021 16:50;GATRA_com;GATRA.com;[];1;batal gelar bukber dprd alih drive thru bansos cash
09/05/2021 11:52;Koramilbayan1;Twitter for Android;[];1;bati tuud koramil bayan jajar kodim purworejo peltu sugiyatman memonitoring distribusi bansos sabtu
05/05/2021 04:05;hiroditto;Twitter for Android;[];1;bau sembako bansos
12/05/2021 18:06;txtdarines;Twitter for Android;[];1;baw bansos
09/05/2021 22:32;edrov;Twitter Web App;[];1;bayar bayar transfer transfer thr thr bansos lancarrr
12/05/2021 23:00;bbygurly01;Twitter for Android;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:00;cubitnich;Twitter for Android;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:00;Bunga0205;Twitter Web App;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:00;totebagjingga;Twitter Web App;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:00;Sarahsnack1;Twitter Web App;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:02;mafiapolitik1;Twitter for Android;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:07;dirgantarpa;Twitter for Android;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:09;Jeja12427180;Twitter for Android;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:21;meymey3434;Twitter for iPhone;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir dukungkebaikanuntuknkri
12/05/2021 23:18;RespatiRinjani;Twitter for Android;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir negar masyarakat dukungkebaikanuntuknkri
12/05/2021 23:00;Vikavik81617927;Twitter Web App;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir negar tengah masyarakatdukungkebaikanuntuknkri
12/05/2021 23:01;aleekassi;Twitter for Android;['DukungKebaikanUntukNKRI'];1;beri bansos bukti hadir negar tengah rakyatdukungkebaikanuntuknkri
12/05/2021 23:00;Gunawan2818;Twitter Web App;['DukungKebaikanUntukNKRI'];1;beri bansos bukti kehadirandukungkebaikanuntuknkri
12/05/2021 23:00;Jossynat0;Twitter Web App;['DukungKebaikanUntukNKRI'];1;beri bansos bukti kehadirandukungkebaikanuntuknkri
12/05/2021 23:02;nkri_lentera;Twitter for Android;['DukungKebaikanUntukNKRI', 'DukungKebaikanUntukNKRI'];1;beri bansos bukti kehadirandukungkebaikanuntuknkridukungkebaikanuntuknkri
12/05/2021 23:02;Mentari82762944;Twitter for Android;['DukungKebaikanUntukNKRI', 'DukungKebaikanUntukNKRI'];1;beri bansos bukti kehadirandukungkebaikanuntuknkridukungkebaikanuntuknkri
12/05/2021 23:00;yeanasss1;Twitter for iPhone;['DukungKebaikanUntukNKRI'];1;beri bansos korban bencan solok mensos rism bukti hadir negar masyarakat dukungkebaikanuntuknkri
07/05/2021 06:34;PolsekKjb;Twitter for Android;[];1;beri bansos polres purbalingg kec jobong
06/05/2021 05:03;HumasPolsekWat1;Twitter for Android;[];1;beri bansos sie kamtibmas lurah wates kamis
08/05/2021 06:53;serambinews;Twitter Web App;['BeritaPidieJaya'];1;beritapidiejayabansos jelang idul fitri hijriah serah camat terim delapan camat pidie jay tepat
05/05/2021 21:14;wellylie99;Twitter for iPhone;[];1;bgs lahh org maju bansos rakyat cuan jgn pilih org amanah gt kog repot
06/05/2021 21:15;HNgusikan;Twitter for Android;[];1;bhabinkamtibmas des kebo brigadir nico rez palevi kepal des fachrudin serah bansos sembako des kebo camat ngusikan
12/05/2021 03:59;GondangSek;Twitter for Android;[];1;bhabinkamtibmas des kedungglugu bripk eko prasetyo r salur bansos peduli covid des bina
07/05/2021 02:51;SekKertosono;Twitter for Android;[];1;bhabinkamtibmas des nglawak laksan giat sambang damping salur bantu bansos dd dampak covid dan des tahap
06/05/2021 10:13;HTempuran;Twitter for Android;[];1;bhabinkamtibmas des tanjungjay bripk ahri laksan giat bagi bansos beras masyarakat dampak covid dsn turi timur des tanjungjay kec tempur kab karawang
06/05/2021 10:17;HTempuran;Twitter for Android;[];1;bhabinkamtibmas des tanjungjay bripk ahri laksan giat bagi bansos beras masyarakat dampak covid dsn turi timur des tanjungjay kec tempur kab karawang
10/05/2021 02:04;PolsekBanyuman2;Twitter for Android;[];1;bhabinkamtibmas lurah jabung bripk rohadi ketu rw damping salur bansos akbp purn retno yuli setiasih lurah jabung camat banyumanik kot semarang
11/05/2021 03:53;PMoyudan;Twitter for Android;[];1;bhabinkamtibmas lurah sumberagung moyudan laksan aman awas giat bagi bansos blt dd bln mei terim pesan kamtibmas taat protokol sehat dgn hindar covid
08/05/2021 16:13;HBojongsari;Twitter for Android;[];1;bhabinkamtibmas polsek bojongsari aiptu sutikno salur bansos polres purbalingg des banjaran sabtu
06/05/2021 12:39;Polsekkemlagi2;Twitter for Android;['bidhumaspoldajatim', 'polresmojokertokota', 'polsekkemlagimjkkota', 'jawatimurbangkit', 'jawatimur', 'bansos', 'mojokerto', 'kemlagi'];1;bhabinkamtibmas polsek kemlagi distribusi bantu sosial peduli covid yayasan budh tsu chi beras masker des bin bidhumaspoldajatimpolresmojokertokot polsekkemlagimjkkotajawatimurbangkit jawatimur bansos mojokerto kemlagi
05/05/2021 08:33;WidasariHumas;Twitter for Android;[];1;bhabinkamtibmas polsek widasari bhabins koramil bangodu laksan giat distribusi beras bansos polres indramayu yayasan budh tzu chi masyarakat jompo des bangkalo ilir beras kemas kg
12/05/2021 13:33;WidasariHumas;Twitter for Android;[];1;bhabinkamtibmas polsek widasari laksan giat distribusi beras bansos polres indramayu yayasan budh tzu chi masyarakat jompo des leuwigede camat widasari beras kemas kg
09/05/2021 09:36;CPolsek;Twitter for Android;[];1;bhabinkamtibmas sidakay bansos smp tam hidayah pesan kamtibmas patuh protokol sehat
05/05/2021 08:52;CPolsek;Twitter for Android;[];1;bhabinkamtibmas sidakay monitoring bansos smp taman hidayah
06/05/2021 05:59;SKHmemorandum;WordPress.com;[];1;bhayangkari polres jember sebar bansos ribu sak beras ckecamatan
05/05/2021 13:56;HannaFarkhati;Twitter for Android;[];1;bis bantu do  kritis thd kpk harap kpk berani jujur hebat
08/05/2021 04:25;polsekkdrkota;Twitter for Android;[];1;bktm dandang pilar dinsos bagi bansos disabilitas prov jatim
05/05/2021 11:31;polsekkdrkota;Twitter for Android;[];1;bktm kampungdalem aiptu kukuh mujiantosambang bintibmas babins wkd lingkung pantau giat salur bansos dinas sosial kpm
08/05/2021 06:32;polsekkdrkota;Twitter for Android;[];1;bktm kel balowertiaiptu chamson syafii sambang giat bagi bansos sembako dinas sosial kot diri anak yatim piatu yayasan panti asuh al ikhlas laksan patuh protokol sehat
07/05/2021 05:49;polsekkdrkota;Twitter for Android;[];1;bktm kel ngronggo aiptu aris hadidi aul lurah manisrenggobersam rawan trc kel ngronggo bhabinkamtibmas kel manisrenggo damping pantau salur bansos sahabat ngronggo kpm
08/05/2021 06:35;polsekkdrkota;Twitter for Android;[];1;bktm kel setonopande aiptu syaifudin yuridi lingkung kot kediribhabinkamtibmas anggot ppkm mikro lurah setonopande laksan salur bansos indomaret tbk dinsos kot diri salur derit odgj
05/05/2021 04:45;polsekkdrkota;Twitter for Android;[];1;bktm rejomulyo aipd bustanul arifinpemantauan monitoring salur bansos sahabat tahap i kel rejomulyo
11/05/2021 03:44;polsekkdrkota;Twitter for Android;[];1;bktm setono gedong aipd aris sunarko pilar wakil dinas sosial laksan giat bagi bansos lansi lansi himbauan patuh prokes covid utk terap
12/05/2021 03:44;tribunkaltim;Twitter Web App;['TribunKaltim', 'BPUM', 'BLTUMKM', 'Bansos'];1;blt umkm jut cair klik cek terim bpum bri bnitribunkaltim bpum bltumkm bansos via
05/05/2021 13:53;nyibo_;Twitter Web App;[];1;bonsas-bansos mbalek modal
06/05/2021 02:55;BPKPgoid;Twitter for Android;['InfoPengawasan', 'HadirBermanfaat'];1;bpkp manfaat new dtks kawal bansosselengkapny hadirbermanfaat
10/05/2021 09:39;jpnncom;JPNN News Update;['MensosTriRismaharini'];1;bu rism jelas dpr jut dat gand bansos dat gand baw rism kpk mensostrirismaharini
07/05/2021 06:40;martabakkejulop;Twitter for Android;[];1;bukti terim bansos
12/05/2021 05:49;agustine_ange;Twitter Web App;[];1;bun bansos panjang
09/05/2021 11:21;pemkabtmg;Twitter for Android;[];1;bupati apresiasi bansos peduli covid
12/05/2021 04:33;PDI_Perjuangan;Twitter for Android;['PDIPerjuangan', 'SolidBergerak'];1;bupati budi irawanto sidak rangk awas bantu sosial non tunai perintah kabupaten bojonegoro pasti kualitas bansos budi irwanto laku sidak kecamtan kanor kapaspdiperjuangan solidbergerak
11/05/2021 02:53;suarasidoarjofm;Twitter Web App;['BantuanSosial', 'SuaraSidoarjo'];1;bupati sidoarjo kuot terim bansos sidoarjoselengkapnya
06/05/2021 02:17;Kominfotik_Sbw;Twitter for Android;[];1;bupati sumbaw dat terim bansos mutakhir
08/05/2021 22:27;Rohyati99327284;Twitter for Android;[];1;cair bansos sil cek mudah
10/05/2021 03:22;galamedianews;dlvr.it;[];1;cair mei bansos bpnt pkh cek laman
10/05/2021 03:51;galajabar;dlvr.it;[];1;cair mei bansos bpnt pkh cek laman
07/05/2021 01:45;MJabodetabekCom;dlvr.it;[];1;cair mei cek terim bansos pkh bpnt nik ktp
07/05/2021 01:45;m_jabodetabek;dlvr.it;[];1;cair mei cek terim bansos pkh bpnt nik ktp
07/05/2021 12:21;Hrc_Jakarta;Twitter Web App;[];1;cair mei cek terim bansos pkh bpnt nik ktp
11/05/2021 17:25;;;;1;catat ktp
06/05/2021 05:12;NSujaman;Twitter Web App;[];1;cek bansos
09/05/2021 10:38;ZAINinoor10;Twitter Web App;[];1;cek bansos
07/05/2021 12:45;tribunnews;Twitter Web App;[];1;cek bansos cair lebaran blt umkm pkh bpnt
08/05/2021 14:55;WiedaryantoArya;Twitter Web App;[];1;cek bansos cair lebaran blt umkm pkh bpnt via
08/05/2021 14:55;WiedaryantoArya;Twitter Web App;[];1;cek bansos cair lebaran blt umkm pkh bpnt via
08/05/2021 07:08;kodepose;IFTTT;['Cara', 'Kodepos', 'Desa'];1;cek bansos pkh bantu pangan blt umkm blt dan des cair lebaran tribun jambi kodepos des cek bansos pkh bantu pangan blt umkm blt dan des cair lebarancctribun jambi
09/05/2021 19:59;tribunkaltim;Twitter Web App;['Banpres', 'BPUM', 'BLTUMKM', 'BLT', 'bansos', 'TribunKaltim'];1;cek nik ktp cek blt umkm bri bni tahap link bpum bltumkm blt bansos tribunkaltim via
05/05/2021 02:18;berita_diy;Twitter Web App;['Banpres', 'BLT', 'Bansos', 'BPUM'];1;cek online daftar terim blt umkm banpres bpum bri bni banpres blt bansos bpum
09/05/2021 03:56;ZAININOOR9;Twitter Web App;[];1;cek terim bansos bst bpnt pkh baca
06/05/2021 05:40;symbiosismerch;dlvr.it;[];1;cek terim bansos kemensos akses cair lebaran
05/05/2021 12:19;SonbaiYosafat;Twitter Web App;[];1;cek terim bansos kemensos cair mei login vi com nasional
08/05/2021 03:29;tribunnews;Twitter Web App;[];1;cek terim bansos pkh bpnt akses link pandu
08/05/2021 03:35;Nurizal;Twitter for Android;[];1;cek terim bansos pkh bpnt akses link pandu
08/05/2021 03:58;KawalPersib;Twitter for Android;[];1;cek terim bansos pkh bpnt akses link pandu
08/05/2021 08:02;ririn64233207;Twitter Web App;[];1;cek terim bansos pkh bpnt akses link pandu
