Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags
13/05/2021 04:44;b'@KataBewe Lelet dong proses bansos';0;1,3927E+18;batubara_rijal;0;Twitter for Android;0;[]
13/05/2021 04:50;b'@Muslim_AntiPKI Bani bipang cocuk bangat,smua halal mau bansos, ektp, asabri, jiwasraya, bpjs di embat smua';0;1,3927E+18;baiki95;0;Twitter for Android;0;[]
13/05/2021 04:51;b'@rawayan212 @Dhee_jhe1203 Juga sopir dan kondektur bus AKAP sehat-sehat daja, malah bisa gak sehat karena larangan mudik rejeki distop, ndak ada insentif penyetopan dari penguasa, kas negara kocar-kacir, Bansos sj dikorup.';0;1,3927E+18;Priagarislurus;0;Twitter for Android;0;[]
13/05/2021 04:52;b'@creamfie makanan haram maksudnya steak daging sapi yang dibeli dari hasil korupsi bansos?';0;1,3927E+18;callmeHIRAETH;0;Twitter for Android;0;[]
13/05/2021 05:03;b'Mohon maaf lahir dan bansos \xf0\x9f\x99\x8f';0;1,39271E+18;Dianiyoy;0;Twitter for Android;0;[]
13/05/2021 05:05;b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6';1;1,39271E+18;Syahria44307450;338;Twitter for Android;1;[]
13/05/2021 05:05;b'@Hermawanluo @CNNIndonesia isu apaan? kedatangan tka cina?? isu korup bansos dll?? itu mah bukan isu bong...tapi fakta';;1,39271E+18;ono_jovi17;1;Twitter for Android;0;[]
13/05/2021 05:09;b'@msaid_didu Hambalang,BLBI,Bansos,Formula,kelebihan anggaran..bnyak lagi lah..';;1,39271E+18;b0edie11;0;Twitter for Android;0;[]
13/05/2021 05:14;b'Cari Muka luu... Coba bicara ttg KPK... Berani gaak? Madam Bansos dan putra pak lurah jadi ancaman.\n\nDemi Keadilan, Puan Minta Setop Sementara Izin Masuk WNA https://t.co/pM38dBU6yL';;1,39271E+18;NurAli68762541;0;Twitter for Android;0;[]
13/05/2021 05:17;b'@Matahari_1912 @NcuhiRiwo @Da_yangqu @OdriSeva @LatanZa121325 @Patiunus14 @jamilahmuhammaO @ZoelHayat @DewiePr4mesty03 @Sangk4k4l4 @handajani10 @Singa_Nala @GantenkSeno @paidjo2018 @ANDINI_MAHARAN1 @uusbustami @dyah_Nezza @fahiraidris @ZahrilLabung @Athie__05 Benar.\n\n===\n\nKoruptor dimana masyarakat susah ekonomi tapi tega korupsi bansos untuk masyarakat adalah koruptor paling buruk.\n\nHukum Mati !.\n\nBoleh follow ?.';;1,39271E+18;Hail_Indonesia;0;Twitter for Android;0;[]
13/05/2021 05:19;b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini\nhttps://t.co/KsKRpsi7Ky';1;1,39271E+18;Kenkenchannel2;0;Twitter Web App;0;[]
13/05/2021 05:44;b'@3_devout @suzan_veronica Nggak bisa buat ngumpulin duik, mulai dari Kencrengan di lampu merah, lapak onlen, bansos, dunmay sampai ke lapak bitcoin.';;1,39272E+18;OnlyOnesia;2;Twitter for iPhone;0;[]
13/05/2021 05:55;b'@RodiSahrono @CNNIndonesia Lu dana bansos di sikat maling ...mingkem...taik lu';;1,39272E+18;Nativehebat;0;Twitter for Android;0;[]
13/05/2021 05:57;b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini\n\nhttps://t.co/nhXWum2VHB';;1,39272E+18;kontenislam_com;0;Twitter Web App;0;[]
13/05/2021 05:59;b'@Wawaaaa09 @CNNIndonesia kok pemerintah punya anggaran buat bayar buzzerRp kayak lu lagi sih, duit  dari bansos??';;1,39272E+18;pemikiransampah;0;Twitter for Android;0;[]
13/05/2021 05:59;b'Yg dipromoin kok makanan haram (bipang) bagi kami yg  merayakan lebaran apa mo bikin gaduh biar lupa korupsi dana bansos, tka, dll..';;1,39272E+18;asti_din;2;Twitter for Android;0;[]
13/05/2021 06:04;b'RT @asti_din: Yg dipromoin kok makanan haram (bipang) bagi kami yg  merayakan lebaran apa mo bikin gaduh biar lupa korupsi dana bansos, tka\xe2\x80\xa6';;1,39272E+18;achinagra;2;Twitter for Android;1;[]
13/05/2021 06:07;b'ini kfc kayak bansos https://t.co/7DGvgSRhRY';;1,39272E+18;jaemramyeon;0;Twitter for Android;0;[]
13/05/2021 06:14;b'@JayaKat36918366 @kafiradikalis Masalah dana bansos di korup diam juga';;1,39272E+18;Bayubnp;0;Twitter for Android;0;[]
13/05/2021 06:15;b'Bansos Tunai Rp 300 Ribu Cair Mei 2021, Cek Penerima di https://t.co/pJASU1QOA5, Ini Caranya - #INDONESIA\n\nhttps://t.co/2cgTlowxdB';;1,39273E+18;IDCorner;0;IDCorner.Co.iD;0;['INDONESIA']
13/05/2021 06:17;b'@NandaCeka @gadisaayla @txtdarigajelas bulls perampok dana bansos wkwkwk';;1,39273E+18;krisxoxom;0;Twitter for Android;0;[]
13/05/2021 06:18;b'Masih belum bisa maafin beberapa orang tahun ini. Termasuk kamu-kamu yg nonaktifin 75 pegawai KPK, yg bilang konflik Israel dan Palestina itu sebatas konflik keagamaan, yg nerobos jalur khusus sepeda, yg korupsi dana bansos, dan bbrapa org dr masa lalu.';;1,39273E+18;nadyanrf;3;Twitter for iPhone;0;[]
13/05/2021 06:19;b'RT @KompasTV: Beberapa Pegawai KPK yang Tak Lolos TWK Ternyata sedang Tangani Korupsi Bansos sampai KKP https://t.co/39tMSUXs81 https://t.c\xe2\x80\xa6';;1,39273E+18;HanPeWe;2278;Twitter for Android;1;[]
13/05/2021 06:23;b'RT @nadyanrf: Masih belum bisa maafin beberapa orang tahun ini. Termasuk kamu-kamu yg nonaktifin 75 pegawai KPK, yg bilang konflik Israel d\xe2\x80\xa6';;1,39273E+18;kaniasalmaa;3;Twitter for iPhone;1;[]
13/05/2021 06:29;b'@VICE_ID uang bansos';;1,39273E+18;rasyridho;0;Twitter for Android;0;[]
13/05/2021 06:34;b'@PartaiSocmed Mari kita menganalogikan anak yg disemangatin itu tersangka dana bansos, teman2 nya mengerubungin plis jgn bawa nama ku, dan sianak pun bilang tenang masih banyak celah yg bisa dikorup di indonesia dan belajar lah dari kesalahan ku ini heuheu';;1,39273E+18;arbi_blues;0;Twitter for iPhone;0;[]
13/05/2021 06:39;b'@Kanseulir Koruptor bansos pembunuh rakyat miskin iya ga  . Rata rata rakyat dh paham sebelum sampe rumah pd rapid ke rumah sakit';;1,39273E+18;gowryeee;0;Twitter for iPhone;0;[]
13/05/2021 06:40;b'@musniumar Yang komen kok banyakan bani bipang yg doyan bansos panggang';;1,39273E+18;Balyanur;0;Twitter for Android;0;[]
13/05/2021 06:41;b'yang nyediain Khong Guan bekas bansos MANA SUARANYAAA??!!!';;1,39273E+18;Dasura__;0;Twitter for Android;0;[]
13/05/2021 06:43;b'@Hermawanluo Kepala isi nya otak. Maka dipakai buat mikir.... Yang di bantai dipalestina saudara kami muslim dan hak Muslim di ambil.. Kami harus bela bukan mengurusi... Kemiskinan di negara Indonesia Krn pemerintah yang abai Krn dikelolah orang rakus dan serakah  Dana bansos  aja mrk embat';;1,39273E+18;M_drova;1;Twitter for Android;0;[]
13/05/2021 06:45;b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini https://t.co/sRJcfLXps6';;1,39273E+18;rmol_id;7;Twitter Web App;0;[]
13/05/2021 06:46;b'Perusuh itu yg ngrampok duit BANSOS utk rakyat kecil,  perusuh itu yg ngejual kedaulatan NKRI.  kpd aseng.... Paham lo mbok dhe cebong!! \n\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e https://t.co/808DvTDR7U';;1,39273E+18;satrianaga;0;Twitter Web App;0;[]
13/05/2021 06:58;b'@fullmoonfolks Ditileb nanti kaya duit bansos';;1,39274E+18;30imagi;0;Twitter for Android;0;[]
13/05/2021 06:59;b'@2five02 @sartonomogol @musniumar Sepertinya otak loe yg harus di bersihkan dari cacing akibat doyan makan bipang, agar loe faham 75 orang yg di pecat itu sedang menggarap kasus2 besar, salah satunya bansos.\xf0\x9f\x98\x80';;1,39274E+18;bianglala_2000;0;Twitter for Android;0;[]
13/05/2021 07:00;b'@Afit77 @FaisalBasri Pancasilais kok korupsi bansos';;1,39274E+18;nugrosn;0;Twitter for Android;0;[]
13/05/2021 07:23;"b'@ekajuwa Apa urusan loe jg sama yg ngaku paling suci, bener dan kaffah? Asal tdk melanggar hukum dan peraturan sah"" aja. Drpd ngaku pancasilais dan nasionalis, eh bansos diembat juga.'";;1,39274E+18;firmamann;0;Twitter for Android;0;[]
13/05/2021 07:28;b'Think \xe2\x9d\x97\xef\xb8\x8f\nBp. Munarman di Kriminalisasi karena Rezim ingin menutup kasus KM50 ...\nPenendangan atas Bp. Novel karena Rezim ingin menutup kasus E-ktp,Skandal KPU dg hilang nya Harun Masiku , dan Korupsi Bansos \n\nsandiwara rezim pun takut terkuak \nHebat pak Lurah ini';;1,39274E+18;_4_m_4_r_3;3;Twitter Web App;0;[]
13/05/2021 07:29;b'Ada banyak berita seru yang sayang banget kalau dilewatin nih.\n\nAda 75 pegawai KPK yg nggak lolos Tes Wawasan Kebangsaan (TWK) untuk jadi ASN. \n\nOh ya, dah tahu belum soal drama korupsi bansos COVID-19? \n\nKami bahas di #FOMOSapiens\nhttps://t.co/VoekGTegkI\n\n#PodcastIndonesia https://t.co/3GPaOepugp';;1,39274E+18;beritaKBR;1;TweetDeck;0;['FOMOSapiens', 'PodcastIndonesia']
13/05/2021 07:31;b'RT @___4m4r3: Think \xe2\x9d\x97\xef\xb8\x8f\nBp. Munarman di Kriminalisasi karena Rezim ingin menutup kasus KM50 ...\nPenendangan atas Bp. Novel karena Rezim ingi\xe2\x80\xa6';;1,39274E+18;DDG1924;3;Twitter for Android;1;[]
13/05/2021 07:33;b'Saya memaafkan kalian semua kecuali israel dan koruptor dana bansos, skip';;1,39274E+18;azkymfarid;0;Twitter for Android;0;[]
13/05/2021 07:44;b'\xef\xb8\x8f\xef\xb8\x8f\n\n\xf0\x9d\x90\x96\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xad\xf0\x9d\x90\xac\xf0\x9d\x90\x9a\xf0\x9d\x90\xa9\xf0\x9d\x90\xa9 : Iyan ayan\n\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\n\n: yan hatur nuhun bray\n: urang kudu poto teu jeung paketnya meh siga keur nerima bansos\n: salam ka keluarga nya yan\n: nuhun pisan, semoga rezekinya balik ka maneh deui aamiin\n: mohon maaf lahir batin bray\n\n\xe2\x94\x80sent.\n\n\xef\xb8\x8f\xef\xb8\x8f https://t.co/o864h0orPJ';;1,39275E+18;morqvfin;0;Twitter for Android;0;[]
13/05/2021 07:45;b'@morqvfin [Reply]\n\n&gt;;;;;;;
13/05/2021 07:50;b'Korupsi bansos secara tidak langsung membunuh secara perlahan warganya . https://t.co/AwgBGa6E7O';;1,39275E+18;HardimasHP;0;Twitter for Android;0;[]
13/05/2021 08:11;b'@Ndons_Back Kasus E KTP disbut, kasus bansos disebut juga, tapi bebas wara wiri, sakti ini orang';;1,39275E+18;Ezharhap;0;Twitter Web App;0;[]
13/05/2021 08:12;b'Rata2 masih mengharap bansos, tapi sok ngurusi negara lain! Ngurus rumah tangganya blum bisa';;1,39275E+18;warmanturnip1;0;Twitter for Android;0;[]
13/05/2021 08:38;b'@PutraWadapi Inilah contoh tukang martabak toping bansos kalo jadi pemimpin';;1,39276E+18;CiLieq;0;Twitter for Android;0;[]
13/05/2021 08:43;b'Sekarang slank kan temenya partai BANSOS #SlankPenipu';;1,39276E+18;AhyariIda;0;Twitter for Android;0;['SlankPenipu']
13/05/2021 08:56;b'Ini gimana nih kelanjutan hukuman korupsi bansos. \n\nCc @jokowi jadi dihukum mati gak pak mantan mensos julia.';;1,39277E+18;Rudycraft666;0;Twitter for Android;0;[]
13/05/2021 09:11;b'RT @OnlyOnesia: @3_devout @suzan_veronica Nggak bisa buat ngumpulin duik, mulai dari Kencrengan di lampu merah, lapak onlen, bansos, dunmay\xe2\x80\xa6';;1,39277E+18;3_devout;2;Twitter for Android;1;[]
13/05/2021 09:17;b'@OposisiCerdas @anakMamakuuu Selain aroma balas dendam ada nuansa bela koruptor kakap bahkan aliran dana bansos ke madam';;1,39277E+18;MgzSlamet;0;Twitter for Android;0;[]
13/05/2021 09:31;b'Cek Penerima Bansos Tunai Rp 300 Ribu, Akses https://t.co/ZqcsedwLd7, Cair Bulan Mei 2021 https://t.co/BV26wR07Ea';;1,39277E+18;tribunnews;0;Twitter Web App;0;[]
13/05/2021 09:33;b'Masih aja jualan minoritas, norak lu boy. Padahal lagi lebaran, tapi sok sok nyulut api.\n\nLagian minoritas kok nguasain harta satu negara dan demen korup.\nMentri yg nilep bansos kan orang minoritas ya? Apa kabar boy? Kok ilang beritanya?\n\nTelorasin bijimu ketendang \xf0\x9f\xa4\xb8\xf0\x9f\x92\xa5 https://t.co/RUs0NYeTcz';;1,39277E+18;fuadmehmed;0;Twitter for Android;0;[]
13/05/2021 09:43;b'@bianglala_2000 @2five02 @sartonomogol @musniumar Cie ada yg kejang kejang gara gara 75 di non aktif kan,Sebesar apa ,Gajah? teriak teriak bansos bansos,kejang kejang ngak dapat bansos ya?\xf0\x9f\x99\x83';;1,39278E+18;Nr53N74H7N;0;Twitter for Android;0;[]
