Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-13 01:15:53,"b'Luar biasa, selain dan bansos, dana insentif nakes sukarelawan juga tidak jelas, mafia dana covid-19 semakin ganas merampok anggaran..'",1392649768891916291,SitindaonZul,0,Twitter for Android,0,[]
2021-05-13 01:19:52,b'RT @HHira_1: @AyahHanif2 @rahung Korupsi di Papua adlh krn NKRI memang koruptif dan dikuasai oligarki.\nBansos yg di jkt aja diembat apa lg\xe2\x80\xa6',1392650768717471747,FSariandi,2,Twitter for Android,1,[]
2021-05-13 02:01:03,b'#DukungKebaikanUntukNKRI pemberian bansos secara langsung jadi bukti kehadiran https://t.co/ht3R9qXG2m',1392661136156151810,Rock79147528,0,Twitter for Android,0,['DukungKebaikanUntukNKRI']
2021-05-13 02:03:24,"b'Pusing ngajuin  Bansos ke Kelurahan belum turun juga, Pak RW gue inisiatif sendiri keluar duit dari kantong sendiri. \n\nSemua warga tanpa kecuali (agama/kaya atau misquen) beliau bagi semuanya merata .\n\nIni bukan yg pertama kalinya.  Jadi, tdk heran sulit ada bisa menggantikan.'",1392661725858570245,BroVanDerJack,0,Twitter for Android,0,[]
2021-05-13 02:03:27,b'@bertanyarl Koruptor bansos?',1392661736738619397,the_stigz,0,Twitter for iPhone,0,[]
2021-05-13 02:07:05,"b'@LoveOfSpeechz @jokowi @KPK_RI @slankdotcom @KakaSlankdotcom @fishGOD @topengmonyet Kalo kpk hebat, kenapa sulit tangkap harun masiku dan madam bansos??? Kok tebang pilih???'",1392662653848350720,Awanzamrud,0,Twitter for Android,0,[]
2021-05-13 02:08:11,b'@ulil Para pembela bansos asabri bpjs pd bersorak sorak... krn sbntr lg mrk dpt bagian',1392662929812594690,jokosantok1234,1,Twitter for Android,0,[]
2021-05-13 02:12:06,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392663916702887936,RuslanGasang,137,Twitter for Android,1,[]
2021-05-13 02:14:33,"b'@leon_antrhaxz @SundariTatat @detikcom @jokowi Bagus. Jd bansos ga perlu lagi, biar bisa diembat lagi. Ekonomi biar cepet meroket. Biar pemerintah ga di salahin eeehh ga pernah salah.'",1392664532665860096,bunemaula,0,Twitter for Android,0,[]
2021-05-13 02:15:38,b'BHABINKAMTIBMAS POLSEK SAWAHAN SERAHKAN BANSOS BERUPA BERAS KEPADA WARGA KURANG MAMPU YANG TERDAMPAK COVID -19 https://t.co/COmiJ6KDad',1392664803424890880,Polseksawahan6,0,Twitter for Android,0,[]
2021-05-13 02:20:52,b'@sabar_setiabudi @antaranews Pempus? Bansos misalnya',1392666121078071296,satria_preda,0,Twitter for Android,0,[]
2021-05-13 02:25:50,"b'@arnoldy1230 @Pelukis_kata @ulil Bayangin kasus e-ktp, jiwasraya, bansos, jual beli jabatan, dll dibilang receh. Mentang-mentang yg ketangkep kebanyakan orang pudidi'",1392667369974026242,VoyagerMachine,2,Twitter Web App,0,[]
2021-05-13 02:28:24,"b'RT @VoyagerMachine: @arnoldy1230 @Pelukis_kata @ulil Bayangin kasus e-ktp, jiwasraya, bansos, jual beli jabatan, dll dibilang receh. Mentan\xe2\x80\xa6'",1392668015569752068,Pelukis_kata,2,Twitter for Android,1,[]
2021-05-13 02:31:11,b'@KataBewe Tujuannya supaya kasus bansos dan kasus2 yg lain di peti es kan atau minimal di abu2 kan\nMakanya org jujur di singkirkan diganti sma org2 penjilat dan cinta dunia sprti si ngesilin itu atau ngebolin',1392668717842984966,AbuAlkahfi5,0,Twitter for Android,0,[]
2021-05-13 02:33:14,b'@Djoked2 Woi @AliNgabalinNew balikin tuh duit Korupsi Bansos dan duit Tiket jalan2 ke Amerika...percuma pakai Sorban besar kalau untuk Menutupi Pikiran Busukmu...\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x90\xb8\xf0\x9f\x94\xa8\xf0\x9f\x98\xa1\xf0\x9f\x94\xa8',1392669233268498432,amir_alv,0,Twitter for Android,0,[]
2021-05-13 02:46:41,"b'Penyaluran Bansos dari Kemensos R.I Untuk Anggota FBBI Terdampak Covid-19, Terlaksana Dengan Baik https://t.co/rATaDxme5o'",1392672620462493702,Siahaan_Boy,0,Revive Social App,0,[]
2021-05-13 02:51:02,"b'@AlissaWahid Ketika negara berhutang untuk mendapatkan dana agar bisa menyalurkan bansos, namun uangnya digunakan untuk karaoke, berarti anak2 kita akan bekerja keras bertahun-tahun membayar hutang untuk membiayai hiburan PNS dan kroninya. \nhttps://t.co/qi5VOF5Zag'",1392673714211221506,FKP_Indonesia,0,Twitter for Android,0,[]
2021-05-13 02:54:51,"b'RT @denurma_aditya: @txtdrpemerintah Gimana yaaaa awalnya sih gua pro masalah covid, tapi makin kesini makin kebongkar gimana bobrok nya. D\xe2\x80\xa6'",1392674671611449347,wirayudaaaaa,2,Twitter for Android,1,[]
2021-05-13 03:03:24,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1392676825885679616,TaufikI70348691,2780,Twitter for Android,1,[]
2021-05-13 03:03:59,b'@soci8ty Bansos muk g',1392676973063720960,lavendbr,0,Twitter for Android,0,[]
2021-05-13 03:10:25,b'@RodiSahrono @CNNIndonesia Kalau bela warga miskin yg dana bansos nya diembat bagaimana? \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',1392678590035075073,Boy_inMotion,0,Twitter for Android,0,[]
2021-05-13 03:11:27,b'@republikaonline Kalo sama koruptor bansos dan koruptor yang lain entar dulu min.....',1392678849385697284,Matpeci212,0,Twitter for Android,0,[]
2021-05-13 03:11:40,b'@idtodayco Partai gadungan itu klo ngaku  perjuangkan wong cilik tp ternyata malah maling duit bansos',1392678906642124804,cuantastix,0,Twitter for Android,0,[]
2021-05-13 03:12:03,"b'@mochamadarip Emangnya e KTP, Bansos, Jiwasraya dll ada pesanan ya, ini Bani bipang ngomong sama tak berisi.'",1392679001504714755,nazi_8303,0,Twitter for Android,0,[]
2021-05-13 03:13:25,"b'@republikaonline Saling memaafkan, yg penting KPK sudah dibersihkan, jadi aman korupsi bansos....'",1392679344745504769,MensosJ,0,Twitter for Android,0,[]
2021-05-13 03:19:18,b'@Apewe171 @bangZhack86 Hingga kadernya korupsi dana bansos',1392680825443979269,Maghfuruddin1,0,Twitter for Android,0,[]
2021-05-13 03:30:09,"b'Kok koyo ngene toh ngurus Negoro, opo iki dagelan, maca berita iki sing waras dadi edan kabeh. Iki rezim wes tenan ndablek, sing bener dadi ndak bener, lah sing ndak bener dadi bener, pejabate ora ana isine, bansos ditelen, KPK dipateni. Mbuh lah iki mo dadi kyk opo Indonesia https://t.co/Twv7rGdysd'",1392683558473330690,Babamovic,0,Twitter for Android,0,[]
2021-05-13 03:35:06,"b'RT @DVFirmansyah: Kasus bansos jika terbongkar sampai akar akan mengguncang dunia. Maka, salahsatunya, pegawai KPK perlu dikondisikan denga\xe2\x80\xa6'",1392684800931106821,Fazli21941115,1,Twitter for Android,1,[]
2021-05-13 03:37:47,"b'@JebulMania291 oooo,begitu  ya.begitu jg yg ngomong panggung catatan demokrasi,yg non aktif lg meriksaq kasus benur lobster dan bansos ya pak'",1392685479011618817,zulhamkenzo,0,Twitter for Android,0,[]
2021-05-13 03:46:49,b'@PutraErlangga_ Demi keadilan kembalikan dana bansos yg kau tilep madam',1392687750524985347,pujisopy,0,Twitter Web App,0,[]
2021-05-13 03:46:57,"b'Hamper-hampers pleeer, tinggal bilang sumbangan doang pake segala hampers. Lebih bagus juga bahasanye bansos'",1392687783257403392,mariberfikri,0,Twitter for Android,0,[]
2021-05-13 03:50:42,"b'@aslam_racing_t @mey98235 Organik atau unorganik, beli atau bansos, eh.'",1392688727474929669,asyukriholil,0,Twitter for Android,0,[]
2021-05-13 03:54:26,b'Apaan sih yang enggak kalo buat parte monyong putih toh ujung ujung dagang nasionalis dan wong cilik tapi ujung ujung nya jual kedaulatan negara dan korupsi bansos untuk wong cilik \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad https://t.co/LlJDKFigU2',1392689670216056832,HeruMendez,0,Twitter for Android,0,[]
2021-05-13 04:02:12,b'RT @jokosantok1234: @ulil Para pembela bansos asabri bpjs pd bersorak sorak... krn sbntr lg mrk dpt bagian',1392691621121052675,Mriyusekali,1,Twitter for Android,1,[]
2021-05-13 04:02:40,b'@sandalista1789 hahaha bansos udah diembat !! apakah incentive diembat juga ???',1392691740641947648,Aaibadz,0,Twitter for iPhone,0,[]
2021-05-13 04:05:05,b'@SINDOnews Madam bansos mulai beraksi !',1392692347213783048,n3geri_,0,Twitter for Android,0,[]
2021-05-13 04:07:53,"b'@fzilkamall Abisnye anak sekarang bahasanye ade aje bang afzil pake segala hampers, tinggal bilang bansos aje ribet wkw\nMinal aidin wal faizin ma prend\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'",1392693052917968899,mariberfikri,0,Twitter for Android,0,[]
2021-05-13 04:17:02,b'@Buddywas @HasbullohAli @RachlanNashidik Sepertinya baru dapet sarden bansos nih',1392695357016973315,Bambang07000838,0,Twitter for Android,0,[]
2021-05-13 04:17:03,"b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini\nhttps://t.co/BanBMxUSAi'",1392695360888336389,geloraco,12,Twitter for Android,0,[]
2021-05-13 04:17:44,"b'@RachlanNashidik Maklum bang, mereka kebanyakan makan babi panggang dan sarden bansos tuh'",1392695531768451078,Bambang07000838,0,Twitter for Android,0,[]
2021-05-13 04:20:51,"b'RT @geloraco: Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini\nhttps://t\xe2\x80\xa6'",1392696315868368898,ujangnurman2,12,Twitter for Android,1,[]
2021-05-13 04:24:54,"b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Inihttps://https://t.co/ZaolNJ4gr1 https://t.co/XjOgfRPMGa'",1392697335478685703,ayojalanterus_,0,IFTTT,0,[]
2021-05-13 04:30:22,"b'#SelamatLebaranJagaKesehatan\nBanyak yg mentertawakan aturan dan anjuran pemerintah dlm penanganan Kovid-19, tapi klo dapat Bansos berangkatnya paling pagi, giliran kena Kovid nomor satu menyalahkan Pemerintah. Cool bgt dah jadi Warganegara model gini \xf0\x9f\x99\x88 https://t.co/xSZgMTaAFX'",1392698710358781953,RiantiDiani,15,Twitter for Android,0,['SelamatLebaranJagaKesehatan']
2021-05-13 04:35:23,"b'RT @RiantiDiani: #SelamatLebaranJagaKesehatan\nBanyak yg mentertawakan aturan dan anjuran pemerintah dlm penanganan Kovid-19, tapi klo dapat\xe2\x80\xa6'",1392699974668804099,Dputrisolo,15,Twitter for Android,1,['SelamatLebaranJagaKesehatan']
2021-05-13 04:44:37,b'@KataBewe Lelet dong proses bansos',1392702297612771336,batubara_rijal,0,Twitter for Android,0,[]
2021-05-13 04:50:11,"b'@Muslim_AntiPKI Bani bipang cocuk bangat,smua halal mau bansos, ektp, asabri, jiwasraya, bpjs di embat smua'",1392703699504406534,baiki95,0,Twitter for Android,0,[]
2021-05-13 04:51:02,"b'@rawayan212 @Dhee_jhe1203 Juga sopir dan kondektur bus AKAP sehat-sehat daja, malah bisa gak sehat karena larangan mudik rejeki distop, ndak ada insentif penyetopan dari penguasa, kas negara kocar-kacir, Bansos sj dikorup.'",1392703912717668353,Priagarislurus,0,Twitter for Android,0,[]
2021-05-13 04:52:01,b'@creamfie makanan haram maksudnya steak daging sapi yang dibeli dari hasil korupsi bansos?',1392704158885584897,callmeHIRAETH,0,Twitter for Android,0,[]
2021-05-13 05:03:44,b'Mohon maaf lahir dan bansos \xf0\x9f\x99\x8f',1392707108357906432,Dianiyoy,0,Twitter for Android,0,[]
2021-05-13 05:05:18,"b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'",1392707502618431492,Syahria44307450,338,Twitter for Android,1,[]
2021-05-13 05:05:47,b'@Hermawanluo @CNNIndonesia isu apaan? kedatangan tka cina?? isu korup bansos dll?? itu mah bukan isu bong...tapi fakta',1392707622797676545,ono_jovi17,1,Twitter for Android,0,[]
2021-05-13 05:09:24,"b'@msaid_didu Hambalang,BLBI,Bansos,Formula,kelebihan anggaran..bnyak lagi lah..'",1392708536145088513,b0edie11,0,Twitter for Android,0,[]
2021-05-13 05:14:50,"b'Cari Muka luu... Coba bicara ttg KPK... Berani gaak? Madam Bansos dan putra pak lurah jadi ancaman.\n\nDemi Keadilan, Puan Minta Setop Sementara Izin Masuk WNA https://t.co/pM38dBU6yL'",1392709899579060226,NurAli68762541,0,Twitter for Android,0,[]
2021-05-13 05:17:57,b'@Matahari_1912 @NcuhiRiwo @Da_yangqu @OdriSeva @LatanZa121325 @Patiunus14 @jamilahmuhammaO @ZoelHayat @DewiePr4mesty03 @Sangk4k4l4 @handajani10 @Singa_Nala @GantenkSeno @paidjo2018 @ANDINI_MAHARAN1 @uusbustami @dyah_Nezza @fahiraidris @ZahrilLabung @Athie__05 Benar.\n\n===\n\nKoruptor dimana masyarakat susah ekonomi tapi tega korupsi bansos untuk masyarakat adalah koruptor paling buruk.\n\nHukum Mati !.\n\nBoleh follow ?.',1392710687877595137,Hail_Indonesia,0,Twitter for Android,0,[]
2021-05-13 05:19:06,"b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini\nhttps://t.co/KsKRpsi7Ky'",1392710973849436163,Kenkenchannel2,0,Twitter Web App,0,[]
2021-05-13 05:44:20,"b'@3_devout @suzan_veronica Nggak bisa buat ngumpulin duik, mulai dari Kencrengan di lampu merah, lapak onlen, bansos, dunmay sampai ke lapak bitcoin.'",1392717326018039810,OnlyOnesia,2,Twitter for iPhone,0,[]
2021-05-13 05:55:28,b'@RodiSahrono @CNNIndonesia Lu dana bansos di sikat maling ...mingkem...taik lu',1392720127678836736,Nativehebat,0,Twitter for Android,0,[]
2021-05-13 05:57:27,"b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini\n\nhttps://t.co/nhXWum2VHB'",1392720625458839555,kontenislam_com,0,Twitter Web App,0,[]
2021-05-13 05:59:00,"b'@Wawaaaa09 @CNNIndonesia kok pemerintah punya anggaran buat bayar buzzerRp kayak lu lagi sih, duit  dari bansos??'",1392721014677663752,pemikiransampah,0,Twitter for Android,0,[]
2021-05-13 05:59:03,"b'Yg dipromoin kok makanan haram (bipang) bagi kami yg  merayakan lebaran apa mo bikin gaduh biar lupa korupsi dana bansos, tka, dll..'",1392721028518866945,asti_din,2,Twitter for Android,0,[]
2021-05-13 06:04:47,"b'RT @asti_din: Yg dipromoin kok makanan haram (bipang) bagi kami yg  merayakan lebaran apa mo bikin gaduh biar lupa korupsi dana bansos, tka\xe2\x80\xa6'",1392722472131207169,achinagra,2,Twitter for Android,1,[]
2021-05-13 06:07:53,b'ini kfc kayak bansos https://t.co/7DGvgSRhRY',1392723250413703168,jaemramyeon,0,Twitter for Android,0,[]
2021-05-13 06:14:19,b'@JayaKat36918366 @kafiradikalis Masalah dana bansos di korup diam juga',1392724872707547137,Bayubnp,0,Twitter for Android,0,[]
2021-05-13 06:15:09,"b'Bansos Tunai Rp 300 Ribu Cair Mei 2021, Cek Penerima di https://t.co/pJASU1QOA5, Ini Caranya - #INDONESIA\n\nhttps://t.co/2cgTlowxdB'",1392725081432805379,IDCorner,0,IDCorner.Co.iD,0,['INDONESIA']
2021-05-13 06:17:36,b'@NandaCeka @gadisaayla @txtdarigajelas bulls perampok dana bansos wkwkwk',1392725696347205632,krisxoxom,0,Twitter for Android,0,[]
2021-05-13 06:18:33,"b'Masih belum bisa maafin beberapa orang tahun ini. Termasuk kamu-kamu yg nonaktifin 75 pegawai KPK, yg bilang konflik Israel dan Palestina itu sebatas konflik keagamaan, yg nerobos jalur khusus sepeda, yg korupsi dana bansos, dan bbrapa org dr masa lalu.'",1392725937473474563,nadyanrf,3,Twitter for iPhone,0,[]
2021-05-13 06:19:42,b'RT @KompasTV: Beberapa Pegawai KPK yang Tak Lolos TWK Ternyata sedang Tangani Korupsi Bansos sampai KKP https://t.co/39tMSUXs81 https://t.c\xe2\x80\xa6',1392726227543228417,HanPeWe,2278,Twitter for Android,1,[]
2021-05-13 06:23:22,"b'RT @nadyanrf: Masih belum bisa maafin beberapa orang tahun ini. Termasuk kamu-kamu yg nonaktifin 75 pegawai KPK, yg bilang konflik Israel d\xe2\x80\xa6'",1392727149958688768,kaniasalmaa,3,Twitter for iPhone,1,[]
2021-05-13 06:29:10,b'@VICE_ID uang bansos',1392728606732800006,rasyridho,0,Twitter for Android,0,[]
2021-05-13 06:34:46,"b'@PartaiSocmed Mari kita menganalogikan anak yg disemangatin itu tersangka dana bansos, teman2 nya mengerubungin plis jgn bawa nama ku, dan sianak pun bilang tenang masih banyak celah yg bisa dikorup di indonesia dan belajar lah dari kesalahan ku ini heuheu'",1392730016849350665,arbi_blues,0,Twitter for iPhone,0,[]
2021-05-13 06:39:13,b'@Kanseulir Koruptor bansos pembunuh rakyat miskin iya ga  . Rata rata rakyat dh paham sebelum sampe rumah pd rapid ke rumah sakit',1392731138687344645,gowryeee,0,Twitter for iPhone,0,[]
2021-05-13 06:40:11,b'@musniumar Yang komen kok banyakan bani bipang yg doyan bansos panggang',1392731381604573191,Balyanur,0,Twitter for Android,0,[]
2021-05-13 06:41:21,b'yang nyediain Khong Guan bekas bansos MANA SUARANYAAA??!!!',1392731676296372230,Dasura__,0,Twitter for Android,0,[]
2021-05-13 06:43:09,b'@Hermawanluo Kepala isi nya otak. Maka dipakai buat mikir.... Yang di bantai dipalestina saudara kami muslim dan hak Muslim di ambil.. Kami harus bela bukan mengurusi... Kemiskinan di negara Indonesia Krn pemerintah yang abai Krn dikelolah orang rakus dan serakah  Dana bansos  aja mrk embat',1392732128006205441,M_drova,1,Twitter for Android,0,[]
2021-05-13 06:45:13,"b'Temani Lieus Sungkharisma Beri Bansos Di Gang Sempit Tamansari, Wagub DKI: Mudah-mudahan Yang Lain Bisa Seperti Ini https://t.co/sRJcfLXps6'",1392732649010040833,rmol_id,7,Twitter Web App,0,[]
2021-05-13 06:46:30,"b'Perusuh itu yg ngrampok duit BANSOS utk rakyat kecil,  perusuh itu yg ngejual kedaulatan NKRI.  kpd aseng.... Paham lo mbok dhe cebong!! \n\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e https://t.co/808DvTDR7U'",1392732970658586627,satrianaga,0,Twitter Web App,0,[]
2021-05-13 06:58:22,b'@fullmoonfolks Ditileb nanti kaya duit bansos',1392735957971992576,30imagi,0,Twitter for Android,0,[]
2021-05-13 06:59:50,"b'@2five02 @sartonomogol @musniumar Sepertinya otak loe yg harus di bersihkan dari cacing akibat doyan makan bipang, agar loe faham 75 orang yg di pecat itu sedang menggarap kasus2 besar, salah satunya bansos.\xf0\x9f\x98\x80'",1392736324608684034,bianglala_2000,0,Twitter for Android,0,[]
2021-05-13 07:00:03,b'@Afit77 @FaisalBasri Pancasilais kok korupsi bansos',1392736379084316675,nugrosn,0,Twitter for Android,0,[]
2021-05-13 07:23:22,"b'@ekajuwa Apa urusan loe jg sama yg ngaku paling suci, bener dan kaffah? Asal tdk melanggar hukum dan peraturan sah"" aja. Drpd ngaku pancasilais dan nasionalis, eh bansos diembat juga.'",1392742247754440706,firmamann,0,Twitter for Android,0,[]
2021-05-13 07:28:10,"b'Think \xe2\x9d\x97\xef\xb8\x8f\nBp. Munarman di Kriminalisasi karena Rezim ingin menutup kasus KM50 ...\nPenendangan atas Bp. Novel karena Rezim ingin menutup kasus E-ktp,Skandal KPU dg hilang nya Harun Masiku , dan Korupsi Bansos \n\nsandiwara rezim pun takut terkuak \nHebat pak Lurah ini'",1392743458012499971,_4_m_4_r_3,3,Twitter Web App,0,[]
2021-05-13 07:29:08,"b'Ada banyak berita seru yang sayang banget kalau dilewatin nih.\n\nAda 75 pegawai KPK yg nggak lolos Tes Wawasan Kebangsaan (TWK) untuk jadi ASN. \n\nOh ya, dah tahu belum soal drama korupsi bansos COVID-19? \n\nKami bahas di #FOMOSapiens\nhttps://t.co/VoekGTegkI\n\n#PodcastIndonesia https://t.co/3GPaOepugp'",1392743701114343424,beritaKBR,1,TweetDeck,0,"['FOMOSapiens', 'PodcastIndonesia']"
2021-05-13 07:31:03,b'RT @___4m4r3: Think \xe2\x9d\x97\xef\xb8\x8f\nBp. Munarman di Kriminalisasi karena Rezim ingin menutup kasus KM50 ...\nPenendangan atas Bp. Novel karena Rezim ingi\xe2\x80\xa6',1392744180338683913,DDG1924,3,Twitter for Android,1,[]
2021-05-13 07:33:22,"b'Saya memaafkan kalian semua kecuali israel dan koruptor dana bansos, skip'",1392744763317579777,azkymfarid,0,Twitter for Android,0,[]
2021-05-13 07:44:26,"b'\xef\xb8\x8f\xef\xb8\x8f\n\n\xf0\x9d\x90\x96\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xad\xf0\x9d\x90\xac\xf0\x9d\x90\x9a\xf0\x9d\x90\xa9\xf0\x9d\x90\xa9 : Iyan ayan\n\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\n\n: yan hatur nuhun bray\n: urang kudu poto teu jeung paketnya meh siga keur nerima bansos\n: salam ka keluarga nya yan\n: nuhun pisan, semoga rezekinya balik ka maneh deui aamiin\n: mohon maaf lahir batin bray\n\n\xe2\x94\x80sent.\n\n\xef\xb8\x8f\xef\xb8\x8f https://t.co/o864h0orPJ'",1392747550478798850,morqvfin,0,Twitter for Android,0,[]
2021-05-13 07:45:56,"b'@morqvfin [Reply]\n\n&gt; aamiin\n&gt; tapi ulah atuh euy amit-amit, tong nepi ka narima bansos'",1392747928050012160,ripensoul_Z,0,Twitter Web App,0,[]
2021-05-13 07:50:38,b'Korupsi bansos secara tidak langsung membunuh secara perlahan warganya . https://t.co/AwgBGa6E7O',1392749110264954881,HardimasHP,0,Twitter for Android,0,[]
2021-05-13 08:11:50,"b'@Ndons_Back Kasus E KTP disbut, kasus bansos disebut juga, tapi bebas wara wiri, sakti ini orang'",1392754446946291717,Ezharhap,0,Twitter Web App,0,[]
2021-05-13 08:12:56,"b'Rata2 masih mengharap bansos, tapi sok ngurusi negara lain! Ngurus rumah tangganya blum bisa'",1392754722398818310,warmanturnip1,0,Twitter for Android,0,[]
2021-05-13 08:38:07,b'@PutraWadapi Inilah contoh tukang martabak toping bansos kalo jadi pemimpin',1392761059090464769,CiLieq,0,Twitter for Android,0,[]
2021-05-13 08:43:45,b'Sekarang slank kan temenya partai BANSOS #SlankPenipu',1392762477604085762,AhyariIda,0,Twitter for Android,0,['SlankPenipu']
2021-05-13 08:56:49,b'Ini gimana nih kelanjutan hukuman korupsi bansos. \n\nCc @jokowi jadi dihukum mati gak pak mantan mensos julia.',1392765766898880512,Rudycraft666,0,Twitter for Android,0,[]
2021-05-13 09:11:17,"b'RT @OnlyOnesia: @3_devout @suzan_veronica Nggak bisa buat ngumpulin duik, mulai dari Kencrengan di lampu merah, lapak onlen, bansos, dunmay\xe2\x80\xa6'",1392769407164641280,3_devout,2,Twitter for Android,1,[]
2021-05-13 09:17:40,b'@OposisiCerdas @anakMamakuuu Selain aroma balas dendam ada nuansa bela koruptor kakap bahkan aliran dana bansos ke madam',1392771011506958337,MgzSlamet,0,Twitter for Android,0,[]
2021-05-13 09:31:20,"b'Cek Penerima Bansos Tunai Rp 300 Ribu, Akses https://t.co/ZqcsedwLd7, Cair Bulan Mei 2021 https://t.co/BV26wR07Ea'",1392774453617061891,tribunnews,0,Twitter Web App,0,[]
2021-05-13 09:33:06,"b'Masih aja jualan minoritas, norak lu boy. Padahal lagi lebaran, tapi sok sok nyulut api.\n\nLagian minoritas kok nguasain harta satu negara dan demen korup.\nMentri yg nilep bansos kan orang minoritas ya? Apa kabar boy? Kok ilang beritanya?\n\nTelorasin bijimu ketendang \xf0\x9f\xa4\xb8\xf0\x9f\x92\xa5 https://t.co/RUs0NYeTcz'",1392774896099356673,fuadmehmed,0,Twitter for Android,0,[]
