Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-21 15:57:27,b'@Paskal29105111 @Dennysiregar7 Tepatnya dagelan... Bansos buat rakyat aja di embat.. Apa itu bukan dagelan dan lawakan.. Liat woy dari duasisi.... Ga nyadar deni siregar lg ketawa lebar',1395770725340901378,fihruzhee,0,Twitter for Android,0,[]
2021-05-21 15:56:35,"b'RT @devy215: Ucapan @nazaqistsha soal dugaan korupsi bansos 100T,knp baru muncul stlh dinonaktifkan dr @KPK_RI,dan disaat itu jg publik sed\xe2\x80\xa6'",1395770507732127747,AgungWidrajat,22,Twitter for iPhone,1,[]
2021-05-21 15:55:58,b'RT @MardaniAliSera: MEGA KORUPSI INDONESIA\n1. Bansos\n2. Kondensat: 35 T\n3. Asabri: 23.7 T\n4. BPJS Tenaga Kerja : 20 T\n5. Jiwasraya: 16.8 T\xe2\x80\xa6',1395770349384437760,Anakdarmo2,2184,Twitter for Android,1,[]
2021-05-21 15:55:38,b'RT @HukumDan: Pantesan Novel dkk ujug\xc2\xb2 mo di singkirkan\nGile lo ndro.\nPenyidik KPK Novel Baswedan menduga kasus korupsi bansos Covid-19 nil\xe2\x80\xa6',1395770268233060360,Aalifa12,760,Twitter Web App,1,[]
2021-05-21 15:52:59,"b'RT @FaGtng: Permainan penyidik @KPK_RI \nMenangkap orang yg tidak ada di TKP OTT , menstempel ""TERSANGKA"" hanya karena pengakuan lisan tanpa\xe2\x80\xa6'",1395769601451958272,alwie191,40,Twitter for Android,1,[]
2021-05-21 15:51:31,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395769230885224449,albert_boruc97,71,Twitter for Android,1,[]
2021-05-21 15:51:23,"b'RT @FaGtng: Permainan penyidik @KPK_RI \nMenangkap orang yg tidak ada di TKP OTT , menstempel ""TERSANGKA"" hanya karena pengakuan lisan tanpa\xe2\x80\xa6'",1395769196428992517,MohSyfri,40,Twitter for Android,1,[]
2021-05-21 15:51:10,"b'RT @VIVAcoid: Novel Baswedan Ungkap Korupsi Bansos Rp100 T, Ini Kata KSP https://t.co/i8feqjFUDP'",1395769141357809665,SumardiEvulae,17,Twitter for Android,1,[]
2021-05-21 15:51:06,"b'@febridiansyah Usut aja Pak, apakah buzzer kena ciprat2 duit korupsi atau duit bansos??'",1395769127931764738,ffxjj,0,Twitter for Android,0,[]
2021-05-21 15:51:03,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395769112152866822,alwie191,71,Twitter for Android,1,[]
2021-05-21 15:48:42,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395768520458133505,NdolixC,71,Twitter for Android,1,[]
2021-05-21 15:47:43,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395768276395827209,i_Pras,71,Twitter for Android,1,[]
2021-05-21 15:47:14,"b'RT @sejarawan: Selamat jalan pak, sejarah mencatat andalah bapak pembangunan yg sesungguhnya. Tanpa perlu berkata kerja..kerja..kerja..ekon\xe2\x80\xa6'",1395768153540419590,nzyrw,1,Twitter for Android,1,[]
2021-05-21 15:45:48,"b'RT @ARisnawan1982: Bongkar Bang, Bongkar... !!!.\n\n@nazaqistsha Sebut Dugaan Korupsi Bansos Rp100 T, KSP: Rasanya Tak Masuk Akal\nhttps://t.c\xe2\x80\xa6'",1395767791072907268,__KangMasMo3__,1,Twitter for Android,1,[]
2021-05-21 15:45:36,b'@idtodayco Urusan Kita ya ngembat duit bansos lah...',1395767741034889219,misterlobilobi,0,Twitter for Android,0,[]
2021-05-21 15:45:03,b'@dipoalam49 @msaid_didu Korupsi Bansos Sm dg: Menari di atas mayat',1395767603755319299,titania_mami,0,Twitter for Android,0,[]
2021-05-21 15:43:13,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395767143568973826,andre_bold,144,Twitter for Android,1,[]
2021-05-21 15:42:34,b'RT @N3W_G4RD3N: COVID-19 Di jadikan Alasan.\nAtas Membesarnya Hutang.\nPadahal Di Rampok.\nPartai Penguasa.\nPembangunan Infrastruktur.\nYang Mu\xe2\x80\xa6',1395766979399610373,H4T14K4LN4L42,1,Twitter for Android,1,[]
2021-05-21 15:41:48,b'RT @TheArieAir: Dimana moral buzzer yang pada belain sisi koruptor\n\nsikap saya jelas pada rakyat miskin yg hak BANSOS nya tega teganya diko\xe2\x80\xa6',1395766784385380352,IsnaSabbullah,27,Twitter for Android,1,[]
2021-05-21 15:41:36,b'RT @Rizmaya__: Begitulah sakti-nya pasal suap dalam UU Tipikor. Tanpa alat bukti yg cukup &amp; hanya keterangan/pengakuan lisan penyidik KPK b\xe2\x80\xa6',1395766733940482052,bpriady,115,Twitter for Android,1,[]
2021-05-21 15:41:14,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395766644748603397,Eddianto1,144,Twitter for Android,1,[]
2021-05-21 15:41:01,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395766588284948482,bpriady,71,Twitter for Android,1,[]
2021-05-21 15:40:39,"b'RT @YangMoelia_CS: Efek 100 T ??\n\nTolooong.....\nTolooong.....\nTolooong.....\n\nIstana: ""Tolong jangan berspekulasi""\n#IndonesiaTerancamBubar\xe2\x80\xa6'",1395766496475762688,wwihyangsa,14,Twitter for Android,1,['IndonesiaTerancamBubar']
2021-05-21 15:39:20,"b'RT @eko_kuntadhi: Nah, upaya politisasi pemberantasan korupsi ala Novel ini yang bikin KPK jadi lembaga politik. Bukan penegak hukum lagi.\xe2\x80\xa6'",1395766166262480898,lizaariani5,29,Twitter for Android,1,[]
2021-05-21 15:38:29,"b'RT @riensayangku: Yakin yang anda bela itu orang yg berintegritas ? Suruh buktikan dulu lah coba buka dugaan korupsi di pemprov DKI, termas\xe2\x80\xa6'",1395765949513355267,AndreMa32495641,3,Twitter for Android,1,[]
2021-05-21 15:37:47,"b'RT @eko_kuntadhi: Nah, upaya politisasi pemberantasan korupsi ala Novel ini yang bikin KPK jadi lembaga politik. Bukan penegak hukum lagi.\xe2\x80\xa6'",1395765774124421124,PNrool,29,Twitter for Android,1,[]
2021-05-21 15:37:34,"b'RT @bintangku206: Terorist Jionist Yahudi sudah ""tumbang"" mari kita fokus lagi masalah yg lebih biadab dari ""teroris"" yaitu maling Bansos,\xe2\x80\xa6'",1395765719120314368,syifagarlic,41,Twitter for Android,1,[]
2021-05-21 15:37:26,b'Ini fungsi bungkus gesss\nDilarang buang kulit kacang sembarangan sampe berceceran.\nJangan juga kayak dana bansos yang berceceran tidak pada tempatnya.\n@DuaKelinci https://t.co/ZOo1vrnnup',1395765685175808005,ilmureceh,0,Twitter for Android,0,[]
2021-05-21 15:37:17,b'RT @adearmando1: Novel gak bilang korupsinya 100 T. Dia bilang nilai projek bansos itu 100 T. Kok judul berita ini bisa jauh banget? https:\xe2\x80\xa6',1395765649369014277,Cahkuwut,25,Twitter for Android,1,[]
2021-05-21 15:36:17,"b'Brapapun nilainya, yg lebih gk masup akal, bansos aja dikorupsi cobak.... https://t.co/7zEeiUpK0l'",1395765398901977095,degreatiskandar,0,Twitter for Android,0,[]
2021-05-21 15:36:03,"b'RT @eko_kuntadhi: Nah, upaya politisasi pemberantasan korupsi ala Novel ini yang bikin KPK jadi lembaga politik. Bukan penegak hukum lagi.\xe2\x80\xa6'",1395765338596200452,Cahkuwut,29,Twitter for Android,1,[]
2021-05-21 15:35:50,"b'@anyamanying @SeptianX96 @PebriRizal Ini gw setuju, ini partai emg semenjak petingginya jadi presiden, partai ini ngambil cuan terus. Alhasil, tau sendiri madam bansos ada di partai mana. Partai inilah yg membuat nama jokowi buruk dimata org, karena kelakuan bawahannya inilah yg ngambil cuan dn ga mikirin yg lain'",1395765286142238731,meetinmydream,0,Twitter for Android,0,[]
2021-05-21 15:35:32,"b'RT @CNNIndonesia: Sidang Bansos Covid-19, Jaksa Putar Rekaman Sewa Private Jet https://t.co/syhY27QVAh'",1395765207058718720,alex_cdj,2,Twitter for Android,1,[]
2021-05-21 15:35:18,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395765151312220160,Alg3ra,144,Twitter for Android,1,[]
2021-05-21 15:31:09,b'@AndriantoWawang @RD_4WR1212 @KhofifahIP Kok kolu leh mangan... Ra mikir rakyate keno pandemi ra oleh bansos...',1395764107685416962,sri_saryani76,0,Twitter for Android,0,[]
2021-05-21 15:31:02,b'RT @nustya88: Kalo bener gimana pak @KSPgoid \n\nKSP: Pernyataan Novel Baswedan soal Dugaan Korupsi Bansos Rp 100 Triliun Spekulatif\nKlik unt\xe2\x80\xa6',1395764075594883073,nustya88,1,Twitter Web App,1,[]
2021-05-21 15:30:42,b'Kalo bener gimana pak @KSPgoid \n\nKSP: Pernyataan Novel Baswedan soal Dugaan Korupsi Bansos Rp 100 Triliun Spekulatif\nKlik untuk baca: https://t.co/KTq4GfnAYE',1395763993667534852,nustya88,1,Twitter Web App,0,[]
2021-05-21 15:28:46,"b'RT @YangMoelia_CS: Efek 100 T ??\n\nTolooong.....\nTolooong.....\nTolooong.....\n\nIstana: ""Tolong jangan berspekulasi""\n#IndonesiaTerancamBubar\xe2\x80\xa6'",1395763506868232194,ALISadi06610606,14,Twitter for Android,1,['IndonesiaTerancamBubar']
2021-05-21 15:28:24,"b'RT @roymz_13: @SukoharjoinLove @Hj_EtikSuryani partai maling bansos lg pesta halal bi halal...\n\nberani ditindak, bu @Hj_EtikSuryani? pasti\xe2\x80\xa6'",1395763413062586379,DENSUS_______99,1,Twitter for Android,1,[]
2021-05-21 15:27:47,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395763259601391622,BerutuRm,144,Twitter for Android,1,[]
2021-05-21 15:26:52,"b'RT @democrazymedia: Novel Ancam Bongkar Kasus Korupsi Bansos Rp 100 T, Istana: Tolong Jangan Berspekulasi!\nhttps://t.co/MFL8p6xPHf'",1395763026410704896,Capcay43,46,Twitter for Android,1,[]
2021-05-21 15:26:12,b'COVID-19 Di jadikan Alasan.\nAtas Membesarnya Hutang.\nPadahal Di Rampok.\nPartai Penguasa.\nPembangunan Infrastruktur.\nYang Mubazir.\nBUMN salah Kelola.\nBANSOS Di Tilep.\nMembiayai BuzzeRp.\nGaya Hidup yang Mewah2an.\nRakyat Kurus Kering masabodo.',1395762860102279172,N3W_G4RD3N,1,Twitter for Android,0,[]
2021-05-21 15:25:16,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395762623988203521,joeyalez,144,Twitter for Android,1,[]
2021-05-21 15:25:09,b'Maling Bansos juga termasuk kategori TERORIS https://t.co/uBzCme2ynI',1395762595596886016,JujungKamajaya,0,Twitter for iPad,0,[]
2021-05-21 15:24:57,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395762547505000453,LukmanNu12,71,Twitter Web App,1,[]
2021-05-21 15:24:33,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395762442811056134,amanidelm2nd,144,Twitter for Android,1,[]
2021-05-21 15:22:35,b'RT @KSPgoid: Pernyataan penyidik @KPK_RI Novel Baswedan soal korupsi bantuan sosial atau bansos senilai Rp100 triliun cenderung spekulatif\xe2\x80\xa6',1395761948260659204,weddie_s,11,Twitter Web App,1,[]
2021-05-21 15:22:26,b'@Dennysiregar7 @ganjarpranowo @ridwankamil HABIS NYANYI LANGSUNG NGENTIT DANA BANSOS UTK DI KUMPULKAN DI KANDANG BANTENG.....hanya jargon basi..',1395761911149465603,Latif9514,0,Twitter for Android,0,[]
2021-05-21 15:21:46,"b'@FPD_DPR @panca66 @DPR_RI @PDemokrat @SartonoHutomo Gimana gak nambah?? bansos yg bocor aja \xf0\x9f\x92\xaf T plusss. belom nyang laen"".. paleng gak separo utang jmn jkw ini botjorrr'",1395761742945292289,martabaya,0,Twitter for Android,0,[]
2021-05-21 15:21:42,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395761729548685314,HunterJagar,144,Twitter Web App,1,[]
2021-05-21 15:21:18,b'RT @KSPgoid: Pernyataan penyidik @KPK_RI Novel Baswedan soal korupsi bantuan sosial atau bansos senilai Rp100 triliun cenderung spekulatif\xe2\x80\xa6',1395761626091986945,man_fnu,11,Twitter for Android,1,[]
2021-05-21 15:20:40,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395761466762960899,Ade_Djadja,144,Twitter for Android,1,[]
2021-05-21 15:20:33,"b'RT @geloraco: Novel Baswedan Sebut Dugaan Korupsi Bansos Rp100 T, KSP: Rasanya Tak Masuk Akal\nhttps://t.co/Nx6PFCd18i'",1395761436408774657,AChamplads,12,Twitter for Android,1,[]
2021-05-21 15:20:28,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395761418876588035,Feryy12343,71,Twitter for Android,1,[]
2021-05-21 15:19:20,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395761133143744513,lizaariani5,71,Twitter for Android,1,[]
2021-05-21 15:19:06,b'@CNNIndonesia Begitu amat BUMN malakin masyarakat demi naikin APBN. KORUP BANSOS 100 triliun tuh usut daripada malakin masyarakat',1395761071550472199,namanyajugaaing,0,Twitter for Android,0,[]
2021-05-21 15:18:32,"b'Bongkar Bang, Bongkar... !!!.\n\n@nazaqistsha Sebut Dugaan Korupsi Bansos Rp100 T, KSP: Rasanya Tak Masuk Akal\nhttps://t.co/ctS0ZxjAeD'",1395760929007046657,ARisnawan1982,1,Twitter for Android,0,[]
2021-05-21 15:18:04,b'@tempodotco 75 ASN KPK akan bongkar Korupsi BANSOS...akankah berhasil??',1395760812518645766,srahardjo58652,0,Twitter for Android,0,[]
2021-05-21 15:17:34,"b'Ah... ribet aja, paksa suruh buktiin bualanya beres!!!\n\n https://t.co/4uCzhcccf8'",1395760686974734341,AlvaOmega_,0,Twitter for iPhone,0,[]
2021-05-21 15:16:04,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395760310527533063,hendrik_seke,144,Twitter for Android,1,[]
2021-05-21 15:16:03,"b'RT @ronavioleta: Rakyat resah, korupsi di era anda semakin merajalela tapi tak kunjung dapat hukuman berat. Terutama hukuman mati buat koru\xe2\x80\xa6'",1395760306333224965,ZamriNoer,261,Twitter for Android,1,[]
2021-05-21 15:15:56,b'RT @Rizmaya__: Begitulah sakti-nya pasal suap dalam UU Tipikor. Tanpa alat bukti yg cukup &amp; hanya keterangan/pengakuan lisan penyidik KPK b\xe2\x80\xa6',1395760275907776518,Ronin708103553,115,Twitter for Android,1,[]
2021-05-21 15:14:47,b'RT @adearmando1: Novel gak bilang korupsinya 100 T. Dia bilang nilai projek bansos itu 100 T. Kok judul berita ini bisa jauh banget? https:\xe2\x80\xa6',1395759988585402376,Erryx3,25,Twitter Web App,1,[]
2021-05-21 15:14:01,b'RT @Rizmaya__: DPR Tantang Novel Baswedan Buktikan Korupsi Bansos 100 Triliun.\n\nWoww korupsi bansos 100 Triliun. Narasi yang dibangun ciami\xe2\x80\xa6',1395759791922941958,robytanjaya27,144,Twitter for Android,1,[]
2021-05-21 15:13:50,"b'RT @devy215: Ucapan @nazaqistsha soal dugaan korupsi bansos 100T,knp baru muncul stlh dinonaktifkan dr @KPK_RI,dan disaat itu jg publik sed\xe2\x80\xa6'",1395759745806462976,W_1LL1AM,22,Twitter for iPhone,1,[]
2021-05-21 15:12:46,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395759480198123523,AgungWidrajat,71,Twitter for Android,1,[]
2021-05-21 15:11:52,b'@TofaTofa_id @msaid_didu Apa ada berita yang baik sekarang? Semua menyesakkan dada :\n1. Serangan yahudi ke mesjidil aqsa\n2. Perkiraan korupsi bansos 100 T\n3. Masuknya TKA Cina bergelombang \n4. Penonaktifan 75 orang2 kredibel di KPK\n5. Tuntutan ajaib jaksa ke HRS\n6. Terpuruknya prestasi Barca',1395759254338899971,RazalieRazalie,0,Twitter for Android,0,[]
2021-05-21 15:11:38,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395759192258973696,rebon_alus,71,Twitter for Android,1,[]
2021-05-21 15:10:26,b'RT @pengarang_sajak: Tukang sadap kena sadap..\n\nArtinya ga bisa kerja &amp; ga kompeten..\n\nGa usah playing victim..\n\nLoe malah ngumbar ketidak\xe2\x80\xa6',1395758891036594180,zefry1974,26,Twitter for Android,1,[]
2021-05-21 15:09:41,"b'RT @YangMoelia_CS: Efek 100 T ??\n\nTolooong.....\nTolooong.....\nTolooong.....\n\nIstana: ""Tolong jangan berspekulasi""\n#IndonesiaTerancamBubar\xe2\x80\xa6'",1395758704763367425,BuchroniK,14,Twitter for Android,1,['IndonesiaTerancamBubar']
2021-05-21 15:09:37,b'@kowel750 @JalanLuru5 @FerdinandHaean3 betul pak anies calon presiden terbaik ga da lawannya apalagi kader banteng congor yg ngakunya putih.kalo 2024 lawan madam bansos mah lewat',1395758685519974402,rapidtest88,0,Twitter for Android,0,[]
2021-05-21 15:09:31,"b'RT @tempodotco: Ketua Tim Monitoring dan Evaluasi Pemulihan Ekonomi Nasional Kantor Staf Presiden (KSP), Edy Priyono menyebut pernyataan pe\xe2\x80\xa6'",1395758662585524234,eelezha,18,Twitter for Android,1,[]
2021-05-21 15:09:12,b'Korupsi Bansos pada saat pandemi dan masyarakat bawah sedang susah lebih tidak masuk akal malah bisa disebut perbuatan biadab.....tapi terjadi kan ? https://t.co/vq7GoFe3Ir',1395758583321546755,tfq_firdaus,0,Twitter for Android,0,[]
2021-05-21 15:09:09,"b'RT @geloraco: Novel Baswedan Sebut Dugaan Korupsi Bansos Rp100 T, KSP: Rasanya Tak Masuk Akal\nhttps://t.co/Nx6PFCd18i'",1395758567165104129,DararingIlham,12,Twitter for Android,1,[]
2021-05-21 15:08:53,"b'RT @ProfesorZubairi: Kalau korupsi bansos yang diduga mencapai Rp 100 T itu benar, maka korupsi adalah pandemi yang nyata juga di Indonesia\xe2\x80\xa6'",1395758501582893062,cehhao,872,Twitter for iPhone,1,[]
2021-05-21 15:08:40,b'@YRadianto @Kopi_itemm Saya mengapresiasi beliau saat memimpin rapat ttg rencana pembagian bansos krn pandemi. Sgt tegas pd salah satu prov yg data penerimanya belum di verifikasi.',1395758449477111808,Hardjoeno,0,Twitter for Android,0,[]
2021-05-21 15:08:23,b'@TheArieAir Owalah... ternyata gorengan kadrun yg satu ini bisa bikin gonjang-ganjing... \nLha klo dana bansos yg 134T itu dikorupsi 100T atau hampir 75%... apa kira-kira logikanya masuk gak?... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1395758378261958658,istidharto,0,Twitter for Android,0,[]
2021-05-21 15:08:22,"b'RT @eko_kuntadhi: Nah, upaya politisasi pemberantasan korupsi ala Novel ini yang bikin KPK jadi lembaga politik. Bukan penegak hukum lagi.\xe2\x80\xa6'",1395758373153349633,joeyalez,29,Twitter for Android,1,[]
2021-05-21 15:08:10,"b'RT @AnakLolina2: Terduga pemberi suap sudah di vonis 4 tahun penjara, tapi sampai saat ini tidak ada uang yg di terima pak Juliari.\n\nKira2\xe2\x80\xa6'",1395758323136270336,j44ck_D,71,Twitter for Android,1,[]
2021-05-21 15:08:04,"b'RT @geloraco: Novel Baswedan Sebut Dugaan Korupsi Bansos Rp100 T, KSP: Rasanya Tak Masuk Akal\nhttps://t.co/Nx6PFCd18i'",1395758296972156930,MalutSua,12,Twitter for Android,1,[]
2021-05-21 15:06:38,b'@NowowoNowiwi @MWardiyo @McFatimah @rizalbakrie @_AnakKolong @febridiansyah @nazaqistsha @KPK_RI Siapa madam yg dimaksud? Peran madam dg bansos itu apa? Apakah madam itu terbukti melindungi tsk? Buktikan jg beropini',1395757933812600839,agus_charma,0,Twitter for Android,0,[]
